Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	cholesterol binding (GO:0015485)	1/43	0.048323644474131566	0.10631201784308944	0	0	21.574675324675326	65.36769140672365	STARD9
GO_Molecular_Function_2018	protein phosphatase regulator activity (GO:0019888)	1/47	0.05270352786213395	0.10759096471445558	0	0	19.694664031620555	57.962831657557786	PPP1R16B
GO_Molecular_Function_2018	sterol binding (GO:0032934)	1/48	0.05379548235722779	0.10759096471445558	0	0	19.27466150870406	56.33146626969103	STARD9
GO_Molecular_Function_2018	extracellular ligand-gated ion channel activity (GO:0005230)	1/52	0.05815127291207919	0.11124591339702106	0	0	17.759358288770052	50.52017989878981	CHRNA1
GO_Molecular_Function_2018	microtubule motor activity (GO:0003777)	1/60	0.06680538499740091	0.1175774775954256	0	0	15.345146379044685	41.52353011470704	STARD9
GO_Molecular_Function_2018	ligand-gated cation channel activity (GO:0099094)	1/60	0.06680538499740091	0.1175774775954256	0	0	15.345146379044685	41.52353011470704	CHRNA1
GO_Molecular_Function_2018	ligand-gated ion channel activity (GO:0015276)	1/68	0.07538340752257526	0.12757192042281967	0	0	13.507462686567164	34.91906148131729	CHRNA1
GO_Molecular_Function_2018	heme binding (GO:0020037)	1/72	0.07964408494682368	0.129790360654083	0	0	12.743918053777211	32.24450226836904	AMBP
GO_Molecular_Function_2018	phosphatidylinositol phosphate binding (GO:1901981)	1/81	0.0891620529898079	0.13693089386889992	0	0	11.305113636363634	27.32784830837951	ARHGAP9
GO_Molecular_Function_2018	metal ion binding (GO:0046872)	2/442	0.09092808306224016	0.13693089386889992	0	0	4.228787878787879	10.139307104824898	CADPS;CIB4
GO_Molecular_Function_2018	motor activity (GO:0003774)	1/85	0.09336197309243176	0.13693089386889992	0	0	10.764610389610391	25.52581013311219	STARD9
GO_Molecular_Function_2018	ion channel activity (GO:0005216)	1/93	0.10170630850221997	0.1443573410999251	0	0	9.824604743083004	22.455764507416482	CHRNA1
GO_Molecular_Function_2018	magnesium ion binding (GO:0000287)	1/127	0.13635732018313024	0.18749131525180407	0	0	7.1612554112554125	14.268633005851836	CIB4
GO_Molecular_Function_2018	G-protein coupled receptor binding (GO:0001664)	1/133	0.1423379529533211	0.1897839372710948	0	0	6.833677685950414	13.322603840135233	WNT9A
GO_Molecular_Function_2018	microtubule binding (GO:0008017)	1/195	0.2018625773438332	0.2612339236214312	0	0	4.6351921274601695	7.417086687621411	STARD9
GO_Molecular_Function_2018	transcription corepressor activity (GO:0003714)	1/203	0.20924895925353185	0.2630558344901543	0	0	4.449819981998201	6.960544328133674	NEUROD2
GO_Molecular_Function_2018	GTPase activator activity (GO:0005096)	1/249	0.25046812725253986	0.3040644100423862	0	0	3.616019061583578	5.006102138004722	ARHGAP9
GO_Molecular_Function_2018	tubulin binding (GO:0015631)	1/255	0.255690526626552	0.3040644100423862	0	0	3.529527559055118	4.813525375890029	STARD9
GO_Molecular_Function_2018	protein heterodimerization activity (GO:0046982)	1/265	0.26431726652335696	0.30605157176388703	0	0	3.394111570247934	4.516222267999166	NEUROD2
GO_Molecular_Function_2018	GTPase regulator activity (GO:0030695)	1/275	0.27284831911441426	0.3078288728470315	0	0	3.2685799601858	4.2453599304679015	ARHGAP9
GO_Molecular_Function_2018	endopeptidase activity (GO:0004175)	1/354	0.33699531486443285	0.3706948463508762	0	0	2.5269121813031163	2.7484876376079668	PGA3
GO_Molecular_Function_2018	transcription regulatory region DNA binding (GO:0044212)	1/374	0.35235506933323	0.3781371475771249	0	0	2.3889836704850107	2.4919868326579646	NEUROD2
GO_Molecular_Function_2018	kinase binding (GO:0019900)	1/418	0.3849573838509704	0.4032886878438738	0	0	2.132112491824722	2.0353628602369467	CADPS
GO_Molecular_Function_2018	protein kinase binding (GO:0019901)	1/495	0.438269497208551	0.448461811097122	0	0	1.7926941479573058	1.4788315285733464	CADPS
GO_Molecular_Function_2018	protein homodimerization activity (GO:0042803)	1/664	0.5402151782182166	0.5402151782182166	0	0	1.3241464417935007	0.8153931456331346	AMBP
