Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	wt_0_24h_24hpi_1	wt_0_24h_24hpi_2	wt_0_24h_24hpi_3	wt_100_24h_24hpi_1	wt_100_24h_24hpi_2	wt_100_24h_24hpi_3
AX747833	74.9683896441936	-1.21078589755138	0.33955078906859	-3.56584621956745	0.000362684006626285	0.0216852064689189	125.115915315988	101.021965838543	90.1928097338668	46.5889211534095	53.9972461662322	32.8934796571222
LINC00842	164.360525726197	-1.19168569761715	0.252429597089592	-4.72086360457247	2.34845386738821e-06	0.000229392788403152	215.315761241467	266.184862368225	204.300379624441	101.074269620956	109.379037105958	89.908844396134
MALAT1	5873.62098515019	-1.18783525833676	0.306603954370102	-3.8741680966806	0.000106989547122571	0.00753932412241231	10064.557001814	8556.40015419788	5873.46509448727	3574.71264510991	4427.0819132443	2745.5091020478
DKFZp564E1082	230.760513960242	-1.18224237410227	0.296920884599973	-3.98167469996273	6.84313954799069e-05	0.00517325618472813	352.070366354291	385.64734578047	224.798745473047	141.346048923056	150.223107924005	130.477469306585
C14orf105	1162.56898823447	-1.16797934944588	0.317192433690694	-3.68224215141533	0.000231191654442041	0.0149073285418167	1614.868209311	1855.27642024118	1358.35837690096	800.697729653512	886.800927422353	459.412265877807
LOC100506123	106.728983527376	-1.16536147251227	0.272000877807682	-4.28440335158125	1.83230236772876e-05	0.00155832577662311	145.483622460451	144.317094055062	153.054465002926	54.4853484675467	76.1499625421224	66.8834086361485
AK057596	505.074575390369	-1.08578635510996	0.299973979639477	-3.61960179484535	0.000295056723023185	0.0183074345973914	896.179114356376	695.929097998853	471.46241451794	312.698521639833	353.751189627496	300.427114201716
CATSPERB	96.420098993742	-1.06576787423409	0.251270559926604	-4.24151510047737	2.22015949250945e-05	0.00185618504011457	136.754605112824	128.281861382277	127.089868261358	61.5921330502702	62.3045148071911	62.4976113485322
GABRE	406.641472554256	-1.03772802377439	0.271426651141579	-3.82323555704595	0.000131711839992516	0.00902363303782061	526.650713306831	509.118637360912	603.335234810639	201.358896510499	261.678962190202	337.706391146455
UCP2	1106.72819162049	1.00666494951521	0.286578314508872	3.51270455072776	0.000443570420811578	0.0255909005059452	794.34057863406	575.664852952968	837.699884346369	1261.84908479912	1264.08937819923	1906.72537079118
ITPRIP	391.161629772941	1.01539453035434	0.256864973380582	3.95302838293134	7.71682794420454e-05	0.00574568800630566	241.502813284348	242.132013359048	291.760073911827	536.95705736133	622.352875685164	412.264945035932
PDE6B	197.675105604246	1.01751627295591	0.258737315098641	3.9326228324198	8.40240199546574e-05	0.006209280665638	139.664277562033	106.634297274018	146.904955248344	238.472104886943	256.14078309623	298.234215557908
MATN2	714.482149099997	1.0393313746436	0.236112643973203	4.40184547999707	1.07333989695213e-05	0.000953967094899211	485.915299017905	405.691386621451	513.142425076773	1008.37376801532	1093.09809867283	780.671917195701
FAM46C	449.895446101644	1.06242145855189	0.254650594666867	4.17207530947158	3.0183783330406e-05	0.002481484287051	293.87691737011	243.735536626326	336.85647877876	641.189897907941	688.118752426088	495.595093500641
HCP5	75.7345800849325	1.06807672037347	0.318666765672519	3.35170414812285	0.000803157984138547	0.0422589604934338	37.8257418397172	61.7356457902208	44.4131260053132	107.391411472266	101.071768464999	101.969786937079
UNC93A	173.711017535107	1.07859281532454	0.317256198425882	3.39975332452494	0.000674466702845151	0.0365601717413123	142.573950011242	95.4096344030685	101.12527151979	187.145327345052	216.681257051676	299.330664879812
AMPD3	189.544571259351	1.07892437374492	0.272228564744531	3.9633033174069	7.39197663577136e-05	0.00554566885933098	110.567553069942	113.048390343132	140.072166632142	270.057814143492	296.292581527531	207.22892183987
KIAA1324	1521.17821155721	1.08466591128389	0.277499354203047	3.90871508295562	9.27883166903796e-05	0.0066992995196905	1163.8689796836	1026.25489105822	739.99100713468	1913.30433821544	2533.71693549244	1749.9331177589
GADD45G	464.456127543968	1.08603390003665	0.279809724881095	3.88133007349246	0.000103886728358948	0.00737334186061296	299.696262268528	238.123205190852	353.938450319265	557.487768378086	552.433364623761	785.057714483317
SIDT1	279.377812248214	1.11173922395218	0.294789345836152	3.77130055633048	0.000162398928257824	0.0107526619243461	171.670674503332	179.594605935188	179.019061744493	419.300290380685	462.437954346707	264.244286578882
CRISPLD2	235.366918442339	1.11809065678044	0.224615298604547	4.97780277535293	6.43101350834957e-07	6.74948550708752e-05	133.844932663615	167.568181430599	141.438724355382	345.863516359209	327.444838931126	296.0413169141
LRIG1	1231.38849388394	1.11813546837469	0.276024765352282	4.05085198405169	5.10314821957549e-05	0.00399291627230352	771.063199040388	784.122877699168	775.521507938931	1820.12649590862	2071.97125353248	1165.52562918403
FAIM2	140.965172860194	1.12146808913962	0.330518693010172	3.39305495530658	0.000691177702728125	0.0370587697079583	122.206242866779	72.96030866117	76.5272325014628	196.621040122016	151.607652697498	225.868560312239
CD99L2	347.285944598502	1.13744938860328	0.322363568667229	3.52846754149646	0.000417973202868827	0.024399494869245	200.767398995422	217.277402716232	232.314812950869	537.746700092743	591.892890668315	303.716462167428
YPEL1	124.721402036682	1.1681073419897	0.321623301492075	3.63191142112719	0.000281329695502243	0.0175674166598382	78.5611561286433	65.744453958417	86.0931365641456	127.132479757609	181.375365327601	209.421820483678
QDPR	544.731328343041	1.16916799277947	0.306685745861563	3.81226714497266	0.000137697932104567	0.00936868240812145	360.799383701918	279.814810140092	366.237469828429	593.811334023117	640.351957740575	1027.37301462412
TMEM198	119.89756770953	1.18399374569588	0.276071604690307	4.2887197581369	1.79705940541011e-05	0.00153496879342627	64.0127938825983	64.9426923247777	88.1429731490062	165.035330865467	158.530376564964	178.721239470364
PLTP	509.075188912	1.18708194167812	0.306229360822027	3.87644717832272	0.000105992806907066	0.00749585689277175	285.147900022483	250.951391329079	393.568624293237	623.817757816839	589.816073508075	911.149386502285
SOX4	5989.26964195216	1.20020109011614	0.16870591319113	7.11416136763627	1.12595354437976e-12	3.52637926732652e-10	3546.89071558579	3453.98911771781	3894.68951123516	7933.54052251364	9198.91547508839	7907.59250957218
NINJ1	897.766179048429	1.20029951649064	0.353372040161829	3.39670200262859	0.000682031967244112	0.0366680456285929	517.921695959204	542.79262597376	571.22112831449	866.238076360851	987.180423500605	1901.24312418166
SLC7A4	285.622905284391	1.20227274718968	0.311437814945041	3.86039424082733	0.000113204230111428	0.00789269492695614	136.754605112824	143.515332421422	234.36464953573	369.552798301621	361.366185881708	468.183860453039
PPP1R3C	891.1252163493	1.20802496772725	0.250701259914925	4.81858355293944	1.44580977469936e-06	0.000146293705972272	622.669904130729	406.49314825509	590.352936439856	1156.03695878969	1183.09350894988	1388.10484153056
FAM110B	117.030634542777	1.24062120651433	0.31603167575766	3.92562297288726	8.65055618339269e-05	0.0063451347232164	75.6514836794343	60.9338841565816	73.1108381933617	127.132479757609	159.22264895171	206.132472517966
SRM	516.284515159374	1.24607344813076	0.348761589094271	3.57285173337692	0.000353114712901716	0.0213067474014182	302.605934717737	326.316984891167	289.026958465346	522.743488195883	570.432446679171	1086.58127800694
GRHL3	226.261020062215	1.2505052657859	0.208971990236583	5.98408075824022	2.17615329382322e-09	3.51948201970705e-07	119.29657041757	143.515332421422	135.2892146008	314.277807102661	318.445297903421	326.741897927414
CTSL2	198.678002046561	1.251614845672	0.29080687579762	4.3039382828865	1.67788422984732e-05	0.00143961242298313	133.844932663615	108.237820541296	112.741012167334	235.313533961289	242.295335361299	359.635377584536
MMP11	100.504221887465	1.26042650151295	0.265529928421587	4.74683403488794	2.06625358450247e-06	0.000204870600380996	52.3741040857622	59.3303608893031	63.5449341306789	135.81854980316	138.454477349313	153.50290506657
CCDC85B	303.043778335692	1.26160636122484	0.334295398923901	3.77392678836132	0.000160697937466462	0.0107119290680769	177.49001940175	135.49771608503	221.382351164946	364.025299181725	347.520738146777	572.346546033927
SFTPA2	255.374599108842	1.27586005155986	0.208577344018693	6.11696374581084	9.53750534686756e-10	1.65819858730341e-07	148.39329490966	141.911809154144	157.154138172647	331.649947193762	381.442085097359	371.696320125481
AGT	568.484416825015	1.30692810756874	0.262708936631377	4.97481404449733	6.53103041935797e-07	6.81818842351069e-05	311.334952065364	292.642996278319	375.803373891112	649.875967953492	780.190979863381	1001.05823089842
HSPA2	55.2343662791108	1.31963746630103	0.394322414930246	3.34659511185655	0.000818106084189025	0.042591163976606	23.2773795936721	29.6651804446516	39.6301739739718	86.8607004555092	92.76449982404	59.20826338282
PODXL2	133.696273868887	1.34645736164962	0.255846663823416	5.2627512961394	1.41915493507158e-07	1.60007691565128e-05	90.1998459254794	65.744453958417	74.4773959166021	180.038542762328	191.067178742053	200.650225908445
NNMT	253.289431134477	1.36364089427363	0.386893170897357	3.52459282522565	0.000424134183468218	0.0246135046294453	136.754605112824	157.145280193289	130.506262569459	269.268171412079	260.294417416709	565.767850102502
RCOR2	331.622174318517	1.38222175425377	0.345241512525204	4.0036371760272	6.23760051793365e-05	0.00477031379144763	192.038381647795	141.911809154144	218.649235718465	554.329197452431	572.509263839411	310.295158098853
STMN3	136.29887477691	1.3865192130371	0.276094286452952	5.02190476612189	5.11615508519328e-07	5.42725032182519e-05	61.1031214333893	68.9515004929739	92.2426463187274	186.355684613638	206.297171250477	202.843124552254
SMAD9	33.2310853483405	1.38733540940421	0.40529720249279	3.42300761236784	0.00061932342895247	0.0341337166945843	14.5483622460451	19.2422792073416	19.8150869869859	51.3267775418918	42.9208879782872	51.5331181294915
PRRT3	79.7844707354047	1.38817359775163	0.365579980373645	3.79718166277275	0.000146350538953334	0.00982191321118444	52.3741040857622	44.898651483797	37.5803373891112	123.973908831954	139.839022122807	80.0408004989974
FAM126A	107.194153822689	1.38933934612885	0.3568035394917	3.89384967455227	9.8665806003496e-05	0.00707918188456356	75.6514836794343	64.9426923247777	40.9967316972122	186.355684613638	150.223107924005	124.995222697064
GOLGA7B	515.618056216625	1.40575727150829	0.261983375217568	5.36582624886351	8.05794841005289e-08	9.52044192088345e-06	226.954451038303	254.960199497276	360.087960073847	706.730244615279	835.572770803107	709.402711271936
NOXO1	226.933048397572	1.41883889816361	0.392267382595907	3.61701982146506	0.000298014490389728	0.0183753872183742	96.0191908238974	79.3744017302839	192.001360115277	311.908878908419	314.983935969688	367.310522837865
CYP27A1	378.256432143076	1.44178229616363	0.309545839776657	4.65773436723913	3.19708361731378e-06	0.000306221635209797	145.483622460451	189.215745538859	269.89515033998	454.834213294303	614.737879430952	595.371981793912
TUBB3	2191.40204016007	1.44306382802105	0.276130712383424	5.22601711184256	1.73200337307423e-07	1.90917086894568e-05	1207.51406642174	975.743908138945	1352.20886714638	2537.12209603228	2960.84899811507	4114.97430510599
MEX3A	391.644925989136	1.45134117886755	0.423630065874623	3.42596358422088	0.000612622511123668	0.0340067782058639	203.677071444631	198.03512350889	227.531860919528	692.516675449832	764.960987354957	263.147837256978
PCBP4	740.690691977083	1.4545850561356	0.197200705352012	7.37616558490043	1.62913377214738e-13	5.74007829611429e-11	395.715453092426	377.629729444078	414.066990141843	971.260559638876	1050.86948308129	1234.60193646399
SLC25A34	36.8809214612405	1.47047661578568	0.400536203558768	3.67127016913947	0.000241348051357478	0.0155115257372456	20.3677071444631	22.4493257418985	16.3986926788849	52.9060630047192	60.9199700336979	48.2437701637792
MSI1	34.0923011509217	1.47277818986765	0.443963682193113	3.31733934314706	0.000908791642484757	0.0465749815529006	14.5483622460451	14.4317094055062	23.9147601567071	48.9578493476506	58.8431528734582	43.8579728761629
MAD2L2	227.597295651353	1.47793944453638	0.40129085128425	3.68296321684516	0.000230538435201954	0.0149073285418167	104.748208171524	99.4184425712647	154.421022726166	248.737460395322	250.602604002257	507.656036041586
CTXN1	243.780432415056	1.48031393519287	0.441812175554591	3.35055034038996	0.000806511486011675	0.0423123151533677	136.754605112824	96.2113960367078	153.054465002926	230.575677572806	261.678962190202	584.407488574871
ASRGL1	140.673098189083	1.48335743580524	0.255328198353933	5.80961071032598	6.26182745482724e-09	8.95305199356495e-07	72.7418112302253	68.9515004929739	79.9436268095638	183.197113687983	211.143077957703	228.061458956047
MS4A8	342.180123191386	1.51294733608441	0.458160068736021	3.3022243519789	0.000959213148431298	0.0484046921526802	174.580346952541	162.757611628764	194.734475561758	284.271383308939	360.673913494962	876.063008201355
MRPL34	490.251501124868	1.52377986834653	0.460891122176396	3.30616016457644	0.000945840058771139	0.0480988922670447	229.864123487512	237.321443557212	290.393516188586	496.68527805923	415.36343204794	1271.88121340873
AMBP	60.1944416053512	1.53451014151932	0.349377959862954	4.39212061951832	1.12250391067323e-05	0.000993189446703742	23.2773795936721	36.8810351474046	30.0642699112889	78.1746304099583	101.764040851745	91.0052937180381
BAI2	50.5020666102145	1.53468530136182	0.438233804119706	3.50197836619333	0.000461817115559224	0.0264645145544828	29.0967244920901	16.0352326727846	33.48066421939	79.7539158727857	86.5340483433209	58.1118140609159
LEFTY1	46.0200258147609	1.55963590952839	0.46705345263255	3.33930923909778	0.000839870123680491	0.0435075792360443	20.3677071444631	28.0616571773731	20.4983658486061	48.1682066162369	58.1508804867116	100.873337615175
SAP30	190.854641972348	1.56727657354096	0.429021805029991	3.65313966601628	0.000259053231510129	0.0164353032505671	78.5611561286433	93.8061111357901	114.107569890574	206.096752898981	193.143995902292	459.412265877807
DPYSL3	674.031004099495	1.5698307949155	0.28037413536114	5.59905710593974	2.15520799773103e-08	2.77937313746608e-06	305.515607166946	399.277293552337	312.258439760433	1090.49661208235	1197.63122907156	739.006842963346
PLCG2	185.07648223674	1.58755500544695	0.287529960832181	5.5213550645372	3.36395228598272e-08	4.17447437451101e-06	75.6514836794343	80.9779249975624	116.840685337055	305.59173705711	287.985312886572	243.411749462704
NREP	841.876622943727	1.59655190697647	0.28388552008844	5.62392864024588	1.86662783687594e-08	2.47184119794626e-06	410.263815338471	359.990973504015	483.761434027104	1044.69733366035	1090.32900912584	1662.21717200658
LTBP2	64.9584704171892	1.61542639369386	0.365791593821063	4.41624799744328	1.00428858207585e-05	0.000896634299227987	43.6450867381352	33.6739886128477	22.5482024334667	87.6503431869229	102.456313238492	99.7768882932707
EVA1A	62.8591972899253	1.6292343958243	0.40908672396467	3.98261371093775	6.81614944319398e-05	0.00517267094860233	23.2773795936721	39.2863200483223	27.3311544648081	76.5953449471308	82.3804140228415	128.284570662777
SAMD14	36.3920827456358	1.63160105276451	0.407091558095568	4.00794617406799	6.1249074753894e-05	0.0047023560076618	23.2773795936721	14.4317094055062	17.7652504021253	52.9060630047192	59.5354252602048	50.4366688075874
SHF	436.867439251991	1.65077120464908	0.280440234215452	5.88635653249689	3.9480215734913e-09	6.08581356769976e-07	192.038381647795	160.352326727846	278.094496679423	657.772395267629	686.041935265848	646.905099923404
C14orf132	434.861859861157	1.66319554524668	0.347232895921122	4.78985592892816	1.66901102669658e-06	0.000168016615141582	180.399691850959	186.008699004302	257.596130830817	746.212381185965	824.496412615162	414.45784367974
KCTD12	367.269174502014	1.67330693596928	0.265941566319112	6.29200977917617	3.13381735624949e-10	6.00323788894744e-08	162.941657155705	139.506524253226	221.382351164946	554.329197452431	605.738338403246	519.716978582531
EPHB3	312.664107026483	1.68300257522841	0.379412220847749	4.43581540802233	9.17244228473699e-06	0.000826399354886509	128.025587765197	158.748803460568	157.154138172647	576.439193932016	594.661980215301	260.95493861317
MPP2	34.260474542932	1.68334160388894	0.499336655373563	3.37115568379333	0.000748535435968595	0.0399171694245847	14.5483622460451	9.62113960367078	23.9147601567071	56.8542766617878	56.7663357132185	43.8579728761629
MLLT11	60.4889966558812	1.69519583630884	0.492602946959304	3.44130266936647	0.000578920563336978	0.0324508001000054	23.2773795936721	27.2598955437339	33.48066421939	73.436774021476	57.4586080999651	148.02065845705
SMOC2	185.285100876281	1.70989137193863	0.484499821448391	3.52918885878426	0.000416835542586598	0.024399494869245	69.8321387810163	46.5021747510754	142.122003217002	315.067449834074	349.597555307016	188.589283367501
KCNJ11	64.8579967255929	1.71518038671168	0.374272240963289	4.58270798362498	4.58992809042636e-06	0.000429212659489111	17.4580346952541	34.4757502464869	34.8472219426304	91.5985568439915	119.763122907156	91.0052937180381
GPC2	76.4298003768878	1.72585976617953	0.483793567140263	3.5673474874443	0.000360613137324666	0.0216269234424103	40.7354142889262	28.0616571773731	38.9468951123516	116.077481517817	174.452641460135	60.3047127047241
DRD2	32.6557243344224	1.74448928033242	0.453825679314613	3.84396335387417	0.000121063091757715	0.00835208343871148	8.72901734762704	16.8369943064239	17.0819715405051	43.4303502277546	61.6122424204445	48.2437701637792
CACNG4	58.9234348516741	1.75247651764582	0.453274785457613	3.86625635016642	0.000110518769696439	0.00776030549779517	17.4580346952541	22.4493257418985	38.2636162507314	68.6989176329936	121.147667680649	85.5230471085178
DLL4	195.725398159852	1.75984052121309	0.30726678994445	5.72740230576577	1.01980129408829e-08	1.37819858449699e-06	84.3805010270614	84.1849715321193	98.3921560733093	314.277807102661	373.827088843146	219.289864380815
RGS5	310.077673669184	1.7626662223077	0.492657367866027	3.57787447682512	0.000346399725634598	0.0209656840076572	113.477225519151	203.647454944365	104.541665827891	242.420318544012	422.286155915406	774.093221264276
CPLX1	85.1083889978953	1.7873770024433	0.425650185354327	4.19916885729867	2.67896494353988e-05	0.00221165930129646	20.3677071444631	36.0792735137654	53.9790300679961	123.973908831954	170.991279526402	105.259134902791
H1FX-AS1	19.7042218588891	1.81078155869464	0.526091284658355	3.44195315813028	0.000577530246703805	0.0324508001000054	8.72901734762704	7.21585470275308	10.249182924303	30.0064237937214	34.6136193373284	27.4112330476018
HMGB3	782.395356754763	1.81098617760232	0.29106046929766	6.22202727141992	4.90771701838192e-10	9.04992191492464e-08	320.063969412991	459.40941607528	260.329246277297	1198.67766628603	1382.46795633289	1073.42388614409
TFPI2	395.87855454525	1.82195279921131	0.461906721843917	3.94441715837807	7.99943006400251e-05	0.00593371257867795	250.231830631975	121.066006679524	156.470859311027	426.407074963409	416.747976821433	1004.34757886413
COL16A1	219.519241222269	1.87592379595901	0.277097645511757	6.76990160812973	1.28870006226014e-11	3.48319738745956e-09	66.9224663318073	98.6166809376254	110.007896720853	304.012451594282	385.595719417838	351.960232331208
SYNGR3	49.5725690282465	1.87998981008967	0.524296686983186	3.58573658152824	0.000336128120421087	0.020532953387085	11.638689796836	16.8369943064239	32.1141064961496	58.4335621246153	64.3813319674308	114.030729478024
G0S2	63.3024582468709	1.90272526239793	0.451912592995362	4.21038336149544	2.54937717373149e-05	0.00211351937037378	34.9160693905081	19.2422792073416	28.0144333264283	84.491772261268	70.6117834481499	142.53841184753
C9orf16	2227.59013145973	1.97189427190776	0.449813083199112	4.38380817623949	1.16622473290494e-05	0.00102726697343515	1009.65633987553	689.515004929739	1016.71894609086	2214.94786161548	2319.80476798775	6114.89786825902
FAM65C	98.9942171165695	1.97381530458955	0.405844396796354	4.86347802303152	1.15340837427535e-06	0.000117916583589777	34.9160693905081	40.0880816819616	44.4131260053132	163.45604540264	214.604439891436	96.4875403275585
PTP4A3	61.1267255140362	2.01618884023286	0.490243899177501	4.11262402982574	3.9118718068077e-05	0.00313760742358223	17.4580346952541	26.4581339100946	26.6478756031879	67.1196321701662	73.3808729951361	155.695803710378
LOC100188947	54.0207378677493	2.03431693525815	0.594844393120255	3.4199144495372	0.000626408320307402	0.0344280294372851	26.1870520428811	19.2422792073416	19.1318081253657	41.8510647649272	60.9199700336979	156.792253032283
KCNF1	59.7849091706087	2.04212599983702	0.354111040698641	5.76690858270904	8.07388184067639e-09	1.11402631187682e-06	23.2773795936721	20.0440408409808	26.6478756031879	109.760339666507	93.4567722107866	85.5230471085178
SLC38A5	85.5797114241583	2.04789311651445	0.312808490635269	6.54679517284034	5.87848998091276e-11	1.364570421334e-08	29.0967244920901	34.4757502464869	34.8472219426304	123.973908831954	160.607193725204	130.477469306585
SFRP1	350.042343170405	2.09341464361583	0.269892120750906	7.75648669472617	8.73144654776162e-15	3.3130802275747e-12	98.9288632731064	149.929425490536	143.488560940243	540.115628286984	672.196487530917	495.595093500641
TMEM158	91.2647446001255	2.14852344577019	0.473494041299104	4.53759341907531	5.68998270484101e-06	0.000524621723127187	32.0063969412991	25.6563722764554	42.3632894204526	93.9674850382327	121.147667680649	232.447256243664
PROX1	453.210942073174	2.14899359247806	0.396727924751241	5.41679437822669	6.06770525595699e-08	7.25587226698712e-06	160.031984706496	188.413983905219	151.687907279685	747.002023917379	1073.02219945718	399.107553173083
STARD9	27.7965884882921	2.16491703922624	0.620138308024461	3.49102290765248	0.000481174994948993	0.0273546018783664	2.90967244920901	17.6387559400631	7.51606747782224	49.7474920790644	56.0740633264719	32.8934796571222
HGFAC	27.1864356180653	2.19469109953459	0.513672351468693	4.27255057286913	1.9324970566095e-05	0.00163648495381811	5.81934489841802	13.6299477718669	8.19934633944244	37.9028511078586	52.6127013927391	44.954422198067
SSTR5-AS1	16.0333140096867	2.20971380925257	0.67107134087436	3.29281504761248	0.000991897005552902	0.0495471387761122	5.81934489841802	7.21585470275308	4.09967316972122	24.4789246738253	17.3068096686642	37.2792769447385
SBK1	150.336676562938	2.21560002000636	0.396189858040321	5.592268391133	2.24122013742095e-08	2.87152691762681e-06	52.3741040857622	52.11450618655	55.3455877912365	277.164598726216	324.67574938414	140.345513203721
GNG4	21.6116057498172	2.256551838783	0.63000143986764	3.58182012926365	0.000341208693442623	0.0207150422471274	0	10.42290123731	8.88262520106264	30.7960665251351	34.6136193373284	44.954422198067
RBP1	411.944722002176	2.26844976969854	0.415872880140926	5.45467107383831	4.90635799432694e-08	5.97576232012746e-06	151.302967358869	144.317094055062	129.822983707839	454.044570562889	474.898857308145	1117.28185902025
TP73	64.4464710192145	2.27491111634867	0.434618514346426	5.23427107050341	1.65637220881813e-07	1.83606067708936e-05	14.5483622460451	16.0352326727846	32.7973853577698	109.760339666507	122.532212454142	91.0052937180381
RIMBP2	255.685014972188	2.28561993984508	0.313647189957157	7.28723232035744	3.16387072184444e-13	1.04043888687854e-10	78.5611561286433	97.013157670347	84.043299979285	420.879575843513	545.510640756295	308.102259455045
HEYL	27.248692010273	2.30580449538777	0.473872179118587	4.86587859974524	1.13949450521559e-06	0.000117100865012546	8.72901734762704	10.42290123731	8.19934633944244	48.9578493476506	42.2286155915406	44.954422198067
RAB26	561.854971705514	2.32216287708794	0.384107108467844	6.04561286655373	1.48843108125837e-09	2.53174428140594e-07	168.761002054123	121.066006679524	269.89515033998	724.102384706381	862.571393886223	1224.73389256685
LOC145837	25.8240709830671	2.32997273222398	0.614023363859437	3.79459947188159	0.000147881986310347	0.00989104905725238	2.90967244920901	15.2334710391454	5.46623089296163	37.1132083764448	47.0745222987666	47.1473208418752
SEPT3	26.2025869118162	2.36219758695723	0.664864349982505	3.55290156107692	0.000381007011771853	0.0225755235713827	8.72901734762704	2.40528490091769	14.3488560940243	47.3785638848232	47.0745222987666	37.2792769447385
VSTM2L	777.881487210278	2.36967670014252	0.369463608983895	6.41382978599611	1.41908647701626e-10	2.89659960680273e-08	215.315761241467	174.784036133352	363.504354381948	1074.70375745407	1126.32717323666	1712.65384081416
IL17C	14.8622685411296	2.37021905640011	0.705898401176255	3.35773399181888	0.00078584199104044	0.0416813127022014	5.81934489841802	6.41409306911385	2.73311544648081	17.3721400911018	22.8449887626367	33.9899289790263
PPP1R14A	46.2734891586241	2.38558667343267	0.575485813714533	4.14534401471108	3.39303915502803e-05	0.00274377276917451	11.638689796836	16.0352326727846	15.7154138172647	43.4303502277546	58.1508804867116	132.670367950393
P2RX6	39.0332236548809	2.40061292503881	0.527167991504886	4.55379113247348	5.26876698468311e-06	0.000488065921947335	20.3677071444631	5.61233143547462	14.3488560940243	60.0128475874427	76.842234928869	57.0153647390118
AKR1B1	923.020841268454	2.42558498695268	0.275827207293231	8.79385688872254	1.44511622179425e-18	8.14673947777782e-16	267.689865327229	287.832426476484	310.891882037192	1355.81656983736	1257.85892671851	2058.03537721395
FJX1	160.352363992169	2.45180626182837	0.297506072422356	8.24119737074696	1.70495705836739e-16	7.64556993605612e-14	32.0063969412991	53.7180294538285	56.7121455144769	278.743884189043	241.603062974552	299.330664879812
LINC00930	19.3456977889262	2.45896907535923	0.671651899441983	3.66107663419425	0.000251157614816527	0.0160375109965854	2.90967244920901	9.62113960367078	4.09967316972122	21.3203537481704	40.8440708180475	37.2792769447385
DPYSL4	126.141677625738	2.47364738891418	0.531329707662155	4.65557892442755	3.23071615003527e-06	0.000307948117663506	37.8257418397172	13.6299477718669	63.5449341306789	185.566041882224	219.450346598662	236.83305353128
VWCE	21.9600229657437	2.48648067947729	0.577284188861867	4.30720384769149	1.65331232916663e-05	0.00143076778801696	5.81934489841802	4.00880816819616	9.56590406268285	33.95463745079	42.2286155915406	36.1828276228344
NPSR1-AS1	84.46682040803	2.5006622724513	0.354585193328434	7.05235954433965	1.75908945808195e-12	5.42321782772108e-10	14.5483622460451	24.8546106428162	32.1141064961496	157.928546282744	144.684928830033	132.670367950393
