Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	wt_0_24h_48hpi_1	wt_0_24h_48hpi_2	wt_0_24h_48hpi_3	wt_100_24h_48hpi_1	wt_100_24h_48hpi_2	wt_100_24h_48hpi_3
AK128153	54.3103440782659	1.27922303114112	0.348908402087466	3.66635777037103	0.000246029655667885	0.00332556979223064	38.0087281321401	34.0035828590243	23.3083247985122	105.244809894793	67.3815921287286	57.9150266563969
GDF11	233.369620779594	1.28175430582963	0.162438625766987	7.89069902418572	3.00498571469497e-15	2.89422603180778e-13	149.799104991376	144.257624250406	114.599263592685	323.530341528439	330.701761368628	337.329628946031
ADCY5	52.8817144561765	1.28269463228123	0.32131746004032	3.99198547168981	6.55223879003508e-05	0.00113072218369123	27.9475942148089	41.2164640715446	23.3083247985122	69.1887176160216	75.3609911966043	80.2681948395676
CD37	50.1421368777266	1.28457109548769	0.386456022795823	3.32397742489415	0.000887433793373317	0.00923372854236173	15.650652760293	47.3989336822763	24.2795049984502	78.9336074210951	59.4021930608528	75.1879293433924
ADM5	23.8358612999892	1.28710319587156	0.463279523290593	2.77824322285926	0.00546536911485117	0.0375506141057875	14.5327489917006	16.4865856286178	10.6829821993181	37.0305812592792	39.8969953393788	24.3852743816408
LIMD2	149.513087564203	1.28711570660025	0.257808067225745	4.99253464195599	5.95920207879992e-07	1.80305068160532e-05	64.8384185783566	125.710215418211	69.9249743955365	231.928377360749	172.000379907544	232.676159724822
EYA4	38.0715179810076	1.28856890958151	0.360756007557603	3.57185710726038	0.00035445880395026	0.00439988134781983	20.1222678346624	27.8211132482926	18.4524237988221	56.5203608694261	56.7423933715609	48.7705487632816
PCDHB16	67.0550074766514	1.29114569892629	0.293061657526287	4.40571349327905	1.05436247970104e-05	0.000228727030384201	40.2445356693248	49.4597568858535	27.1930455982642	103.295831933779	88.6599896430639	93.476885129623
TMSB15B	64.1884347648535	1.29230067595873	0.276327259518921	4.67670355146502	2.91523217008154e-06	7.36656744516757e-05	32.4192092891783	41.2164640715446	37.8760277975823	97.4488980507347	87.7733897466333	88.3966196334478
BC033528	39.7726793643879	1.29406686552939	0.400577838201	3.23050039747845	0.0012357373259307	0.0119081319265695	30.1834017519936	21.6386436375609	17.4812435988841	79.9080964016024	41.67019513224	47.7544956640465
FAM110B	107.242264309544	1.29809797700274	0.222507763204419	5.83394466021471	5.41320816288146e-09	2.3880426226467e-07	53.659380892433	65.9463425144713	66.0402535957845	152.994769939653	139.19618373961	165.61665517531
AK023417	24.1782314184911	1.29828026236589	0.486083730209173	2.67089841045947	0.00756485379414833	0.0475933824887663	8.94323014873884	11.3345276196748	21.3659643986362	36.0560922787718	25.7113969964885	41.6581770686363
FLJ44955	25.1202796050952	1.30222206148746	0.470131724466597	2.76990892917286	0.00560719682872077	0.0382461968339441	11.1790376859236	20.6082320357723	11.6541623992561	25.336713493191	37.2371956500868	44.7063363663414
STK31	61.0296017679755	1.30614445402819	0.28638454799507	4.56080631155658	5.09575685207753e-06	0.000120800957539714	32.4192092891783	35.0339944608129	37.8760277975823	75.0356514990657	91.3197893323558	94.492938228858
ITGA7	304.899266730796	1.30814831049716	0.167913139619611	7.79062504257041	6.66785149979382e-15	6.25825490766363e-13	194.51525573507	162.805033082601	168.985354789213	477.4996004486	351.093558986533	474.49679734276
DQ600483	29.5024018229898	1.31174869008713	0.396054148144142	3.31204381076127	0.00092617040628508	0.00957181505282042	16.7685565288853	18.5474088321951	15.5388831990081	40.9285371813086	42.5567950286707	42.6742301678714
PRRT3	101.340877211974	1.31220479374547	0.247013955850026	5.31226986438845	1.08268110627316e-07	3.78650221121692e-06	74.8995524956878	54.6118148947966	45.6454693970863	128.63254542697	156.928181668223	147.32769938908
AGT	936.693304827897	1.31549373218556	0.138262857578954	9.51444050282532	1.82693332460884e-21	2.84815808809357e-19	561.187691833362	515.205800894307	534.149109965904	1377.92741843739	1063.91987571677	1567.76993211966
SMA5	60.438070975543	1.32725289448894	0.291130936634159	4.55895518983196	5.14087378342377e-06	0.00012140117345297	27.9475942148089	41.2164640715446	33.9913069978303	80.8825853821098	85.1135900573414	93.476885129623
ABCA9	116.526505654296	1.33138471328378	0.220405681419249	6.04060977335362	1.53532887710314e-09	7.39369372334799e-08	61.4847072725795	74.1896353287802	63.1267129959705	190.025351198933	164.020980839668	146.311646289845
APLP1	646.109828870927	1.33700954931727	0.146991279341036	9.09584266026597	9.38558002916774e-20	1.26027102347861e-17	395.737934081694	404.951759502925	299.123501580906	986.182848273435	783.754308444685	1006.90862134192
PHYHIP	34.7412106373463	1.33744017038898	0.451674389374062	2.96107151933592	0.00306570740003621	0.0243509297629819	14.5327489917006	10.3041160178861	33.9913069978303	40.9285371813086	55.8557934751303	52.8347611602217
MAPK12	109.146618058316	1.33866374766811	0.232125828198323	5.76697456745051	8.07072258905317e-09	3.42094499419867e-07	72.6637449585031	63.8855193108941	49.5301901968384	167.612104647264	164.020980839668	137.167168396729
SPRED3	163.023531685236	1.33898953154452	0.209551167695548	6.38979751947699	1.66105554187167e-10	9.3445803511533e-09	97.2576278675349	109.223629789593	70.8961545954745	262.137535756476	203.917976179047	234.708265923293
MTSS1	192.727671676359	1.34407143530521	0.205128894280419	6.55232623380605	5.66476179992156e-11	3.36157929262442e-09	116.261991933605	76.2504585323574	134.022867591445	281.627315366623	260.660369550608	287.543027083514
STX1A	300.756526412464	1.3449057821008	0.18184383344863	7.39593835322841	1.40413141187962e-13	1.09916601927393e-11	130.794740925306	210.203966764877	168.014174589275	462.88226574099	372.371956500868	460.27205395347
HBT8	113.242626674461	1.34982513540292	0.228433772428785	5.90904366307625	3.44099496845688e-09	1.55808328405037e-07	65.956322346949	53.5814032930079	71.8673347954125	187.101884257411	158.701381461084	142.247433892905
BC107568	64.3401282111962	1.3500171971974	0.293301023709509	4.60283834036148	4.16771727574261e-06	0.000101548777489485	36.8908243635477	35.0339944608129	36.9048475976443	111.091743777838	93.9795890216477	72.1397700456873
LOC642776	93.6999022952179	1.35211404085359	0.245196118961346	5.51441860736281	3.49934804098078e-08	1.34703484185203e-06	51.4235733552483	47.3989336822763	59.2419921962184	158.841703822698	122.350785707428	122.942425007439
LOC149134	25.0137627606791	1.35464036755918	0.450189171596258	3.00904698075249	0.00262068587389335	0.021599523896121	12.2969414545159	12.3649392214634	17.4812435988841	30.2091583957278	45.2165947179626	32.513699175521
