Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	wt_0_24h_96hpi_1	wt_0_24h_96hpi_2	wt_0_24h_96hpi_3	wt_100_24h_96hpi_1	wt_100_24h_96hpi_2	wt_100_24h_96hpi_3
ZG16	83.3015293627569	1.13748562595131	0.260916345648299	4.35957978456657	1.30312436969466e-05	0.000233042145899964	48.8427825361204	50.4077340325839	56.6964062651046	117.971924936448	90.338399464687	135.551928941598
CSRNP3	53.087853574259	1.14352573994994	0.360002897330822	3.17643482435394	0.00149097287759652	0.0122611932107332	45.7251581189212	29.8331487131619	24.0530208397414	62.1459247433073	54.600131544591	102.169737485831
LIPC	65.3733479136301	1.14922864179039	0.358270117959041	3.20771558715867	0.00133793740019283	0.0112295992424984	34.2938685891909	21.6033145853931	65.2867708507266	69.5191700518352	94.3093181224754	107.22764528216
BTBD11	50.0584457460787	1.15318171732989	0.334323278007456	3.44930129963662	0.000562039198660205	0.00551617678685048	30.1370360329253	26.7469609152486	36.079531259612	55.8260001931404	62.5419688601679	89.0191772153778
GDAP1	118.495769060291	1.15564120340459	0.288793485260337	4.00161798096943	6.29108127155494e-05	0.000880847571920926	65.4701127611826	79.2121534797747	75.5952083534729	97.958830527586	146.923990338172	245.814318901555
CTPS1	77.2080241856412	1.1557099351471	0.25477551836275	4.53618912277749	5.72798193627244e-06	0.000111361211444685	46.7643662579876	43.2066291707862	53.2602604308559	109.545358869559	103.243885102499	107.22764528216
OLFML3	89.6990646974176	1.15807108425142	0.295718170251091	3.9161309677661	8.99813791629432e-05	0.00119761553633005	64.4309046221162	40.1204413728729	61.8506250164778	90.585585219058	107.214803760288	173.992028193693
DQ586822	96.4699578565048	1.16078296865106	0.236744069159041	4.90311319212506	9.43295911707063e-07	2.29727677220787e-05	65.4701127611826	65.8386730221504	48.1060416794827	132.718415553504	126.076667384783	140.609836737926
MIR4697HG	54.4047623248641	1.16103102578903	0.334864646252287	3.46716513308578	0.000525978653236132	0.00522101520616072	43.6467418407884	38.0629828409307	19.7578385469304	70.5724908101964	73.4619951690861	80.9265247412526
MAP9	208.736616133797	1.16338806672412	0.219774708793002	5.29354843927867	1.19965446286428e-07	3.76852003994792e-06	142.371515052096	98.7580095332256	145.17716149701	201.184264846978	302.782547656368	362.146198217105
DKFZp434C0631	41.2102239237863	1.16442687418291	0.393028581889765	2.96270278508524	0.00304950866291481	0.021867150216375	25.9802034766598	29.8331487131619	20.6168750054926	76.8924153603632	60.5565095312737	33.3821914557667
CELSR2	291.2191796748	1.16630379733219	0.148589798955173	7.84915119027817	4.18862424830551e-15	5.32711558912966e-13	189.135881310083	178.998892278971	170.948255253876	352.862454050982	448.713808330094	406.655786824794
ADH6	38.7647806457061	1.16737801588991	0.391602301066396	2.98102951057987	0.00287281107460447	0.0209361965858759	28.0586197547925	19.5458560534509	24.0530208397414	46.3461133678902	38.7164569134373	75.8686169449243
PRICKLE2	215.760238902169	1.16741848729577	0.189388041505429	6.16416157016071	7.08575660131084e-10	3.77234146501182e-08	98.7247732113071	142.993367969983	156.344635458319	257.010265040118	310.724384971945	328.764006761339
FLJ35282	27.8068759844347	1.16779051468916	0.441613548569422	2.6443720272445	0.00818426479371638	0.0470011368554788	17.6665383641286	17.4883975215087	16.3216927126816	26.3330189590285	52.6146722156968	36.4169361335637
SPP1	70.020952198611	1.17355503385923	0.352606787534078	3.32822587468147	0.000874009720714373	0.0079674534719577	24.9409953375934	51.436463298555	52.4012239722937	65.3058870183907	82.3965621491101	143.644581415723
ARHGAP33	76.2841599985352	1.17374196205196	0.27558211873122	4.25913686800825	2.05217791038543e-05	0.000341645609886837	49.8819906751868	52.4651925645261	38.6566406352986	82.1590191521689	114.163911411418	120.378205552613
BC006435	31.2572301915437	1.17812640379803	0.429778691538283	2.74123968217509	0.00612078403416306	0.0377554862922406	21.8233709203942	25.7182316492775	10.3084375027463	48.4527548846124	36.7309975845431	44.5095886076889
SCG5	686.988817690008	1.17958481325087	0.120359069269606	9.80054781421236	1.11976688615652e-22	2.9296301075815e-20	401.134341679627	423.836457580093	437.249557408156	794.2038518043	1019.53336538718	1045.97533228069
C7orf41	121.467757845233	1.18634043525063	0.216687625677072	5.4748877862487	4.37788940075144e-08	1.53889954866338e-06	82.0974429862449	64.8099437561793	75.5952083534729	145.358264653837	169.756772620456	191.188914701209
COL12A1	64.309715128584	1.18766156196569	0.295137410700064	4.02409697621378	5.71943475319966e-05	0.000813243230357908	45.7251581189212	29.8331487131619	42.0927864695474	73.7324530852798	93.3165884580283	101.158155926566
NCS1	122.886525503221	1.19526181194234	0.219441704432448	5.44683069717171	5.12752258898934e-08	1.75852900177436e-06	69.6269453174482	62.7524852242371	91.0578646075923	156.94479299581	167.771313291562	189.165751582678
BC073817	109.465819853523	1.19584381859865	0.252746076838194	4.73140407779392	2.22972174644812e-06	4.88458421823575e-05	58.1956557877179	49.3790047666128	91.0578646075923	163.264717545977	132.033045371466	162.864631041771
SMA	27.8636054825241	1.20481555933541	0.423805257558764	2.8428518472741	0.00447118490204524	0.0295508048704643	18.705746503195	16.4596682555376	15.4626562541194	46.3461133678902	31.7673492623075	38.440099252095
CAMK1	30.0283410374546	1.20796433164089	0.425777529699689	2.83707863233858	0.00455283978027731	0.0299930603366902	24.9409953375934	12.3447511916532	17.1807291712438	48.4527548846124	33.7528085912017	43.4980070484233
C10orf10	1317.7835297954	1.21380241741463	0.0980210297690874	12.3830816741473	3.22709223558671e-35	2.21000706295081e-32	713.93599153861	805.495015255372	860.754531479316	1974.97642192714	1657.85853962667	1893.68067894531
DNAH14	43.9700249149913	1.21677399737564	0.363382018545408	3.34847057718018	0.000812589084649822	0.0075312532875895	16.6273302250623	29.8331487131619	32.6433854253633	50.5593964013347	73.4619951690861	60.6948935559394
LOC100527964	39.0121909604321	1.21995794406987	0.370478174801874	3.29292796997362	0.000991498722453345	0.00879336929927872	20.7841627813278	30.861877979133	18.8988020883682	45.292792609529	59.5637798668266	58.6717304374081
TNFRSF6B	240.590570870349	1.21998710286781	0.247575050826885	4.92774655116954	8.31834227652064e-07	2.05341338476044e-05	163.155677833423	134.763533842214	135.727760452826	463.461133678902	363.339057187642	183.096262227084
GRASP	38.3135451585331	1.23008535434513	0.381143264368179	3.22735692675625	0.00124939504921188	0.010662358309071	22.8625790594606	29.8331487131619	16.3216927126816	48.4527548846124	46.6582942290142	65.7528013522677
FAM227A	154.845089937542	1.23452894855329	0.190465774644646	6.48163141570479	9.07360857653455e-11	5.6521791656685e-09	98.7247732113071	87.4419876075435	91.0578646075923	204.344227122061	246.196956782883	201.304730293866
AGT	871.823649862945	1.23828588949601	0.107041379062683	11.568291630201	5.96587249631207e-31	3.31087845143816e-28	525.839318367594	446.468501431458	583.285755363728	1166.02607950578	1246.86845854557	1262.45378596354
C1orf168	26.7012794651102	1.24191985070899	0.448992548714876	2.76601438991285	0.00567460307201965	0.0355960585724561	15.5881220859959	10.287292659711	21.4759114640548	35.8129057842788	44.6728349001199	32.370609896501
ABCC4	59.71279295178	1.24214022660868	0.30764230406708	4.03761189598243	5.39980904375212e-05	0.000776038202290618	37.4114930063901	25.7182316492775	42.9518229281096	92.6922267357803	70.4838061757448	89.0191772153778
FAM161A	47.4710367954014	1.24602326303385	0.344251159293305	3.6195179867854	0.000295152295627376	0.00324454930499386	34.2938685891909	23.6607731173353	26.6301302154279	53.7193586764181	61.5492391957208	84.9728509783152
GSTM2	218.721830396435	1.24782260413385	0.169524206785025	7.36073406741388	1.82901616815531e-13	1.81062714073494e-11	136.136266217697	114.188948522792	138.304869828513	267.54347262373	338.520815576464	317.636609609416
FAM171A2	32.0950193759971	1.25367335549796	0.419178833162228	2.99078401941344	0.00278262226779955	0.0204252281412749	17.6665383641286	18.5171267874798	20.6168750054926	45.292792609529	29.7818899334133	60.6948935559394
THRA1	29.0347056741308	1.25562624734727	0.431180784355376	2.91206448177986	0.00359048507295307	0.0247949259525123	20.7841627813278	14.4022097235954	16.3216927126816	33.7062642675565	54.600131544591	34.3937730150323
SMAD9	60.2423938948916	1.2619688862083	0.340881679678361	3.70207306945631	0.000213845007471948	0.00248176352349251	36.3722848673237	47.3215462346706	23.1939843811792	58.9859624682238	88.3529401357927	107.22764528216
AK128563	80.9073859392626	1.26311115431813	0.285584024834888	4.42290550057344	9.73823428457019e-06	0.000179062271774717	41.5683255626556	50.4077340325839	50.6831510551693	92.6922267357803	94.3093181224754	155.783560126911
SUSD4	32.0869871165945	1.2640752544681	0.419194171980805	3.01548861830545	0.00256565567950247	0.0191238982964624	18.705746503195	22.6320438513642	15.4626562541194	29.4929812341119	52.6146722156968	53.6138226410798
TRO	73.5344462570657	1.27063404456068	0.321932493721053	3.94689591558176	7.917095384748e-05	0.00107085439347323	23.901787198527	59.6662974263238	45.5289323037962	131.665094795142	86.3674808068985	94.0770850117061
LOC283335	40.6067813160472	1.27075107893105	0.349597150301791	3.63490113644826	0.000278087255771395	0.00308286319745601	22.8625790594606	22.6320438513642	25.7710937568657	60.039283226585	50.6292128868026	61.7064751152051
DKK3	159.149568979506	1.27147654598212	0.191594702103097	6.63628238163882	3.21693293656687e-11	2.19014534573552e-09	93.5287325159752	98.7580095332256	87.6217187733435	247.530378214868	236.269660138412	191.188914701209
HSPA12A	74.5782266143569	1.27496974525237	0.279252136936196	4.56565797218475	4.97930057473023e-06	9.87319982402316e-05	49.8819906751868	30.861877979133	49.8241145966071	103.225434319392	94.3093181224754	119.366623993348
AK125301	515.935826578235	1.27551925131736	0.126823262139758	10.0574549952181	8.51716346623811e-24	2.59972219534475e-21	324.232939388714	302.446404195503	279.186849032712	674.12528535113	837.863836793361	677.75964470799
FIGNL2	36.854873888624	1.27799367467184	0.380827126599173	3.35583677056953	0.000791252546357167	0.00737732781095605	24.9409953375934	22.6320438513642	17.1807291712438	64.2525662600295	49.6364832223555	42.4864254891576
CDKN1C	848.85930447017	1.27810266506461	0.117556428393686	10.8722481835222	1.56301152104779e-27	6.81547452296888e-25	464.526038162677	437.209938037718	583.285755363728	1088.08034338706	1267.71578149896	1252.33797037088
AX747175	48.3145387900088	1.28050879341491	0.328738946149611	3.89521475448225	9.8111762780222e-05	0.00129453805731771	28.0586197547925	30.861877979133	25.7710937568657	61.0926039849461	82.3965621491101	61.7064751152051
HBT8	83.8356459335716	1.28682782620292	0.29495918319651	4.36273186092193	1.28448337981208e-05	0.000230627731547828	45.7251581189212	65.8386730221504	35.2204948010499	87.4256229439746	121.113019062547	147.690907652786
RPS6KL1	63.1310343878951	1.2938905144873	0.307666447288896	4.20549762864571	2.60508320477958e-05	0.000415226229872352	28.0586197547925	33.9480657770463	47.2470052209205	76.8924153603632	83.3892918135572	109.250808400691
FAM21B	39.3756688837374	1.29517424341661	0.400445878397966	3.23433031349485	0.00121928349948295	0.0104532638521329	20.7841627813278	15.4309389895665	31.7843489668011	65.3058870183907	65.5201578535092	37.4285176928293
SYNM	33.3643977585751	1.29607447598061	0.404483647860864	3.20426915361098	0.00135405827365963	0.0113027453162272	24.9409953375934	12.3447511916532	20.6168750054926	40.0261888177233	48.6437535579084	53.6138226410798
HCP5	73.8637896383708	1.30148110020235	0.279760584389659	4.65212461234212	3.28532438339646e-06	6.77561157179311e-05	33.2546604501245	53.4939218304972	41.2337500109852	90.585585219058	104.236614766947	120.378205552613
AK125727	49.9158321158239	1.3015482930528	0.324365223298962	4.01260122714568	6.00533131831255e-05	0.000845362319474067	25.9802034766598	26.7469609152486	33.5024218839255	60.039283226585	81.403832484663	71.8222907078617
MCF2L	555.342458718057	1.30198491964041	0.126170687832809	10.3192345385776	5.76811704711918e-25	1.92067810183528e-22	292.017487077656	332.279552908665	336.742291756379	683.60517217638	794.183731557688	893.226516831575
MYO3A	49.2649541143842	1.30439936302357	0.344516203622996	3.78617710663902	0.000152982659042675	0.00187783137916055	30.1370360329253	33.9480657770463	21.4759114640548	51.6127171596959	74.4547248335332	83.9612694190495
SSPO	104.889007626266	1.30583911298799	0.246117875920119	5.30574672037157	1.12212678264831e-07	3.54933158850106e-06	59.2348639267843	55.5513803624394	66.1458073092888	182.224491196477	152.880368324855	113.297134637754
SDK1	95.3551731537847	1.30612437290504	0.242278264519967	5.39100928221067	7.00630551755053e-08	2.33722184423352e-06	43.6467418407884	67.8961315540926	53.2602604308559	132.718415553504	135.011234364807	139.598255178661
AADAT	37.2994199045054	1.31549273775571	0.370274618021467	3.55274888887858	0.000381228191036841	0.00399874747459835	19.7449546422614	17.4883975215087	26.6301302154279	54.7726794347793	55.5928612090381	49.5674964040172
RAP1GAP2	1345.73228541921	1.32003694028718	0.123860609307233	10.6574394205737	1.60968249653044e-26	5.89594504829169e-24	679.64212294942	779.776783606094	848.728021059445	1576.82117526663	1893.13547010064	2296.29013953304
CELF4	116.181042865786	1.32847355549452	0.257492858316812	5.15926369445168	2.47922920785375e-07	7.27637880010154e-06	78.9798185690457	66.8674022881215	53.2602604308559	115.865283419725	173.727691278244	208.385801208725
TRPM3	22.314126520911	1.33184991891537	0.477643021079519	2.78837931287106	0.00529724805326134	0.0337605730465062	10.3920813906639	17.4883975215087	10.3084375027463	30.5463019924731	31.7673492623075	33.3821914557667
FAM65C	73.3839102008954	1.33384592348201	0.302580575514158	4.40823381083031	1.04217004675609e-05	0.000190292145925135	31.1762441719917	46.2928169686995	47.2470052209205	139.03834010367	78.4256434913217	98.1234112487687
UNC80	64.3507774446352	1.33880357821138	0.321911680793306	4.15891580855994	3.19761721754696e-05	0.000493770334925422	39.4899092845228	47.3215462346706	23.1939843811792	70.5724908101964	97.2875071158167	108.239226841425
EML5	44.7552390016467	1.34711362768258	0.362874627933016	3.71233898428206	0.000205352699674408	0.00240155130385512	17.6665383641286	34.9767950430174	23.1939843811792	63.1992455016684	52.6146722156968	76.8801985041899
DDC	504.032156836797	1.34845136513058	0.334880878192972	4.02665978543434	5.65747985157139e-05	0.000805684961132803	306.566401024585	248.952482365006	297.226614662518	458.194529887096	711.787169408578	1001.465743673
