	TF	Hormone	pos	pos_path	pos_node_length	neg	neg_path	neg_node_length
0	MAFB	INS	0.17724099420316056	MAFB->ETS1->NFKB2->BACH2->AHR->RFX4->INS	7	-0.23181267156594848	MAFB->ETS1->FLI1->EHF->HEY1->SPIB->ISL1->SCRT1->ESRRB->INS	10
1	MAFB	GCG	0.653	MAFB->GCG	2	-0.14905039174295195	MAFB->ETS1->FLI1->EHF->HEY1->SPIB->HOXD1->SATB2->GCG	9
2	MAFB	SST	0.23187984459109	MAFB->ETS1->FLI1->HOXB3->ETV1->SST	6	-0.32075461216650497	MAFB->ETS1->FLI1->ETV4->SST	5
3	MAFB	GHRL	0.37489911990293695	MAFB->ETS1->FLI1->ETV4->GHRL	5	-0.22469865994721597	MAFB->ETS1->FLI1->LHX1->MNX1->PAX4->GHRL	7
4	MAFB	CCK	0.151255620981983	MAFB->ETS1->FLI1->EHF->HEY1->SPIB->HOXD1->CCK	8	-0.1380034334034445	MAFB->ETS1->FLI1->ETV4->PTF1A->LMX1B->HOXD1->CCK	8
5	MAFB	SCT	0.19671110177139525	MAFB->ETS1->FLI1->HSF4->EGR3->SCT	6	-0.22300379152801647	MAFB->ETS1->NFKB2->BHLHE40->SCT	5
6	MAFB	NTS	0.22238364964108703	MAFB->ETS1->FLI1->EHF->HEY1->SPIB->ISL1->NTS	8	-0.18867717635730827	MAFB->ETS1->FLI1->ETV4->IRF4->NTS	6
7	MAFA	INS	0.5797558711455746	MAFA->POU3F4->PAX4->FOXB1->INS	5	-0.44086493347061323	MAFA->SPIB->ISL1->SCRT1->ESRRB->INS	6
8	MAFA	GCG	0.46055685645066624	MAFA->POU3F4->PAX4->FOXB1->PAX6->GCG	6	-0.458505648465558	MAFA->HOXD1->SATB2->GCG	4
9	MAFA	SST	0.5443610552188213	MAFA->MAFF->HEY1->SPIB->ISL1->SST	6	-0.580733668881405	MAFA->SPIB->ISL1->SST	4
10	MAFA	GHRL	0.7041626005905399	MAFA->POU3F4->PAX4->GHRL	4	-0.5536262740330435	MAFA->POU3F4->PAX4->FOXB1->FEV->GHRL	6
11	MAFA	CCK	0.4652893278	MAFA->HOXD1->CCK	3	-0.32511999999999996	MAFA->CCK	2
12	MAFA	SCT	0.5245372246000001	MAFA->HOXD1->SCT	3	-0.48348577786111274	MAFA->POU3F4->PAX4->FOXB1->IRX2->MECOM->BHLHE40->SCT	8
13	MAFA	NTS	0.5791061807900725	MAFA->POU3F4->PAX4->FOXB1->IRX2->NTS	6	-0.39644347950394715	MAFA->MAFF->HEY1->SPIB->ISL1->NTS	6
14	NEUROD1	INS	0.64409030335566	NEUROD1->PAX4->FOXB1->INS	4	-0.40808774181118485	NEUROD1->PAX4->FOXB1->FEV->ASCL1->ARX->SCRT1->ESRRB->INS	9
15	NEUROD1	GCG	0.5116639953946297	NEUROD1->PAX4->FOXB1->PAX6->GCG	5	-0.41380788218441983	NEUROD1->PAX4->FOXB1->IRX2->MEF2C->GCG	6
16	NEUROD1	SST	0.4477287475917568	NEUROD1->PAX4->ASCL1->ARX->ETV1->SST	6	-0.4398987691661852	NEUROD1->PAX4->FOXB1->IRX2->ESRRG->SPIB->ISL1->SST	8
17	NEUROD1	GHRL	0.7823022165	NEUROD1->PAX4->GHRL	3	-0.6150611533834204	NEUROD1->PAX4->FOXB1->FEV->GHRL	5
18	NEUROD1	CCK	0.26704763845037377	NEUROD1->PAX4->FOXB1->IRX2->LMX1A->CCK	6	-0.21596718809693924	NEUROD1->PAX4->FOXB1->FEV->HEY1->SPIB->HOXD1->CCK	8
19	NEUROD1	SCT	0.43237575338827944	NEUROD1->PAX4->ASCL1->ARX->SCRT1->ESRRB->SCT	7	-0.537137296626907	NEUROD1->PAX4->FOXB1->IRX2->MECOM->BHLHE40->SCT	7
20	NEUROD1	NTS	0.6433685180681118	NEUROD1->PAX4->FOXB1->IRX2->NTS	5	-0.3175258623773152	NEUROD1->PAX4->FOXB1->FEV->HEY1->SPIB->ISL1->NTS	8
21	NEUROD2	INS	0.4839837696	NEUROD2->FOXB1->INS	3	-0.6520373456488757	NEUROD2->ASCL1->ARX->SCRT1->ESRRB->INS	6
22	NEUROD2	GCG	0.3844756984688641	NEUROD2->FOXB1->PAX6->GCG	4	-0.40327861115715946	NEUROD2->ASCL1->ARX->SCRT1->ESRRB->RXRG->SATB2->GCG	8
23	NEUROD2	SST	0.5237944014632594	NEUROD2->BHLHE40->RUNX1->RELB->MAFF->HEY1->SPIB->ISL1->SST	9	-0.6371010089669946	NEUROD2->ASCL1->ARX->ETV1->SST	5
24	NEUROD2	GHRL	0.5819664546214101	NEUROD2->BHLHE40->RUNX1->LHX1->MNX1->PAX4->GHRL	7	-0.7557365293433068	NEUROD2->ASCL1->ARX->GHRL	4
25	NEUROD2	CCK	0.25435730439973037	NEUROD2->ASCL1->ARX->SCRT1->ESRRB->MYT1L->HOXD1->CCK	8	-0.25945602112175825	NEUROD2->BHLHE40->RUNX1->RELB->MAFF->HEY1->SPIB->HOXD1->CCK	9
26	NEUROD2	SCT	0.4777126265511599	NEUROD2->BHLHE40->MYC->SCT	4	-0.8115852948	NEUROD2->BHLHE40->SCT	3
27	NEUROD2	NTS	0.48344140409241604	NEUROD2->FOXB1->IRX2->NTS	4	-0.4862170909335415	NEUROD2->ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->NTS	8
28	PAX4	INS	0.8091078492	PAX4->FOXB1->INS	3	-0.5126408414184849	PAX4->FOXB1->FEV->ASCL1->ARX->SCRT1->ESRRB->INS	8
29	PAX4	GCG	0.6427535900943782	PAX4->FOXB1->PAX6->GCG	4	-0.5198264960547953	PAX4->FOXB1->IRX2->MEF2C->GCG	5
30	PAX4	SST	0.562437971976329	PAX4->ASCL1->ARX->ETV1->SST	5	-0.5526019335044096	PAX4->FOXB1->IRX2->ESRRG->SPIB->ISL1->SST	7
31	PAX4	GHRL	0.9827299999999999	PAX4->GHRL	2	-0.772641358436556	PAX4->FOXB1->FEV->GHRL	4
32	PAX4	CCK	0.3354659109985224	PAX4->FOXB1->IRX2->LMX1A->CCK	5	-0.2712985215714331	PAX4->FOXB1->FEV->HEY1->SPIB->HOXD1->CCK	7
33	PAX4	SCT	0.5431515022778461	PAX4->ASCL1->ARX->SCRT1->ESRRB->SCT	6	-0.674753214781618	PAX4->FOXB1->IRX2->MECOM->BHLHE40->SCT	6
34	PAX4	NTS	0.808201140717432	PAX4->FOXB1->IRX2->NTS	4	-0.3988767820831798	PAX4->FOXB1->FEV->HEY1->SPIB->ISL1->NTS	7
35	PAX6	INS	0.30480403865817174	PAX6->BHLHE40->RUNX1->LHX1->MNX1->PAX4->FOXB1->INS	8	-0.33978318119108564	PAX6->NEUROD2->ASCL1->ARX->SCRT1->ESRRB->INS	7
36	PAX6	GCG	0.75497	PAX6->GCG	2	-0.21015251706010737	PAX6->NEUROD2->ASCL1->ARX->SCRT1->ESRRB->RXRG->SATB2->GCG	9
37	PAX6	SST	0.3332049288940197	PAX6->BHLHE40->RUNX1->RELB->MAFF->HEY1->SPIB->ISL1->SST	9	-0.39892753288956073	PAX6->BHLHE40->HOXB3->ETV1->SST	5
38	PAX6	GHRL	0.37021031646981717	PAX6->BHLHE40->RUNX1->LHX1->MNX1->PAX4->GHRL	7	-0.3938218628060907	PAX6->NEUROD2->ASCL1->ARX->GHRL	5
39	PAX6	CCK	0.1536982520922721	PAX6->BHLHE40->ELF3->NR4A2->CCK	5	-0.16504954010102138	PAX6->BHLHE40->RUNX1->RELB->MAFF->HEY1->SPIB->HOXD1->CCK	9
40	PAX6	SCT	0.37773	PAX6->SCT	2	-0.5162793257999999	PAX6->BHLHE40->SCT	3
41	PAX6	NTS	0.3044624668792728	PAX6->BHLHE40->RUNX1->LHX1->MNX1->PAX4->FOXB1->IRX2->NTS	9	-0.2700203387357669	PAX6->BHLHE40->RUNX1->IRX1->IRX2->NTS	6
42	MLXIPL	INS	0.5504566752042408	MLXIPL->LMX1B->DMBX1->ESRRB->INS	5	-0.522039278678484	MLXIPL->LMX1B->HOXD1->INS	4
43	MLXIPL	GCG	0.4671401762560653	MLXIPL->LMX1B->HOXD1->SATB2->GCG	5	-0.37678731251157677	MLXIPL->FOXC1->NFIA->MEF2C->GCG	5
44	MLXIPL	SST	0.4335358542956347	MLXIPL->LMX1B->TP63->HIC1->ISL1->SST	6	-0.47477565526498877	MLXIPL->LMX1B->DMBX1->ONECUT2->ISL1->SST	6
45	MLXIPL	GHRL	0.786911618	MLXIPL->FOXC1->GHRL	3	-0.5231515028570847	MLXIPL->LMX1B->HOXD1->SATB2->MNX1->PAX4->GHRL	7
46	MLXIPL	CCK	0.22673450983889026	MLXIPL->FOXC1->NFIA->NR2F1->FOXC2->CCK	6	-0.474051605091372	MLXIPL->LMX1B->HOXD1->CCK	4
47	MLXIPL	SCT	0.5194040314573144	MLXIPL->LMX1B->DMBX1->ESRRB->SCT	5	-0.60142045745724	MLXIPL->FOXC1->NFIA->SCT	4
48	MLXIPL	NTS	0.5362729694366939	MLXIPL->FOXC1->PAX4->FOXB1->IRX2->NTS	6	-0.542717940223242	MLXIPL->LMX1B->SIX2->NTS	4
49	ARX	INS	0.8005858522239059	ARX->SCRT1->ESRRB->INS	4	-0.4595262836527478	ARX->SCRT1->ESRRB->RXRG->POU3F4->PAX4->FOXB1->INS	8
50	ARX	GCG	0.495154384563102	ARX->SCRT1->ESRRB->RXRG->SATB2->GCG	6	-0.38397647195774504	ARX->NEUROD1->PAX4->FOXB1->IRX2->MEF2C->GCG	7
51	ARX	SST	0.7822466882000001	ARX->ETV1->SST	3	-0.42576134814091465	ARX->SCRT1->ESRRB->RXRG->ONECUT3->ONECUT2->ISL1->SST	8
52	ARX	GHRL	0.92791	ARX->GHRL	2	-0.5707213948360097	ARX->NEUROD1->PAX4->FOXB1->FEV->GHRL	6
53	ARX	CCK	0.24779617419448635	ARX->NEUROD1->PAX4->FOXB1->IRX2->LMX1A->CCK	7	-0.31230551542962026	ARX->SCRT1->ESRRB->MYT1L->HOXD1->CCK	6
54	ARX	SCT	0.755422793298852	ARX->SCRT1->ESRRB->SCT	4	-0.4984150689130733	ARX->NEUROD1->PAX4->FOXB1->IRX2->MECOM->BHLHE40->SCT	8
55	ARX	NTS	0.5969880816005816	ARX->NEUROD1->PAX4->FOXB1->IRX2->NTS	6	-0.4820777411966807	ARX->SCRT1->HOXA10->SIX2->NTS	5
56	ISL1	INS	0.4320441163112585	ISL1->SCRT1->ESRRB->RXRG->POU3F4->PAX4->FOXB1->INS	8	-0.7527064704676439	ISL1->SCRT1->ESRRB->INS	4
57	ISL1	GCG	0.6235692899999999	ISL1->MAFB->GCG	3	-0.4655414632993458	ISL1->SCRT1->ESRRB->RXRG->SATB2->GCG	6
58	ISL1	SST	0.36753275559630066	ISL1->SCRT1->ESRRB->RXRG->ASCL1->ARX->ETV1->SST	8	-0.99151	ISL1->SST	2
59	ISL1	GHRL	0.5247541657671054	ISL1->SCRT1->ESRRB->RXRG->POU3F4->PAX4->GHRL	7	-0.6505397954918941	ISL1->SCRT1->ARX->GHRL	4
60	ISL1	CCK	0.306799477567992	ISL1->HOXB2->FOXC2->CCK	4	-0.22738519957390138	ISL1->SCRT1->ESRRB->RXRG->POU3F4->NR2F1->FOXC2->CCK	8
61	ISL1	SCT	0.42126271887807526	ISL1->SCRT1->ESRRB->RXRG->EGR3->SCT	6	-0.7102444077362481	ISL1->SCRT1->ESRRB->SCT	4
62	ISL1	NTS	0.72209	ISL1->NTS	2	-0.4185368241699524	ISL1->SCRT1->ARX->NEUROD1->PAX4->FOXB1->IRX2->NTS	8
63	ST18	INS	0.2225505929764282	ST18->ETV1->ARX->SCRT1->ESRRB->INS	6	-0.14573150103194898	ST18->CREB5->MAFF->MNX1->RXRG->ESRRB->INS	7
64	ST18	GCG	0.1513361944428658	ST18->CREB5->MAFF->MNX1->PAX4->FOXB1->PAX6->GCG	8	-0.1595469630264016	ST18->CREB5->MAFF->HEY1->SPIB->ISL1->MAFB->GCG	8
65	ST18	SST	0.3181988972	ST18->ETV1->SST	3	-0.1355571967636293	ST18->ETV1->RELB->MAFF->HEY1->SPIB->ISL1->SST	8
66	ST18	GHRL	0.257944754026208	ST18->ETV1->ARX->GHRL	4	-0.18195624488923998	ST18->CREB5->MAFF->ETV4->GHRL	5
67	ST18	CCK	0.09995627715734885	ST18->CREB5->MAFF->HEY1->SPIB->PTF1A->NR4A2->CCK	8	-0.12566195830291685	ST18->CREB5->MAFF->HEY1->SPIB->HOXD1->CCK	7
68	ST18	SCT	0.20999595499915222	ST18->ETV1->ARX->SCRT1->ESRRB->SCT	6	-0.1588704991879483	ST18->CREB5->MAFF->MNX1->PAX4->FOXB1->IRX2->MECOM->BHLHE40->SCT	10
69	ST18	NTS	0.19029078462650043	ST18->CREB5->MAFF->MNX1->PAX4->FOXB1->IRX2->NTS	8	-0.1847545547532245	ST18->CREB5->MAFF->HEY1->SPIB->ISL1->NTS	7
70	FEV	INS	0.6335877743929379	FEV->ASCL1->ARX->SCRT1->ESRRB->INS	6	-0.5138858529968501	FEV->HEY1->SPIB->ISL1->SCRT1->ESRRB->INS	7
71	FEV	GCG	0.4257216445810596	FEV->HEY1->SPIB->ISL1->MAFB->GCG	6	-0.330417173413883	FEV->HEY1->SPIB->HOXD1->SATB2->GCG	6
72	FEV	SST	0.6190740653561665	FEV->ASCL1->ARX->ETV1->SST	5	-0.6769211931821825	FEV->HEY1->SPIB->ISL1->SST	5
73	FEV	GHRL	0.95493	FEV->GHRL	2	-0.44413487970556614	FEV->HEY1->SPIB->ISL1->SCRT1->ARX->GHRL	7
74	FEV	CCK	0.33530575910205007	FEV->HEY1->SPIB->HOXD1->CCK	5	-0.2667148900263621	FEV->HEY1->SPIB->PTF1A->NR4A2->CCK	6
