Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulation of interleukin-1 beta production (GO:0032651)	2/13	0.0001567819481163321	0.04860240391606295	0	0	134.41077441077442	1177.5263669114756	GHRL;ISL1
GO_Biological_Process_2018	regulation of insulin secretion (GO:0050796)	3/98	0.00038001088791822236	0.05890168762732448	0	0	24.14089068825911	190.1170136158996	CACNA1A;GHRL;ISL1
GO_Biological_Process_2018	positive regulation of insulin secretion (GO:0032024)	2/31	0.0009196678193718537	0.08345945459251072	0	0	50.9374201787995	356.128872274134	GHRL;ISL1
GO_Biological_Process_2018	positive regulation of peptide hormone secretion (GO:0090277)	2/39	0.0014550454365454466	0.08345945459251072	0	0	39.907907907907905	260.70711435762723	GHRL;ISL1
GO_Biological_Process_2018	regulation of inflammatory response (GO:0050727)	3/166	0.001750869868398503	0.08345945459251072	0	0	14.021708352996695	89.00479252153153	PDE2A;GHRL;ISL1
GO_Biological_Process_2018	cardiac ventricle morphogenesis (GO:0003208)	2/43	0.0017667977889501453	0.08345945459251072	0	0	36.007226738934065	228.23492237875303	CPE;ISL1
GO_Biological_Process_2018	positive regulation of catabolic process (GO:0009896)	2/62	0.0036373919016520154	0.08345945459251072	0	0	24.58148148148148	138.06160472746063	HECW2;NKD1
GO_Biological_Process_2018	negative regulation of inflammatory response (GO:0050728)	2/78	0.005694162398555968	0.08345945459251072	0	0	19.390838206627677	100.21793610616196	GHRL;ISL1
GO_Biological_Process_2018	negative regulation of defense response (GO:0031348)	2/80	0.0059811421098148005	0.08345945459251072	0	0	18.89173789173789	96.709521784955	GHRL;ISL1
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	2/81	0.00612707722396476	0.08345945459251072	0	0	18.6516643225504	95.03092806855284	HECW2;NKD1
GO_Biological_Process_2018	positive regulation of protein secretion (GO:0050714)	2/82	0.006274636253247692	0.08345945459251072	0	0	18.41759259259259	93.40002789897535	GHRL;ISL1
GO_Biological_Process_2018	regulation of protein catabolic process (GO:0042176)	2/91	0.007674974494935406	0.08345945459251072	0	0	16.547648772367875	80.58357962261866	HECW2;NKD1
GO_Biological_Process_2018	positive regulation of protein metabolic process (GO:0051247)	2/96	0.008508369595094972	0.08345945459251072	0	0	15.663514578408195	74.66335234524666	HECW2;NKD1
GO_Biological_Process_2018	peripheral nervous system neuron development (GO:0048935)	1/6	0.008669508668721345	0.08345945459251072	0	0	142.61428571428573	677.1245223853919	ISL1
GO_Biological_Process_2018	spinal cord motor neuron differentiation (GO:0021522)	1/6	0.008669508668721345	0.08345945459251072	0	0	142.61428571428573	677.1245223853919	ISL1
GO_Biological_Process_2018	negative regulation of cAMP-mediated signaling (GO:0043951)	1/6	0.008669508668721345	0.08345945459251072	0	0	142.61428571428573	677.1245223853919	PDE2A
GO_Biological_Process_2018	photoreceptor cell differentiation (GO:0046530)	1/6	0.008669508668721345	0.08345945459251072	0	0	142.61428571428573	677.1245223853919	NKD1
GO_Biological_Process_2018	response to catecholamine (GO:0071869)	1/6	0.008669508668721345	0.08345945459251072	0	0	142.61428571428573	677.1245223853919	GNG2
