Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	kinesin binding (GO:0019894)	2/28	0.011237487556243276	0.3813569318939238	0	0	13.518720217835266	60.67877551561721	ATCAY;MAPK8IP2
GO_Molecular_Function_2018	transmitter-gated ion channel activity (GO:0022824)	2/33	0.015406990402145422	0.3813569318939238	0	0	11.335426777048244	47.30198723950196	GABRB3;GRIK3
GO_Molecular_Function_2018	metallopeptidase activity (GO:0008237)	3/102	0.02107031855431037	0.3813569318939238	0	0	5.353354978354979	20.663360985642367	ADAM12;ECEL1;PAPPA2
GO_Molecular_Function_2018	chondroitin sulfotransferase activity (GO:0034481)	1/6	0.03401184105762086	0.3813569318939238	0	0	34.877192982456144	117.92141295805094	CHST9
GO_Molecular_Function_2018	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	1/6	0.03401184105762086	0.3813569318939238	0	0	34.877192982456144	117.92141295805094	ST6GALNAC5
GO_Molecular_Function_2018	G-protein coupled receptor binding (GO:0001664)	3/133	0.04144328756543968	0.3813569318939238	0	0	4.070398351648351	12.957825583040895	GNAO1;PYY;GRIK3
GO_Molecular_Function_2018	ligand-gated sodium channel activity (GO:0015280)	1/8	0.04509232682471626	0.3813569318939238	0	0	24.909774436090228	77.19646667797144	ASIC5
GO_Molecular_Function_2018	ligand-gated cation channel activity (GO:0099094)	2/60	0.04673807920585811	0.3813569318939238	0	0	6.0503509307293255	18.533411047995134	GRIK3;KCNJ2
GO_Molecular_Function_2018	chloride channel inhibitor activity (GO:0019869)	1/9	0.05058522944367222	0.3813569318939238	0	0	21.79495614035088	65.03823388729889	STX1A
GO_Molecular_Function_2018	ATPase binding (GO:0051117)	2/63	0.051005002236903775	0.3813569318939238	0	0	5.7519222399535765	17.116751778283913	BRSK2;S100A1
GO_Molecular_Function_2018	tau-protein kinase activity (GO:0050321)	1/10	0.056046809334145735	0.3813569318939238	0	0	19.372319688109158	55.82265759228362	BRSK2
GO_Molecular_Function_2018	G-protein activated inward rectifier potassium channel activity (GO:0015467)	1/10	0.056046809334145735	0.3813569318939238	0	0	19.372319688109158	55.82265759228362	KCNJ2
GO_Molecular_Function_2018	MHC class II receptor activity (GO:0032395)	1/10	0.056046809334145735	0.3813569318939238	0	0	19.372319688109158	55.82265759228362	HLA-DQA2
GO_Molecular_Function_2018	ligand-gated ion channel activity (GO:0015276)	2/68	0.05841184490281369	0.3813569318939238	0	0	5.314829713059802	15.095373799581434	GABRB3;GRIK3
GO_Molecular_Function_2018	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	1/12	0.06687670762493306	0.3813569318939238	0	0	15.848484848484848	42.86863861107806	KCNJ2
GO_Molecular_Function_2018	GABA-gated chloride ion channel activity (GO:0022851)	1/12	0.06687670762493306	0.3813569318939238	0	0	15.848484848484848	42.86863861107806	GABRB3
GO_Molecular_Function_2018	high voltage-gated calcium channel activity (GO:0008331)	1/12	0.06687670762493306	0.3813569318939238	0	0	15.848484848484848	42.86863861107806	CACNA1B
GO_Molecular_Function_2018	syntaxin binding (GO:0019905)	2/77	0.07259979872833701	0.3813569318939238	0	0	4.674926253687316	12.261364459053734	SYT4;UNC13A
GO_Molecular_Function_2018	syntaxin-1 binding (GO:0017075)	1/15	0.08289102619078825	0.3813569318939238	0	0	12.450501253132831	31.004592702550895	UNC13A
GO_Molecular_Function_2018	adrenergic receptor binding (GO:0031690)	1/15	0.08289102619078825	0.3813569318939238	0	0	12.450501253132831	31.004592702550895	APLP1
GO_Molecular_Function_2018	voltage-gated potassium channel activity (GO:0005249)	2/85	0.08603646546505847	0.3813569318939238	0	0	4.222625013327647	10.358031830313736	KCNA6;KCNJ2
GO_Molecular_Function_2018	ionotropic glutamate receptor activity (GO:0004970)	1/16	0.08816835125304126	0.3813569318939238	0	0	11.61988304093567	28.218969740720745	GRIK3
