TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
SOX1	CPLX1	-0.99502	50.94	-9.4E-01	rgb( 13, 93,253)	1.9988	None
ETV1	CPLX2	0.31944	48.93	0.926	rgb(227, 40, 42)	1.9586	None
OSR2	CPLX2	0.62686	48.44	0.445	rgb(222,132,133)	1.9488	None
SOX1	CPLX2	-0.35279	43.37	-3.7E-01	rgb(137,168,231)	1.8474	None
ETV1	CRB2	-0.80773	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
OSR2	CRB2	0.005974	35.36	0.36	rgb(221,148,149)	1.6872	None
SOX1	CRB2	0.82833	50.93	0.934	rgb(227, 39, 40)	1.9986	None
ETV1	CRH	0.94964	50.99	0.992	rgb(228, 28, 30)	1.9998	None
OSR2	CRH	0.64834	48.64	0.636	rgb(224, 96, 97)	1.9528	None
OSR2	CRMP1	0.80993	50.5	0.504	rgb(223,121,122)	1.99	None
SOX1	CRMP1	0.96932	50.87	0.883	rgb(227, 48, 50)	1.9974	None
ETV1	CRYBA2	0.16932	48.28	0.281	rgb(220,163,164)	1.9456	None
OSR2	CRYBA2	0.64743	48.62	0.622	rgb(224, 98,100)	1.9524	None
SOX1	CRYBA2	-0.93799	50.82	-8.2E-01	rgb( 40,109,248)	1.9964	None
ETV1	CYP4A11	-0.36745	49.24	-2.4E-01	rgb(166,186,226)	1.9648	None
IRX1	CYP4A11	-0.1352	38.45	-4.5E-01	rgb(119,157,234)	1.749	None
IRX1	DCC	0.89841	50.97	0.975	rgb(228, 31, 33)	1.9994	None
OSR2	DCC	0.89298	50.75	0.752	rgb(225, 73, 75)	1.995	None
ETV1	DOCK5	-0.23797	48.7	-7.0E-01	rgb( 65,125,244)	1.954	None
SOX1	DOCK5	0.16471	39.25	0.253	rgb(220,169,169)	1.765	None
ETV1	DUSP4	0.26626	41.45	0.453	rgb(222,131,131)	1.809	None
IRX1	DUSP4	-0.35987	43.47	-4.7E-01	rgb(114,155,235)	1.8494	None
ETV1	ELAVL2	0.013304	47.22	0.221	rgb(219,175,175)	1.9244	None
OSR2	ELAVL2	0.97266	50.88	0.876	rgb(227, 50, 51)	1.9976	None
IRX1	ELAVL3	0.53835	49.95	0.954	rgb(227, 35, 37)	1.979	None
SOX1	ELAVL3	-0.91277	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
ETV1	ELAVL4	0.098113	47.81	0.812	rgb(226, 62, 63)	1.9362	None
IRX1	ELAVL4	0.10548	47.84	0.843	rgb(226, 56, 58)	1.9368	None
ETV1	FBXL16	0.55921	49.98	0.981	rgb(228, 30, 32)	1.9796	None
OSR2	FBXL16	0.89045	50.74	0.743	rgb(225, 75, 77)	1.9948	None
SOX1	FBXL16	-0.7956	50.37	-3.7E-01	rgb(138,169,231)	1.9874	None
IRX1	FRMPD4	0.40106	49.56	0.56	rgb(223,110,111)	1.9712	None
OSR2	FRMPD4	0.54187	46.77	0.773	rgb(226, 69, 71)	1.9154	None
ETV1	FSBP	0.94964	50.99	0.991	rgb(228, 28, 30)	1.9998	None
IRX1	FSBP	-0.58461	50.17	-1.7E-01	rgb(181,195,223)	1.9834	None
IRX1	FSTL5	0.57999	50.06	0.059	rgb(218,206,206)	1.9812	None
OSR2	FSTL5	0.22529	40.51	0.513	rgb(223,119,120)	1.7902	None
ETV1	GALR1	-0.62628	48.43	-4.3E-01	rgb(123,160,233)	1.9486	None
OSR2	GALR1	0.52113	46.57	0.573	rgb(223,107,109)	1.9114	None
ETV1	GC	0.27059	48.81	0.814	rgb(226, 62, 63)	1.9562	None
SOX1	GC	-0.94085	50.83	-8.3E-01	rgb( 36,107,249)	1.9966	None
ETV1	GHRL	0.63368	50.62	0.616	rgb(224, 99,100)	1.9924	None
SOX1	GHRL	-0.25388	41.26	-2.6E-01	rgb(160,182,227)	1.8052	None
ETV1	GNG11	0.78365	50.16	0.157	rgb(219,187,187)	1.9832	None
IRX1	GNG11	-0.1985	48.52	-5.2E-01	rgb(105,149,237)	1.9504	None
SOX1	GNG11	-0.044603	47.53	-5.3E-01	rgb(101,146,237)	1.9306	None
ETV1	GNG2	0.71746	50.82	0.824	rgb(226, 60, 61)	1.9964	None
IRX1	GNG2	0.82833	50.93	0.929	rgb(227, 40, 42)	1.9986	None
ETV1	GNG4	0.35877	49.09	0.095	rgb(218,199,199)	1.9618	None
OSR2	GNG4	0.93487	50.81	0.813	rgb(226, 62, 63)	1.9962	None
ETV1	GPR179	0.50922	49.9	0.903	rgb(227, 45, 46)	1.978	None
SOX1	GPR179	-0.94678	50.85	-8.5E-01	rgb( 33,105,249)	1.997	None
IRX1	GPRIN1	0.87528	50.96	0.963	rgb(228, 33, 35)	1.9992	None
OSR2	GPRIN1	0.69067	49.36	0.356	rgb(221,149,150)	1.9672	None
ETV1	GRIN2D	0.63658	50.63	0.626	rgb(224, 97, 99)	1.9926	None
SOX1	GRIN2D	-0.65369	48.68	-6.8E-01	rgb( 69,127,243)	1.9536	None
ETV1	H19	-0.89841	50.97	-9.7E-01	rgb(  7, 89,254)	1.9994	None
OSR2	H19	-0.23134	40.6	-6.0E-01	rgb( 86,137,240)	1.792	None
ETV1	HDAC9	-0.16738	39.31	-3.1E-01	rgb(149,176,229)	1.7662	None
IRX1	HDAC9	0.1337	47.94	0.939	rgb(227, 38, 40)	1.9388	None
OSR2	HDAC9	0.41143	44.45	0.454	rgb(222,130,131)	1.869	None
IRX1	HIST1H2BD	0.64893	50.67	0.667	rgb(224, 90, 91)	1.9934	2,2
OSR2	HIST1H2BD	0.49932	46.25	0.254	rgb(220,168,169)	1.905	2,2
SOX1	HIST1H2BD	-0.86648	50.68	-6.8E-01	rgb( 69,127,243)	1.9936	2,2
ETV1	HTR7	0.5724	47.51	0.513	rgb(223,119,120)	1.9302	None
IRX1	HTR7	-0.058384	36.55	-5.5E-01	rgb( 98,145,238)	1.711	None
ETV1	HTRA1	-0.34198	48.98	-9.8E-01	rgb(  5, 88,254)	1.9596	None
OSR2	HTRA1	0.94327	50.84	0.844	rgb(226, 56, 57)	1.9968	None
SOX1	HTRA1	-0.97801	50.9	-9.0E-01	rgb( 21, 98,251)	1.998	None
IRX1	IGFBP7	-0.87528	50.96	-9.6E-01	rgb(  8, 90,254)	1.9992	None
OSR2	IGFBP7	-0.7319	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
ETV1	ILDR2	-0.44548	45.16	-1.6E-01	rgb(182,196,223)	1.8832	None
IRX1	ILDR2	0.40634	49.59	0.59	rgb(223,104,105)	1.9718	None
OSR2	ILDR2	0.76049	49.8	0.805	rgb(226, 63, 65)	1.976	None
SOX1	ILDR2	0.74818	50.86	0.859	rgb(226, 53, 55)	1.9972	None
ETV1	INS	0.23518	48.69	0.687	rgb(225, 86, 87)	1.9538	None
SOX1	INS	-0.33168	42.69	-6.9E-01	rgb( 68,126,243)	1.8338	None
OSR2	IRX1	0.99502	50.94	0.944	rgb(227, 37, 39)	1.9988	None
