TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
AEBP1	AB074188	0.16638	23	0	rgb(217,217,217)	1.4401	2,2
KCNIP3	AB074188	0.69393	48.33	0.334	rgb(221,153,154)	1.9468	2,2
MYT1	AB074188	0.8071	50.34	0.339	rgb(221,152,153)	1.987	2,2
SIM1	AB074188	0.68988	48.26	0.26	rgb(220,167,168)	1.9454	2,2
AEBP1	ACE	0.51285	42.31	0.61	rgb(224,101,102)	1.8264	2,2
SIM1	ACE	0.035399	15	0	rgb(217,217,217)	1.2801	2,2
AEBP1	ADAMTS2	0.35093	35.12	0.121	rgb(218,194,194)	1.6825	2,2
KCNIP3	ADAMTS2	0.27096	30	0	rgb(217,217,217)	1.5801	2,2
MYT1	ADAMTS2	0.6228	46.27	0.267	rgb(220,166,167)	1.9056	2,2
SIM1	ADAMTS2	0.83474	50.47	0.468	rgb(222,128,128)	1.9896	2,2
KCNIP3	AF070581	0.016605	14	0	rgb(217,217,217)	1.2601	2,2
MYT1	AF070581	0.95799	50.79	0.788	rgb(226, 67, 68)	1.996	2,2
SIM1	AF070581	0.94973	50.77	0.771	rgb(225, 70, 71)	1.9956	2,2
AEBP1	AF131837	0.52135	42.46	0.457	rgb(222,130,131)	1.8294	2,2
MYT1	AF131837	0.73304	49.21	0.209	rgb(219,177,177)	1.9644	2,2
SIM1	AF131837	0.84866	50.51	0.506	rgb(223,120,121)	1.9904	2,2
KCNIP3	AK022997	0.17332	24	0	rgb(217,217,217)	1.4601	2,2
MYT1	AK022997	0.93036	50.72	0.725	rgb(225, 79, 80)	1.9946	2,2
MYT1	AK024119	0.80153	50.29	0.294	rgb(220,161,162)	1.986	2,2
AEBP1	AK025664	0.0067328	14	0	rgb(217,217,217)	1.2601	2,2
AEBP1	AK054990	0.57831	44.48	0.478	rgb(222,126,127)	1.8698	2,2
KCNIP3	AK054990	0.59637	45.31	0.314	rgb(220,157,158)	1.8864	2,2
MYT1	AK054990	0.068278	17	0	rgb(217,217,217)	1.3201	2,2
SIM1	AK054990	0.91144	50.67	0.672	rgb(224, 89, 90)	1.9936	2,2
AEBP1	AK094786	0.34292	34.35	0.353	rgb(221,150,150)	1.6671	2,2
MYT1	AK094786	-0.53395	43.04	-0.04	rgb(208,212,219)	1.841	2,2
SIM1	AK094786	0.80153	50.29	0.29	rgb(220,162,162)	1.986	2,2
AEBP1	AK094909	0.11582	20	0	rgb(217,217,217)	1.3801	2,2
AEBP1	AK095045	0.48455	41.27	0.265	rgb(220,166,167)	1.8056	2,2
KCNIP3	AK095045	0.61892	46.17	0.17	rgb(219,185,185)	1.9036	2,2
AEBP1	AK096718	0.61198	45.62	0.617	rgb(224, 99,100)	1.8926	2,2
KCNIP3	AK096718	0.11582	20	0	rgb(217,217,217)	1.3801	2,2
SIM1	AK096718	0.99496	50.94	0.935	rgb(227, 38, 40)	1.999	2,2
MYT1	AK123868	0.92577	50.71	0.713	rgb(225, 81, 82)	1.9944	2,2
SIM1	AK123868	0.83143	50.46	0.462	rgb(222,129,130)	1.9894	2,2
AEBP1	AK124197	0.21045	26	0	rgb(217,217,217)	1.5001	2,2
AEBP1	AK125871	-0.4708	40.53	-0.53	rgb(103,148,237)	1.7908	2,2
AEBP1	AK126180	0.16638	23	0	rgb(217,217,217)	1.4401	2,2
AEBP1	AK126318	0.21727	28	0	rgb(217,217,217)	1.5401	2,2
AEBP1	AK311257	0.46373	40.33	0.326	rgb(221,155,155)	1.7868	2,2
KCNIP3	AK311257	0.11582	20	0	rgb(217,217,217)	1.3801	2,2
SIM1	AK311257	0.48294	41.24	0.244	rgb(220,170,171)	1.805	2,2
AEBP1	AL109792	0.28724	31	0	rgb(217,217,217)	1.6001	2,2
KCNIP3	AL109792	0.3758	36.27	0.271	rgb(220,165,166)	1.7055	2,2
MYT1	AL109792	0.82292	50.42	0.423	rgb(222,136,137)	1.9886	2,2
SIM1	AL109792	0.45489	40.14	0.144	rgb(219,190,190)	1.783	2,2
AEBP1	AL831889	0.22515	27	0	rgb(217,217,217)	1.5201	2,2
AEBP1	APOA4	0.068278	17	0	rgb(217,217,217)	1.3201	2,2
KCNIP3	APOA4	0.30343	32	0	rgb(217,217,217)	1.6201	2,2
SIM1	APOA4	0.035399	15	0	rgb(217,217,217)	1.2801	2,2
KCNIP3	ARHGEF25	0.035399	15	0	rgb(217,217,217)	1.2801	2,2
AEBP1	ARX	0.31941	33	0	rgb(217,217,217)	1.6401	2,2
KCNIP3	ARX	0.31941	33	0	rgb(217,217,217)	1.6401	2,2
MYT1	ARX	0.91144	50.67	0.673	rgb(224, 88, 90)	1.9936	2,2
SIM1	ARX	0.82292	50.42	0.416	rgb(222,138,138)	1.9886	2,2
MYT1	ASCL1	0.93036	50.72	0.72	rgb(225, 80, 81)	1.9946	2,2
SIM1	ASCL1	0.88819	50.62	0.67	rgb(224, 89, 90)	1.9926	2,2
AEBP1	ASIC5	0.035399	15	0	rgb(217,217,217)	1.2801	2,2
KCNIP3	ASIC5	0.348	35.02	0.017	rgb(217,214,214)	1.6805	2,2
MYT1	ASIC5	0.81119	50.36	0.357	rgb(221,149,150)	1.9874	2,2
SIM1	ASIC5	0.89938	50.65	0.647	rgb(224, 93, 95)	1.9932	2,2
KCNIP3	ATCAY	0.48976	41.37	0.371	rgb(221,146,147)	1.8076	2,2
SIM1	ATCAY	0.92577	50.71	0.707	rgb(225, 82, 83)	1.9944	2,2
AEBP1	AX746775	-0.44663	39.53	-0.53	rgb(102,147,237)	1.7708	2,2
