TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
GATA3	HHLA1	0.94964	50.99	0.989	rgb(228, 28, 30)	1.9998	None
MSX2	HHLA1	-0.82569	50.58	-5.8E-01	rgb( 92,141,239)	1.9916	None
ESRRB	HPCA	0.92054	50.98	0.976	rgb(228, 31, 33)	1.9996	None
GATA3	HPCA	-0.12146	47.9	-9.0E-01	rgb( 21, 98,251)	1.938	None
ESRRB	HRH1	0.59813	47.77	0.771	rgb(225, 70, 71)	1.9354	None
GATA3	HRH1	-0.44116	49.73	-7.3E-01	rgb( 59,121,245)	1.9746	None
ESRRB	Hfb1	0.61576	50.53	0.527	rgb(223,116,117)	1.9906	2,2
MSX2	Hfb1	0.082976	37.28	0.275	rgb(220,164,165)	1.7256	2,2
ESRRB	IFIH1	0.25072	41.19	0.192	rgb(219,180,181)	1.8038	None
GATA3	IFIH1	-0.94964	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
MSX2	IFIH1	-0.075573	37.17	-1.7E-01	rgb(181,195,223)	1.7234	None
ESRRB	IGFBP3	0.97801	50.9	0.9	rgb(227, 45, 47)	1.998	None
MSX2	IGFBP3	-0.67253	48.84	-8.4E-01	rgb( 36,107,249)	1.9568	None
ESRRB	INS	0.73879	50.85	0.852	rgb(226, 54, 56)	1.997	None
MSX2	INS	0.66509	48.77	0.773	rgb(226, 69, 71)	1.9554	None
ESRRB	IRF8	0.48884	45.77	0.774	rgb(226, 69, 71)	1.8954	None
GATA3	IRF8	-0.21459	48.61	-6.1E-01	rgb( 84,136,240)	1.9522	None
ESRRB	ITGAM	0.7319	50.84	0.836	rgb(226, 57, 59)	1.9968	None
MSX2	ITGAM	0.61184	48.15	0.145	rgb(219,189,190)	1.943	None
ESRRB	JPH4	0.98266	51	0.998	rgb(228, 26, 28)	2	None
MSX2	JPH4	0.63247	48.5	0.502	rgb(223,121,122)	1.95	None
GATA3	KCNH3	-0.75609	50.87	-8.7E-01	rgb( 28,102,250)	1.9974	None
MSX2	KCNH3	0.28528	41.74	0.736	rgb(225, 76, 78)	1.8148	None
GATA3	KCNJ5	-0.8413	50.94	-9.4E-01	rgb( 13, 93,253)	1.9988	None
MSX2	KCNJ5	0.98036	50.91	0.914	rgb(227, 42, 44)	1.9982	None
ESRRB	KLHL29	0.87528	50.96	0.961	rgb(228, 34, 35)	1.9992	None
GATA3	KLHL29	-0.87528	50.96	-9.6E-01	rgb(  8, 90,254)	1.9992	None
MSX2	KLHL29	0.93799	50.82	0.82	rgb(226, 60, 62)	1.9964	None
ESRRB	KREMEN2	-0.3374	42.9	-9.0E-01	rgb( 21, 98,251)	1.838	None
GATA3	KREMEN2	0.94964	50.99	0.99	rgb(228, 28, 30)	1.9998	None
GATA3	LHFPL3	-0.38178	49.41	-4.1E-01	rgb(128,163,233)	1.9682	None
MSX2	LHFPL3	-0.39648	49.52	-5.2E-01	rgb(104,148,237)	1.9704	None
ESRRB	LHFPL3-AS2	0.92054	50.98	0.985	rgb(228, 29, 31)	1.9996	None
MSX2	LHFPL3-AS2	0.16328	39.23	0.228	rgb(220,174,174)	1.7646	None
ESRRB	LINC00634	-0.53766	48.3	-7.5E-01	rgb( 55,118,245)	1.946	None
MSX2	LINC00634	0.70856	49.54	0.54	rgb(223,114,115)	1.9708	None
ESRRB	LRP1	0.48118	49.84	0.841	rgb(226, 56, 58)	1.9768	None
GATA3	LRP1	0.41279	49.62	0.618	rgb(224, 99,100)	1.9724	None
