TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
TEAD1	TUBB2B	-0.81473	50.33	-3.3E-01	rgb(146,174,230)	1.9868	None
SIM1	XAF1	0.81473	50.33	0.331	rgb(221,154,154)	1.9868	2,2
ARNT2	STXBP1	-0.81192	50.32	-3.2E-01	rgb(148,175,229)	1.9866	None
E2F7	UNC79	-0.81192	50.32	-3.2E-01	rgb(148,175,229)	1.9866	None
ELF4	DQ573539	-0.81192	50.32	-3.2E-01	rgb(147,174,229)	1.9866	2,2
ETV1	CAMK2N2	0.81192	50.32	0.318	rgb(220,156,157)	1.9866	None
GATA4	CELA3A	-0.81192	50.32	-3.2E-01	rgb(148,175,229)	1.9866	None
GATA4	LMX1B	0.81192	50.32	0.315	rgb(220,157,157)	1.9866	None
GATA4	NUTM1	-0.81192	50.32	-3.2E-01	rgb(148,175,229)	1.9866	None
NEUROG3	IGFBPL1	0.81192	50.32	0.32	rgb(221,156,157)	1.9866	None
POU5F1	BGN	0.81192	50.32	0.324	rgb(221,155,156)	1.9866	None
POU5F1	HECW2	0.81192	50.32	0.324	rgb(221,155,156)	1.9866	None
ZNF382	KCNN3	-0.81192	50.32	-3.2E-01	rgb(146,174,229)	1.9866	None
ZNF846	FJX1	0.81192	50.32	0.324	rgb(221,155,156)	1.9866	None
ARNT2	MTUS2	-0.80911	50.31	-3.1E-01	rgb(151,177,229)	1.9864	None
ETS1	KIF19	0.80911	50.31	0.308	rgb(220,158,159)	1.9864	None
FEV	SRM	0.80911	50.31	0.313	rgb(220,157,158)	1.9864	None
GATA4	SFMBT2	-0.80911	50.31	-3.1E-01	rgb(150,176,229)	1.9864	None
LMX1A	DPEP1	-0.80911	50.31	-3.1E-01	rgb(150,176,229)	1.9864	None
NEUROD2	SPINK4	0.80911	50.31	0.311	rgb(220,158,158)	1.9864	None
SPIB	PITRM1-AS1	-0.80911	50.31	-3.1E-01	rgb(149,176,229)	1.9864	None
MYT1	BC042451	0.80911	50.31	0.312	rgb(220,157,158)	1.9864	2,2
MYT1	RIC3	0.80911	50.31	0.31	rgb(220,158,158)	1.9864	2,2
SETBP1	PCDHB16	0.80911	50.31	0.312	rgb(220,157,158)	1.9864	2,2
ZNF788	LOC727896	0.80911	50.31	0.311	rgb(220,158,158)	1.9864	2,2
HES4	WNK3	0.80631	50.3	0.302	rgb(220,159,160)	1.9862	None
HIF1A	CDK5R1	-0.80631	50.3	-3.0E-01	rgb(153,178,228)	1.9862	None
HSF2	CHGA	-0.80631	50.3	-3.0E-01	rgb(153,178,228)	1.9862	None
LMX1B	PRDM16	-0.80631	50.3	-3.0E-01	rgb(152,177,228)	1.9862	None
MAFA	CLSTN2	0.80631	50.3	0.303	rgb(220,159,160)	1.9862	None
MAFB	PODN	-0.80631	50.3	-3.0E-01	rgb(153,178,228)	1.9862	None
NHLH1	SOCS1	0.80631	50.3	0.296	rgb(220,160,161)	1.9862	None
SIM1	MAPK8IP2	0.80631	50.3	0.297	rgb(220,160,161)	1.9862	2,2
DPF3	ACTG1P4	0.8035	50.29	0.291	rgb(220,161,162)	1.986	2,2
FOXA1	KSR2	0.8035	50.29	0.288	rgb(220,162,162)	1.986	None
MAFB	SCG5	-0.8035	50.29	-2.9E-01	rgb(154,178,228)	1.986	None
NEUROG3	SGOL1-AS1	0.8035	50.29	0.286	rgb(220,162,163)	1.986	2,2
NKX6-1	MED12L	0.8035	50.29	0.29	rgb(220,162,162)	1.986	None
PBX3	ACTN3	0.8035	50.29	0.288	rgb(220,162,163)	1.986	None
TEAD1	BAALC	-0.8035	50.29	-2.9E-01	rgb(155,179,228)	1.986	None
TEAD2	KCNF1	0.8035	50.29	0.288	rgb(220,162,163)	1.986	None
TFCP2L1	SEC11C	0.8035	50.29	0.29	rgb(220,162,162)	1.986	None
TGIF2	NPY	0.8035	50.29	0.288	rgb(220,162,163)	1.986	None
TP73	NPTXR	0.8035	50.29	0.293	rgb(220,161,162)	1.986	None
ZNF883	THRA1	-0.8035	50.29	-2.9E-01	rgb(154,179,228)	1.986	2,2
MYT1	ASIC5	0.8035	50.29	0.293	rgb(220,161,162)	1.986	2,2
NPAS3	FAM196A	0.8035	50.29	0.294	rgb(220,161,161)	1.986	2,2
ETV1	SCT	0.80069	50.28	0.282	rgb(220,163,164)	1.9858	None
FEV	CCND2	0.80069	50.28	0.279	rgb(220,164,164)	1.9858	None
HSF2	GTF2IRD1P1	0.80069	50.28	0.276	rgb(220,164,165)	1.9858	None
LMX1B	TMEM132C	0.80069	50.28	0.28	rgb(220,164,164)	1.9858	None
MAFA	TSPAN7	0.80069	50.28	0.278	rgb(220,164,165)	1.9858	None
NR4A2	USH1G	0.80069	50.28	0.283	rgb(220,163,164)	1.9858	None
ONECUT1	TTC18	0.80069	50.28	0.28	rgb(220,164,164)	1.9858	2,2
SIX2	LRIG1	-0.80069	50.28	-2.8E-01	rgb(157,180,228)	1.9858	None
TEAD1	AGT	-0.80069	50.28	-2.8E-01	rgb(157,180,228)	1.9858	None
TFCP2L1	ACTN3	0.80069	50.28	0.278	rgb(220,164,165)	1.9858	None
TGIF2	ATF5	-0.80069	50.28	-2.8E-01	rgb(157,180,228)	1.9858	None
MYSM1	BC041347	0.80069	50.28	0.282	rgb(220,163,164)	1.9858	2,2
ATF5	CITED4	-0.79788	50.27	-2.7E-01	rgb(158,181,227)	1.9856	None
HLF	MAST1	-0.79788	50.27	-2.7E-01	rgb(159,182,227)	1.9856	None
MAFA	JAKMIP1	0.79788	50.27	0.275	rgb(220,165,165)	1.9856	None
NEUROD2	HES6	0.79788	50.27	0.273	rgb(220,165,165)	1.9856	None
NKX2-2	HOOK3	-0.79788	50.27	-2.7E-01	rgb(159,181,227)	1.9856	None
NR4A2	AADAT	-0.79788	50.27	-2.7E-01	rgb(158,181,227)	1.9856	None
PBX3	FAM167A	0.79788	50.27	0.266	rgb(220,166,167)	1.9856	None
PBX3	PHYHIP	0.79788	50.27	0.266	rgb(220,166,167)	1.9856	None
RFX6	DDC	0.79788	50.27	0.267	rgb(220,166,166)	1.9856	None
RFX6	RBP1	0.79788	50.27	0.274	rgb(220,165,165)	1.9856	None
RORC	WBSCR27	0.79788	50.27	0.266	rgb(220,166,167)	1.9856	2,2
SIX2	CORO2B	-0.79788	50.27	-2.7E-01	rgb(159,181,227)	1.9856	None
ZNF382	RUSC1-AS1	-0.79788	50.27	-2.7E-01	rgb(158,181,227)	1.9856	None
NPAS3	NXF2	0.79788	50.27	0.266	rgb(220,166,167)	1.9856	2,2
SIM1	AK123868	0.79788	50.27	0.271	rgb(220,165,166)	1.9856	2,2
ETV1	C1QL1	0.79508	50.26	0.256	rgb(220,168,169)	1.9854	None
GATA4	C2CD4A	-0.79508	50.26	-2.6E-01	rgb(160,183,227)	1.9854	None
HMBOX1	CELF3	-0.79508	50.26	-2.6E-01	rgb(162,183,227)	1.9854	None
LMX1B	AHNAK	-0.79508	50.26	-2.6E-01	rgb(161,183,227)	1.9854	None
PRDM16	KCNK16	-0.79508	50.26	-2.6E-01	rgb(161,183,227)	1.9854	None
TET1	SCGB1C1	-0.79508	50.26	-2.6E-01	rgb(161,183,227)	1.9854	None
MYT1	ERO1LB	0.79508	50.26	0.257	rgb(220,168,168)	1.9854	2,2
SIM1	DIRAS1	0.79508	50.26	0.26	rgb(220,167,168)	1.9854	2,2
ETS1	RFTN2	-0.79227	50.25	-2.5E-01	rgb(163,184,227)	1.9852	None
LHX1	AGAP11	0.79227	50.25	0.249	rgb(220,169,170)	1.9852	None
NEUROG3	KCNH7	0.79227	50.25	0.247	rgb(220,170,170)	1.9852	None
POU5F1	PGM5	0.79227	50.25	0.253	rgb(220,169,169)	1.9852	None
TFCP2L1	PRRT3	0.79227	50.25	0.25	rgb(220,169,170)	1.9852	None
TFCP2L1	SAP30	0.79227	50.25	0.245	rgb(220,170,171)	1.9852	None
NPAS3	PCDHB10	0.79227	50.25	0.246	rgb(220,170,171)	1.9852	2,2
EGR3	ZFP69B	0.78946	50.24	0.237	rgb(220,172,172)	1.985	None
GATA2	FAM13A-AS1	0.78946	50.24	0.237	rgb(220,172,172)	1.985	None
MAFF	SPON1	0.78946	50.24	0.238	rgb(220,172,172)	1.985	None
NEUROD2	BSN	0.78946	50.24	0.236	rgb(220,172,172)	1.985	None
SMAD9	PGA4	0.78946	50.24	0.238	rgb(220,172,172)	1.985	None
TEAD1	CHRNA5	-0.78946	50.24	-2.4E-01	rgb(166,186,226)	1.985	None
MYT1	BEX1	0.78946	50.24	0.243	rgb(220,171,171)	1.985	2,2
SIM1	LPPR5	0.78946	50.24	0.242	rgb(220,171,171)	1.985	2,2
FOXD4L5	GABRB3	0.78665	50.23	0.225	rgb(219,174,174)	1.9848	None
HSF2	IFI44L	-0.78665	50.23	-2.3E-01	rgb(168,187,226)	1.9848	None
PBX3	POM121L10P	0.78665	50.23	0.232	rgb(220,173,173)	1.9848	None
RFX3	BAALC	0.78665	50.23	0.233	rgb(220,173,173)	1.9848	None
RFX6	PCSK2	0.78665	50.23	0.235	rgb(220,172,173)	1.9848	None
TEAD1	EFCC1	-0.78665	50.23	-2.3E-01	rgb(167,186,226)	1.9848	None
SIM1	FFAR3	0.78665	50.23	0.226	rgb(219,174,174)	1.9848	2,2
MAFB	EML5	-0.78385	50.22	-2.2E-01	rgb(170,188,225)	1.9846	None
ONECUT2	CELA3A	-0.78385	50.22	-2.2E-01	rgb(170,189,225)	1.9846	None
POU5F1	KCTD12	0.78385	50.22	0.224	rgb(219,174,175)	1.9846	None
TFCP2L1	NPTXR	0.78385	50.22	0.224	rgb(219,174,175)	1.9846	None
ZFP82	G0S2	0.78385	50.22	0.217	rgb(219,176,176)	1.9846	None
ARX	QDPR	-0.78104	50.21	-2.1E-01	rgb(172,190,225)	1.9844	None
FOXA2	RSPH10B2	-0.78104	50.21	-2.1E-01	rgb(171,189,225)	1.9844	None
HES4	L1TD1	0.78104	50.21	0.207	rgb(219,177,178)	1.9844	None
NEUROD2	SH3RF3	0.78104	50.21	0.212	rgb(219,176,177)	1.9844	None
SPIB	ID2	0.78104	50.21	0.213	rgb(219,176,177)	1.9844	None
ARX	CTXN1	-0.77823	50.2	-2.0E-01	rgb(174,191,225)	1.9842	None
ATF6	MDN1	-0.77823	50.2	-2.0E-01	rgb(175,191,224)	1.9842	None
MAFF	LINC00494	0.77823	50.2	0.196	rgb(219,180,180)	1.9842	None
PBX3	CELA3A	0.77823	50.2	0.202	rgb(219,178,179)	1.9842	None
SIM1	TDO2	0.77823	50.2	0.204	rgb(219,178,178)	1.9842	2,2
ETV1	ZG16	0.77543	50.19	0.19	rgb(219,181,181)	1.984	None
HMBOX1	CSRNP3	0.77543	50.19	0.185	rgb(219,182,182)	1.984	None
PAX6	ROBO1	-0.77543	50.19	-1.9E-01	rgb(177,192,224)	1.984	None
SMAD9	CLSTN2	0.77543	50.19	0.19	rgb(219,181,181)	1.984	None
ZFP90	CHST10	0.77543	50.19	0.191	rgb(219,181,181)	1.984	None
MYT1	GPR133	0.77543	50.19	0.191	rgb(219,180,181)	1.984	2,2
SIM1	GPR116	0.77543	50.19	0.195	rgb(219,180,180)	1.984	2,2
ETV1	PTPN22	-0.77262	50.18	-1.8E-01	rgb(178,193,224)	1.9838	None
ZNF846	CABP4	-0.77262	50.18	-1.8E-01	rgb(178,193,224)	1.9838	None
ETS1	GDF1	0.76981	50.17	0.172	rgb(219,184,185)	1.9836	None
MAFF	SFTPA2	-0.76981	50.17	-1.7E-01	rgb(181,195,223)	1.9836	None
TET1	CCDC78	0.767	50.16	0.161	rgb(219,186,187)	1.9834	None
ETV1	RASD1	0.7642	50.15	0.155	rgb(219,187,188)	1.9832	None
MAFA	SLC12A5	0.7642	50.15	0.152	rgb(219,188,188)	1.9832	None
MAFF	MYBPC3	0.7642	50.15	0.148	rgb(219,189,189)	1.9832	None
SIM1	LOC100507351	0.7642	50.15	0.151	rgb(219,188,188)	1.9832	2,2
HSF2	OLFML2B	0.76139	50.14	0.142	rgb(219,190,190)	1.983	None
NEUROG3	DACT1	-0.76139	50.14	-1.4E-01	rgb(188,199,222)	1.983	None
RORC	GJD2	-0.76139	50.14	-1.4E-01	rgb(187,198,222)	1.983	None
ETV1	VWA5B2	0.75858	50.13	0.126	rgb(218,193,193)	1.9828	None
MAFF	AMER3	0.75858	50.13	0.131	rgb(218,192,192)	1.9828	None
PAX6	KCNB2	-0.75858	50.13	-1.3E-01	rgb(190,200,222)	1.9828	None
HIF1A	ONECUT1	-0.75578	50.12	-1.2E-01	rgb(191,201,221)	1.9826	2,2
RFX6	SCG2	0.75297	50.11	0.114	rgb(218,195,196)	1.9824	None
SOX4	PPP1R3C	0.75297	50.11	0.108	rgb(218,196,197)	1.9824	None
ASCL1	EFCC1	0.75016	50.1	0.102	rgb(218,198,198)	1.9822	None
LHX1	SCUBE1	-0.75016	50.1	-9.5E-02	rgb(196,204,221)	1.9822	None
MYRF	C1RL-AS1	0.75016	50.1	0.098	rgb(218,198,198)	1.9822	None
ETV1	RGS14	0.74735	50.09	0.094	rgb(218,199,199)	1.982	None
ETS1	TMEFF1	-0.74455	50.08	-7.8E-02	rgb(200,207,220)	1.9818	None
ZNF514	PFN1P2	0.74455	50.08	0.079	rgb(218,202,202)	1.9818	2,2
FOXA1	TTLL7	0.74174	50.06	0.065	rgb(218,205,205)	1.9814	None
NEUROG3	FBN1	0.74174	50.06	0.056	rgb(218,206,206)	1.9814	None
PBX3	CDKN1C	-0.74174	50.06	-5.5E-02	rgb(205,210,219)	1.9814	None
PBX3	MAML3	-0.74174	50.06	-5.5E-02	rgb(205,210,219)	1.9814	None
TFCP2L1	ASCL2	-0.74174	50.06	-5.5E-02	rgb(205,210,219)	1.9814	None
ETS1	GRIN2C	-0.73893	50.05	-5.4E-02	rgb(205,210,219)	1.9812	None
FOXA1	RSPH10B2	0.73893	50.05	0.05	rgb(218,207,207)	1.9812	None
MYRF	AF086126	-0.73893	50.05	-5.0E-02	rgb(206,210,219)	1.9812	2,2
PAX6	TAF9B	0.73893	50.05	0.05	rgb(218,207,208)	1.9812	None
TFCP2L1	UNC13A	0.73893	50.05	0.051	rgb(218,207,207)	1.9812	None
ETV1	ENPP7	0.73613	50.04	0.041	rgb(217,209,209)	1.981	None
NEUROG3	RBP1	0.73613	50.04	0.044	rgb(217,209,209)	1.981	None
TFCP2L1	PCDHB10	0.73613	50.04	0.045	rgb(217,208,209)	1.981	None
DACH1	RGAG4	-0.73613	50.04	-3.9E-02	rgb(208,212,218)	1.981	2,2
LMX1B	FCAMR	-0.73332	50.03	-3.2E-02	rgb(210,213,218)	1.9808	None
TFCP2L1	KIT	-0.73332	50.03	-2.8E-02	rgb(211,213,218)	1.9808	None
FEV	ATP6V0E2	0.73051	50.02	0.021	rgb(217,213,213)	1.9806	None
HSF2	PRPH	0.73051	50.02	0.016	rgb(217,214,214)	1.9806	None
TEAD1	CYP4F24P	-0.7277	50.01	-8.2E-03	rgb(215,216,217)	1.9804	None
LHX1	NEFL	0.7249	50	0.002	rgb(217,217,217)	1.9802	None
RORC	PAK6	-0.72209	49.95	-9.5E-01	rgb( 10, 91,253)	1.9792	None
MAFB	LAPTM5	0.72102	49.94	0.936	rgb(227, 38, 40)	1.979	None
E2F7	CRY2	-0.71996	49.92	-9.2E-01	rgb( 17, 95,252)	1.9786	None
HSF2	LAPTM5	0.71996	49.92	0.92	rgb(227, 41, 43)	1.9786	None
MAFB	SCG2	-0.71996	49.92	-9.2E-01	rgb( 18, 96,252)	1.9786	None
NHLH1	COL16A1	0.71889	49.91	0.906	rgb(227, 44, 46)	1.9784	None
ETV1	TRIM66	-0.71782	49.9	-9.0E-01	rgb( 21, 98,251)	1.9782	None
FOXD4L5	SNAP25	0.71782	49.9	0.897	rgb(227, 46, 47)	1.9782	None
NHLH1	POM121L9P	0.71782	49.9	0.897	rgb(227, 46, 47)	1.9782	None
POU5F1	GCH1	0.71782	49.9	0.902	rgb(227, 45, 47)	1.9782	None
ZNF382	SULT2A1	0.71782	49.9	0.905	rgb(227, 44, 46)	1.9782	None
ZNF514	AX747648	0.71782	49.9	0.902	rgb(227, 45, 47)	1.9782	2,2
HOXB9	PBX1	0.71676	49.89	0.888	rgb(227, 47, 49)	1.978	None
ETV1	DNLZ	0.71569	49.88	0.875	rgb(227, 50, 52)	1.9778	None
NHLH1	SCN1B	0.71569	49.88	0.876	rgb(227, 50, 51)	1.9778	None
TFCP2L1	FKBP7	0.71569	49.88	0.878	rgb(227, 49, 51)	1.9778	None
ZFP28	CIB4	-0.71569	49.88	-8.8E-01	rgb( 25,100,251)	1.9778	None
SIM1	GPR112	0.71569	49.88	0.884	rgb(227, 48, 50)	1.9778	2,2
ELF4	CD37	-0.71462	49.87	-8.7E-01	rgb( 28,102,250)	1.9776	None
ETS1	KIAA1328	-0.71462	49.87	-8.7E-01	rgb( 28,102,250)	1.9776	None
MAFB	NEFM	-0.71462	49.87	-8.7E-01	rgb( 29,103,250)	1.9776	None
MAFB	PTPRN	-0.71462	49.87	-8.7E-01	rgb( 28,102,250)	1.9776	None
MLXIPL	DPY19L2	-0.71462	49.87	-8.7E-01	rgb( 27,102,250)	1.9776	None
ZFHX2	ABCA9	0.71462	49.87	0.867	rgb(227, 51, 53)	1.9776	None
ZNF846	SVOP	-0.71462	49.87	-8.7E-01	rgb( 28,102,250)	1.9776	None
FOXJ1	IRF2BP1	-0.71356	49.86	-8.6E-01	rgb( 31,104,250)	1.9774	None
HMBOX1	FAM171B	0.71356	49.86	0.859	rgb(226, 53, 55)	1.9774	None
MAFA	TRPM3	0.71356	49.86	0.861	rgb(226, 53, 54)	1.9774	None
TFCP2L1	PDZD4	0.71356	49.86	0.855	rgb(226, 54, 55)	1.9774	None
ZNF514	AK096291	0.71356	49.86	0.862	rgb(226, 52, 54)	1.9774	2,2
ARX	SEZ6L	0.71249	49.85	0.854	rgb(226, 54, 56)	1.9772	None
GATA6	CLGN	0.71249	49.85	0.848	rgb(226, 55, 57)	1.9772	None
MAFB	MEX3B	0.71249	49.85	0.855	rgb(226, 54, 55)	1.9772	None
NEUROG3	GDF10	0.71249	49.85	0.852	rgb(226, 54, 56)	1.9772	None
SMAD9	SRSF12	-0.71249	49.85	-8.5E-01	rgb( 32,105,249)	1.9772	None
FEV	DOK6	0.71142	49.84	0.836	rgb(226, 57, 59)	1.977	None
FOXA1	DPY19L2	0.71142	49.84	0.836	rgb(226, 57, 59)	1.977	None
ISL1	ARHGAP24	-0.71142	49.84	-8.4E-01	rgb( 34,106,249)	1.977	None
PDX1	ATF6	0.71142	49.84	0.843	rgb(226, 56, 58)	1.977	None
PDX1	PLAC4	-0.71142	49.84	-8.4E-01	rgb( 35,106,249)	1.977	None
RFX2	PAX6	0.71142	49.84	0.839	rgb(226, 57, 59)	1.977	None
RFX6	DGKB	0.71142	49.84	0.843	rgb(226, 56, 58)	1.977	None
ETS1	UNC79	-0.71036	49.83	-8.3E-01	rgb( 36,107,249)	1.9768	None
GATA2	CPE	0.71036	49.83	0.825	rgb(226, 59, 61)	1.9768	None
MAFA	FER1L4	0.71036	49.83	0.833	rgb(226, 58, 60)	1.9768	None
PAX6	CCDC146	-0.71036	49.83	-8.3E-01	rgb( 38,108,248)	1.9768	None
SMAD9	ONECUT3	0.71036	49.83	0.832	rgb(226, 58, 60)	1.9768	None
SOX4	TGIF2	0.71036	49.83	0.827	rgb(226, 59, 61)	1.9768	None
SOX4	ZDHHC8P1	-0.71036	49.83	-8.3E-01	rgb( 37,108,249)	1.9768	None
ETS1	GNAO1	-0.70929	49.82	-8.2E-01	rgb( 39,109,248)	1.9766	None
ETV1	CRY2	-0.70929	49.82	-8.2E-01	rgb( 39,109,248)	1.9766	None
ETV1	MS4A8	0.70929	49.82	0.815	rgb(226, 61, 63)	1.9766	None
HSF2	SPINK4	0.70929	49.82	0.82	rgb(226, 60, 62)	1.9766	None
NEUROG3	VAV3	0.70929	49.82	0.822	rgb(226, 60, 62)	1.9766	None
POU2F2	ELF4	0.70929	49.82	0.819	rgb(226, 61, 62)	1.9766	None
RFX2	MAP1A	0.70929	49.82	0.82	rgb(226, 60, 62)	1.9766	None
TEAD2	OSBPL6	-0.70929	49.82	-8.2E-01	rgb( 39,109,248)	1.9766	None
ARX	HES4	-0.70822	49.81	-8.1E-01	rgb( 42,110,248)	1.9764	None
LMX1B	ZNF518A	-0.70822	49.81	-8.1E-01	rgb( 41,110,248)	1.9764	None
MAFB	RIMBP2	-0.70822	49.81	-8.1E-01	rgb( 42,110,248)	1.9764	None
NEUROG3	MYT1	0.70822	49.81	0.81	rgb(226, 62, 64)	1.9764	None
NR4A3	GTF2IRD1P1	-0.70822	49.81	-8.1E-01	rgb( 42,111,248)	1.9764	None
PAX6	VWCE	-0.70822	49.81	-8.1E-01	rgb( 40,110,248)	1.9764	None
SOX4	SEZ6	-0.70822	49.81	-8.1E-01	rgb( 42,111,248)	1.9764	None
TEAD2	FXYD1	-0.70822	49.81	-8.1E-01	rgb( 42,111,248)	1.9764	None
ZNF382	MAPK8IP2	-0.70822	49.81	-8.1E-01	rgb( 40,110,248)	1.9764	2,2
NPAS3	FAM153A	0.70822	49.81	0.81	rgb(226, 62, 64)	1.9764	2,2
ETV1	NFRKB	-0.70716	49.8	-8.0E-01	rgb( 43,111,248)	1.9762	None
GATA2	CPB1	0.70716	49.8	0.797	rgb(226, 65, 66)	1.9762	None
NEUROG3	BAI2	0.70716	49.8	0.801	rgb(226, 64, 66)	1.9762	2,2
NEUROG3	NINJ1	0.70716	49.8	0.802	rgb(226, 64, 65)	1.9762	None
PAX6	KTN1-AS1	0.70716	49.8	0.797	rgb(226, 65, 66)	1.9762	None
PAX6	PGM5	-0.70716	49.8	-8.0E-01	rgb( 43,111,247)	1.9762	None
PDX1	EID2	-0.70716	49.8	-8.0E-01	rgb( 43,111,247)	1.9762	None
SOX4	RPRML	-0.70716	49.8	-8.0E-01	rgb( 44,112,247)	1.9762	None
ZBTB4	AF289551	0.70716	49.8	0.796	rgb(226, 65, 67)	1.9762	2,2
ASCL1	CACNA1C	0.70609	49.79	0.788	rgb(226, 67, 68)	1.976	None
ASCL1	GPC2	-0.70609	49.79	-7.9E-01	rgb( 45,112,247)	1.976	None
ASCL2	WNT9A	0.70609	49.79	0.788	rgb(226, 67, 68)	1.976	None
EGR3	KLHL32	0.70609	49.79	0.794	rgb(226, 65, 67)	1.976	None
FEV	GRB14	0.70609	49.79	0.788	rgb(226, 66, 68)	1.976	None
HEYL	BRSK2	-0.70609	49.79	-7.9E-01	rgb( 45,113,247)	1.976	None
HHEX	ICA1L	0.70609	49.79	0.786	rgb(226, 67, 68)	1.976	None
HIC1	OSBPL6	0.70609	49.79	0.788	rgb(226, 66, 68)	1.976	None
HIF1A	TMEM61	0.70609	49.79	0.794	rgb(226, 65, 67)	1.976	None
HMBOX1	KCNJ3	0.70609	49.79	0.795	rgb(226, 65, 67)	1.976	None
HSF2	PAK6	-0.70609	49.79	-7.9E-01	rgb( 46,113,247)	1.976	None
LHX1	P2RX6	-0.70609	49.79	-7.9E-01	rgb( 45,112,247)	1.976	None
MAFA	NR4A2	0.70609	49.79	0.787	rgb(226, 67, 68)	1.976	None
NEUROD2	SEZ6L	0.70609	49.79	0.79	rgb(226, 66, 68)	1.976	None
PDX1	CACNB4	-0.70609	49.79	-7.9E-01	rgb( 46,113,247)	1.976	None
POU2F2	LRFN2	-0.70609	49.79	-7.9E-01	rgb( 45,112,247)	1.976	None
RORC	ZNF883	-0.70609	49.79	-7.9E-01	rgb( 45,112,247)	1.976	None
TFCP2L1	RUNDC3A	0.70609	49.79	0.79	rgb(226, 66, 68)	1.976	None
ARX	ZNF518A	0.70502	49.78	0.778	rgb(226, 68, 70)	1.9758	None
ETV1	WDR17	0.70502	49.78	0.781	rgb(226, 68, 69)	1.9758	None
FOXA1	MYO3A	0.70502	49.78	0.784	rgb(226, 67, 69)	1.9758	None
HHEX	LIN7A	0.70502	49.78	0.776	rgb(226, 69, 70)	1.9758	None
HMBOX1	CD96	-0.70502	49.78	-7.8E-01	rgb( 49,115,246)	1.9758	None
MAFB	RYBP	0.70502	49.78	0.779	rgb(226, 68, 70)	1.9758	None
NFAT5	MSH5	-0.70502	49.78	-7.8E-01	rgb( 48,114,247)	1.9758	None
ONECUT3	SIDT1	-0.70502	49.78	-7.8E-01	rgb( 48,114,247)	1.9758	None
RFX6	BAI1	0.70502	49.78	0.778	rgb(226, 68, 70)	1.9758	2,2
RFX6	NEGR1	0.70502	49.78	0.781	rgb(226, 68, 69)	1.9758	None
SPIB	RNF157-AS1	-0.70502	49.78	-7.8E-01	rgb( 47,114,247)	1.9758	None
TEAD2	AP3B2	-0.70502	49.78	-7.8E-01	rgb( 47,114,247)	1.9758	None
ARNT2	PRRT3	-0.70396	49.77	-7.7E-01	rgb( 50,115,246)	1.9756	None
ASCL1	CRYBA2	0.70396	49.77	0.771	rgb(225, 70, 71)	1.9756	None
E2F7	ID4	-0.70396	49.77	-7.7E-01	rgb( 49,115,246)	1.9756	None
ETV1	MIR137HG	0.70396	49.77	0.766	rgb(225, 71, 72)	1.9756	None
GATA2	MIR137HG	0.70396	49.77	0.772	rgb(225, 70, 71)	1.9756	None
HIF1A	LGI3	-0.70396	49.77	-7.7E-01	rgb( 50,115,246)	1.9756	None
HSF2	SLITRK6	0.70396	49.77	0.772	rgb(225, 70, 71)	1.9756	None
LHX1	MYO3A	-0.70396	49.77	-7.7E-01	rgb( 49,115,246)	1.9756	None
LHX1	SGSM1	-0.70396	49.77	-7.7E-01	rgb( 49,115,246)	1.9756	None
NEUROG3	DNAH11	0.70396	49.77	0.773	rgb(226, 69, 71)	1.9756	None
NEUROG3	MATN2	0.70396	49.77	0.766	rgb(225, 71, 72)	1.9756	None
NR4A3	SPDYA	-0.70396	49.77	-7.7E-01	rgb( 50,115,246)	1.9756	None
SMAD9	ACSS3	0.70396	49.77	0.771	rgb(225, 70, 71)	1.9756	None
SPIB	LRRC36	-0.70396	49.77	-7.7E-01	rgb( 49,115,246)	1.9756	None
TEAD1	RNF150	-0.70396	49.77	-7.7E-01	rgb( 50,116,246)	1.9756	None
ZFHX2	PNPO	0.70396	49.77	0.765	rgb(225, 71, 72)	1.9756	None
ZFP28	LAPTM5	-0.70396	49.77	-7.7E-01	rgb( 51,116,246)	1.9756	None
ASCL2	GPC2	0.70289	49.76	0.756	rgb(225, 73, 74)	1.9754	None
E2F7	SPEG	-0.70289	49.76	-7.6E-01	rgb( 53,117,246)	1.9754	None
EGR3	RUNDC3A	0.70289	49.76	0.756	rgb(225, 73, 74)	1.9754	None
GATA2	MS4A8	0.70289	49.76	0.758	rgb(225, 72, 74)	1.9754	None
GATA6	GCG	0.70289	49.76	0.76	rgb(225, 72, 73)	1.9754	None
LHX1	PARD6A	-0.70289	49.76	-7.6E-01	rgb( 51,116,246)	1.9754	None
MAFA	PTPRN	0.70289	49.76	0.763	rgb(225, 71, 73)	1.9754	None
NEUROD2	NPW	0.70289	49.76	0.758	rgb(225, 72, 74)	1.9754	None
NFAT5	SULT2A1	-0.70289	49.76	-7.6E-01	rgb( 53,117,246)	1.9754	None
NKX6-1	EML5	0.70289	49.76	0.765	rgb(225, 71, 72)	1.9754	None
PAX6	TMEM151B	-0.70289	49.76	-7.6E-01	rgb( 52,116,246)	1.9754	None
PBX1	RASAL1	0.70289	49.76	0.764	rgb(225, 71, 73)	1.9754	None
PDX1	CACNA1G	0.70289	49.76	0.761	rgb(225, 72, 73)	1.9754	None
PRDM16	KLHL35	-0.70289	49.76	-7.6E-01	rgb( 52,117,246)	1.9754	None
PROX1	AL831889	0.70289	49.76	0.757	rgb(225, 72, 74)	1.9754	2,2
