TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
NR4A2	NKAIN1	0.85357	50.53	0.528	rgb(223,116,117)	1.9908	None
NR4A2	PROX1	0.85357	50.53	0.528	rgb(223,116,117)	1.9908	None
NR4A2	SERPINI1	0.85357	50.53	0.53	rgb(223,116,117)	1.9908	None
PDX1	LDB1	-0.85357	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
PRDM16	AKNA	0.85357	50.53	0.529	rgb(223,116,117)	1.9908	None
RFX6	PDE2A	0.85357	50.53	0.525	rgb(223,117,118)	1.9908	None
RFX6	TRPC7	0.85357	50.53	0.529	rgb(223,116,117)	1.9908	None
RORC	EPHA4	-0.85357	50.53	-5.3E-01	rgb(101,147,237)	1.9908	None
RORC	NCAM1	0.85357	50.53	0.535	rgb(223,115,116)	1.9908	None
SMAD9	EGR3	-0.85357	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
SPIB	REG4	-0.85357	50.53	-5.3E-01	rgb(103,148,237)	1.9908	None
TEAD1	MAFF	-0.85357	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
TEAD1	MAP2	-0.85357	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
TEAD2	MAFF	0.85357	50.53	0.533	rgb(223,115,116)	1.9908	None
TFCP2L1	CLPS	0.85357	50.53	0.534	rgb(223,115,116)	1.9908	None
TFCP2L1	PCDHB15	0.85357	50.53	0.529	rgb(223,116,117)	1.9908	None
ZFHX2	ABCC8	-0.85357	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
ZFHX2	FLT1	0.85357	50.53	0.527	rgb(223,116,117)	1.9908	None
ZFHX2	MMRN1	-0.85357	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
ARX	ACOT7	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
ARX	CD52	-0.85039	50.52	-5.2E-01	rgb(104,149,237)	1.9906	None
ASCL2	MAP1A	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
EGR3	PDGFD	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
EGR3	SESN2	-0.85039	50.52	-5.2E-01	rgb(104,149,237)	1.9906	None
ELF4	SYT14	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
ELF4	XKR7	-0.85039	50.52	-5.2E-01	rgb(105,149,237)	1.9906	None
ETS1	SMAD9	-0.85039	50.52	-5.2E-01	rgb(105,149,237)	1.9906	None
FEV	KIAA0845	0.85039	50.52	0.518	rgb(223,118,119)	1.9906	2,2
GATA4	FW340055	0.85039	50.52	0.519	rgb(223,118,119)	1.9906	2,2
GATA4	STMN2	0.85039	50.52	0.519	rgb(223,118,119)	1.9906	None
MAFA	CLCN4	0.85039	50.52	0.523	rgb(223,117,118)	1.9906	None
MAFA	LYPD8	0.85039	50.52	0.519	rgb(223,118,119)	1.9906	2,2
MAFF	HBT8	-0.85039	50.52	-5.2E-01	rgb(104,149,237)	1.9906	2,2
MAFF	KIAA1324	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
NEUROD1	RGS9	0.85039	50.52	0.516	rgb(223,118,119)	1.9906	None
NEUROG3	STXBP1	0.85039	50.52	0.525	rgb(223,117,118)	1.9906	None
NR4A2	ASIC1	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
NR4A2	MUC5B	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
NR4A2	POU6F1	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
NR4A2	PTP4A3	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
NR4A2	TMEM61	0.85039	50.52	0.525	rgb(223,117,118)	1.9906	None
NR4A3	BCRP3	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
ONECUT1	SNAP25	0.85039	50.52	0.521	rgb(223,118,119)	1.9906	None
PAX6	KCNIP3	-0.85039	50.52	-5.2E-01	rgb(105,149,237)	1.9906	None
RFX2	MAPK8IP1	0.85039	50.52	0.52	rgb(223,118,119)	1.9906	None
RORC	CHST10	-0.85039	50.52	-5.2E-01	rgb(104,149,237)	1.9906	None
RORC	RGS5	-0.85039	50.52	-5.2E-01	rgb(105,149,237)	1.9906	None
SPIB	ISLR2	0.85039	50.52	0.521	rgb(223,118,119)	1.9906	None
TEAD1	CACNA1E	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
TEAD1	CHRNA1	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
TEAD1	SLC6A16	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
TEAD2	KAT2B	-0.85039	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
ZFHX2	LOC100216479	-0.85039	50.52	-5.2E-01	rgb(103,148,237)	1.9906	2,2
ZFP82	SMTNL2	0.85039	50.52	0.522	rgb(223,117,118)	1.9906	None
SIM1	GRIK3	0.85039	50.52	0.522	rgb(223,117,118)	1.9906	2,2
ARX	BMS1P6	0.8472	50.51	0.514	rgb(223,119,120)	1.9904	2,2
ARX	FCRL6	0.8472	50.51	0.506	rgb(223,120,121)	1.9904	None
ATF6	VGF	0.8472	50.51	0.512	rgb(223,119,120)	1.9904	None
ELF4	CD300LF	0.8472	50.51	0.515	rgb(223,119,120)	1.9904	None
FEV	RGS4	0.8472	50.51	0.507	rgb(223,120,121)	1.9904	None
FOXA2	LINC00494	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
HEYL	GYLTL1B	0.8472	50.51	0.514	rgb(223,119,120)	1.9904	2,2
HHEX	RPRML	0.8472	50.51	0.507	rgb(223,120,121)	1.9904	None
HIC1	MTSS1	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
HIF1A	CNGA3	-0.8472	50.51	-5.1E-01	rgb(106,150,236)	1.9904	None
HSF2	MYBPC3	-0.8472	50.51	-5.1E-01	rgb(106,150,236)	1.9904	None
MAFA	REM2	0.8472	50.51	0.513	rgb(223,119,120)	1.9904	None
NEUROG3	KCNIP3	0.8472	50.51	0.511	rgb(223,119,120)	1.9904	None
NEUROG3	VSTM2L	0.8472	50.51	0.506	rgb(223,120,121)	1.9904	None
NR4A2	PGA5	0.8472	50.51	0.511	rgb(223,119,120)	1.9904	None
PDX1	LMO3	-0.8472	50.51	-5.1E-01	rgb(106,149,237)	1.9904	None
PDX1	SAMD11	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
PRDM16	ZNRF3-AS1	0.8472	50.51	0.506	rgb(223,120,121)	1.9904	None
SMAD9	MAP1A	0.8472	50.51	0.511	rgb(223,119,120)	1.9904	None
TFCP2L1	C2CD4B	0.8472	50.51	0.511	rgb(223,119,120)	1.9904	None
ZFHX2	LGI3	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
ZFHX2	PDE8B	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
ZFP82	BCORL1	0.8472	50.51	0.506	rgb(223,120,121)	1.9904	None
ZNF846	GRIN1	-0.8472	50.51	-5.1E-01	rgb(106,150,236)	1.9904	None
ZNF846	RAB36	0.8472	50.51	0.512	rgb(223,119,120)	1.9904	None
ZNF846	RET	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
ZFP62	BC127823	-0.8472	50.51	-5.1E-01	rgb(107,150,236)	1.9904	2,2
ARX	INSM1	-0.84402	50.5	-5.0E-01	rgb(108,150,236)	1.9902	None
ASCL1	KAT2B	0.84402	50.5	0.501	rgb(223,121,122)	1.9902	None
ELF4	TMEM151B	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
ELF4	ZFP90	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
HIC1	SYT5	-0.84402	50.5	-5.0E-01	rgb(108,151,236)	1.9902	None
HSF2	KCNB2	-0.84402	50.5	-5.0E-01	rgb(107,150,236)	1.9902	None
HSF2	PELI3	-0.84402	50.5	-5.0E-01	rgb(108,151,236)	1.9902	None
ISL1	ANP32A-IT1	0.84402	50.5	0.498	rgb(222,122,123)	1.9902	2,2
LHX1	PBX1	0.84402	50.5	0.503	rgb(223,121,122)	1.9902	None
LMX1B	BC006435	0.84402	50.5	0.501	rgb(223,121,122)	1.9902	2,2
MAFA	GATA2	0.84402	50.5	0.503	rgb(223,121,122)	1.9902	2,2
MAFB	SST	0.84402	50.5	0.496	rgb(222,122,123)	1.9902	None
MAFF	FCGBP	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
NEUROG3	AKR1B1	0.84402	50.5	0.504	rgb(223,121,122)	1.9902	None
NEUROG3	CACNG4	0.84402	50.5	0.501	rgb(223,121,122)	1.9902	None
NR4A2	OGFRL1	0.84402	50.5	0.496	rgb(222,122,123)	1.9902	None
NR4A3	CHRNA5	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
ONECUT1	LMX1A	0.84402	50.5	0.503	rgb(223,121,122)	1.9902	None
PBX1	BOC	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
PDX1	FSTL5	0.84402	50.5	0.5	rgb(222,122,123)	1.9902	None
PDX1	WDR17	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
PROX1	ASCL2	0.84402	50.5	0.503	rgb(223,121,122)	1.9902	None
SMAD9	FABP5	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
TEAD1	PLCG2	-0.84402	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
TEAD2	NTNG2	0.84402	50.5	0.501	rgb(223,121,122)	1.9902	None
ZFHX2	FSTL5	-0.84402	50.5	-5.0E-01	rgb(108,150,236)	1.9902	None
MYT1	SEPT5-GP1BB	0.84402	50.5	0.499	rgb(222,122,123)	1.9902	2,2
ARX	TUBA1A	-0.84084	50.49	-4.9E-01	rgb(111,152,236)	1.99	None
EGR3	SLC6A17	0.84084	50.49	0.485	rgb(222,124,125)	1.99	None
ELF4	RAB36	-0.84084	50.49	-4.9E-01	rgb(111,153,235)	1.99	None
ELF4	SLC18A1	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
ELF4	TMEM198	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
ETS1	FW340055	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	2,2
FOXP2	PODXL2	-0.84084	50.49	-4.9E-01	rgb(111,153,235)	1.99	None
GATA2	MTSS1	0.84084	50.49	0.489	rgb(222,124,125)	1.99	None
GATA2	USP32P2	0.84084	50.49	0.486	rgb(222,124,125)	1.99	None
HIC1	STXBP5L	-0.84084	50.49	-4.9E-01	rgb(111,153,235)	1.99	None
HSF2	PTPN22	0.84084	50.49	0.488	rgb(222,124,125)	1.99	None
HSF2	RSPH4A	-0.84084	50.49	-4.9E-01	rgb(111,152,236)	1.99	None
LHX1	CDH22	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
LMX1A	MAGEA5	0.84084	50.49	0.486	rgb(222,124,125)	1.99	2,2
LMX1A	NAALADL1	0.84084	50.49	0.493	rgb(222,123,124)	1.99	None
MAFF	DDN	0.84084	50.49	0.488	rgb(222,124,125)	1.99	None
NEUROD1	MYT1	0.84084	50.49	0.486	rgb(222,124,125)	1.99	None
NHLH1	SYNGR3	0.84084	50.49	0.493	rgb(222,123,124)	1.99	None
NR4A2	HEYL	0.84084	50.49	0.487	rgb(222,124,125)	1.99	None
NR4A2	KIF19	0.84084	50.49	0.494	rgb(222,123,124)	1.99	None
NR4A2	REG4	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
NR4A2	TMEM145	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
PAX4	MCOLN3	-0.84084	50.49	-4.9E-01	rgb(111,153,236)	1.99	None
PAX6	ACSS3	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
PBX1	CRIP2	-0.84084	50.49	-4.9E-01	rgb(112,153,235)	1.99	None
RFX6	NAV3	0.84084	50.49	0.49	rgb(222,123,124)	1.99	None
RFX6	PNMAL1	0.84084	50.49	0.491	rgb(222,123,124)	1.99	2,2
RORC	LINC00261	-0.84084	50.49	-4.9E-01	rgb(111,153,236)	1.99	None
SMAD9	HDAC7	0.84084	50.49	0.49	rgb(222,123,124)	1.99	None
TEAD1	MMP2	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
TEAD1	MYRF	0.84084	50.49	0.488	rgb(222,124,125)	1.99	None
TGIF2	NFRKB	0.84084	50.49	0.488	rgb(222,124,125)	1.99	None
ZFHX2	CACNA1E	-0.84084	50.49	-4.9E-01	rgb(111,152,236)	1.99	None
ZFHX2	STXBP5L	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
ZNF382	ACBD7	-0.84084	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
ZNF382	LOC653513	-0.84084	50.49	-4.9E-01	rgb(111,153,235)	1.99	2,2
ZNF846	FUT1	0.84084	50.49	0.487	rgb(222,124,125)	1.99	None
SIM1	GPR123	0.84084	50.49	0.487	rgb(222,124,125)	1.99	2,2
ARX	AX746869	0.83765	50.48	0.478	rgb(222,126,127)	1.9898	2,2
ATF5	CDHR1	0.83765	50.48	0.481	rgb(222,125,126)	1.9898	2,2
ELF4	ZFP2	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	None
ELF4	ZNF117	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	None
ETS1	AX746640	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	2,2
GATA4	CLCN4	0.83765	50.48	0.48	rgb(222,125,126)	1.9898	None
GATA4	DPEP1	0.83765	50.48	0.484	rgb(222,125,125)	1.9898	None
HSF2	SCIMP	-0.83765	50.48	-4.8E-01	rgb(114,154,235)	1.9898	None
MAFA	SERPINA10	0.83765	50.48	0.485	rgb(222,124,125)	1.9898	None
MLXIPL	FJX1	0.83765	50.48	0.476	rgb(222,126,127)	1.9898	None
MYRF	AX747850	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	2,2
NR4A2	EML1	0.83765	50.48	0.48	rgb(222,125,126)	1.9898	None
NR4A2	PAPPA2	-0.83765	50.48	-4.8E-01	rgb(114,154,235)	1.9898	None
NR4A2	TPH1	-0.83765	50.48	-4.8E-01	rgb(112,153,235)	1.9898	None
PBX1	CDK5R2	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	None
PRDM16	CNPY1	-0.83765	50.48	-4.8E-01	rgb(113,153,235)	1.9898	None
TEAD2	LOC284581	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	2,2
ZFHX2	ADCY2	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	None
ZFHX2	FAT3	-0.83765	50.48	-4.8E-01	rgb(112,153,235)	1.9898	None
ZFHX2	ST6GALNAC5	-0.83765	50.48	-4.8E-01	rgb(112,153,235)	1.9898	None
ZFHX2	TMEM132B	-0.83765	50.48	-4.8E-01	rgb(113,154,235)	1.9898	None
ZNF846	EID2	0.83765	50.48	0.477	rgb(222,126,127)	1.9898	None
ZNF846	LONRF2	0.83765	50.48	0.48	rgb(222,125,126)	1.9898	None
ARX	AX746640	0.83447	50.47	0.474	rgb(222,127,127)	1.9896	2,2
ARX	WDR52	0.83447	50.47	0.471	rgb(222,127,128)	1.9896	2,2
ATF6	MAFF	0.83447	50.47	0.474	rgb(222,127,127)	1.9896	None
ELF4	FAM171B	-0.83447	50.47	-4.7E-01	rgb(116,156,235)	1.9896	None
ETV1	PRKXP1	-0.83447	50.47	-4.7E-01	rgb(116,155,235)	1.9896	None
GATA2	CLGN	0.83447	50.47	0.473	rgb(222,127,128)	1.9896	None
GLIS2	AX747756	-0.83447	50.47	-4.7E-01	rgb(114,154,235)	1.9896	2,2
HHEX	GFRA1	0.83447	50.47	0.469	rgb(222,127,128)	1.9896	None
LHX1	COL12A1	0.83447	50.47	0.466	rgb(222,128,129)	1.9896	None
MAFA	RPS3	-0.83447	50.47	-4.7E-01	rgb(114,155,235)	1.9896	None
NFAT5	PGF	0.83447	50.47	0.466	rgb(222,128,129)	1.9896	None
NR4A2	INSRR	0.83447	50.47	0.468	rgb(222,128,128)	1.9896	None
NR4A2	REEP2	-0.83447	50.47	-4.7E-01	rgb(115,155,235)	1.9896	None
NR4A2	SPIB	0.83447	50.47	0.472	rgb(222,127,128)	1.9896	None
NR4A2	STK33	0.83447	50.47	0.473	rgb(222,127,128)	1.9896	None
NR4A2	TMEM158	0.83447	50.47	0.468	rgb(222,128,129)	1.9896	None
RFX6	DACH1	0.83447	50.47	0.467	rgb(222,128,129)	1.9896	None
RORC	COL10A1	0.83447	50.47	0.465	rgb(222,128,129)	1.9896	None
SMAD9	RAP1GAP2	0.83447	50.47	0.473	rgb(222,127,128)	1.9896	None
TFCP2L1	FAM155B	0.83447	50.47	0.472	rgb(222,127,128)	1.9896	None
TFCP2L1	LRFN1	0.83447	50.47	0.472	rgb(222,127,128)	1.9896	None
ZNF846	EPHA4	0.83447	50.47	0.469	rgb(222,127,128)	1.9896	None
DACH1	RGAG4	0.83447	50.47	0.468	rgb(222,128,129)	1.9896	2,2
ELF4	CRISP3	0.83129	50.46	0.458	rgb(222,130,130)	1.9894	2,2
ETS1	UBL5	0.83129	50.46	0.462	rgb(222,129,130)	1.9894	None
FOXA1	AK026777	0.83129	50.46	0.461	rgb(222,129,130)	1.9894	2,2
GATA2	HOMEZ	-0.83129	50.46	-4.6E-01	rgb(117,156,234)	1.9894	None
HIF1A	CDHR3	-0.83129	50.46	-4.6E-01	rgb(117,156,235)	1.9894	None
HSF2	CSH1	0.83129	50.46	0.463	rgb(222,129,130)	1.9894	None
NEUROG3	CNPY1	0.83129	50.46	0.462	rgb(222,129,130)	1.9894	None
NKX2-2	SLC8A1	-0.83129	50.46	-4.6E-01	rgb(116,156,235)	1.9894	None
NR4A2	CREBRF	0.83129	50.46	0.463	rgb(222,129,130)	1.9894	None
NR4A2	ISLR2	-0.83129	50.46	-4.6E-01	rgb(116,156,235)	1.9894	None
NR4A2	KAT2B	0.83129	50.46	0.464	rgb(222,128,129)	1.9894	None
NR4A2	RBP2	0.83129	50.46	0.461	rgb(222,129,130)	1.9894	None
NR4A2	TP73	0.83129	50.46	0.462	rgb(222,129,130)	1.9894	None
ONECUT1	SLC7A14	0.83129	50.46	0.46	rgb(222,129,130)	1.9894	None
RFX3	DTX3	0.83129	50.46	0.457	rgb(222,130,131)	1.9894	2,2
SOX4	FAM161A	0.83129	50.46	0.456	rgb(222,130,131)	1.9894	None
SOX4	TPST2	-0.83129	50.46	-4.6E-01	rgb(118,157,234)	1.9894	None
TEAD1	CADM2	-0.83129	50.46	-4.6E-01	rgb(117,156,235)	1.9894	None
TEAD1	GPR83	-0.83129	50.46	-4.6E-01	rgb(118,157,234)	1.9894	2,2
TEAD1	RAB3C	-0.83129	50.46	-4.6E-01	rgb(118,157,234)	1.9894	None
ZFHX2	CHRNB4	0.83129	50.46	0.459	rgb(222,129,130)	1.9894	None
ZFHX2	SPTBN4	-0.83129	50.46	-4.6E-01	rgb(116,156,235)	1.9894	None
ZFHX2	TUBB2B	-0.83129	50.46	-4.6E-01	rgb(117,156,235)	1.9894	None
ZNF519	ATF7IP	0.83129	50.46	0.46	rgb(222,129,130)	1.9894	None
DACH1	ARHGEF25	0.83129	50.46	0.455	rgb(222,130,131)	1.9894	2,2
GRHL3	BC041449	-0.83129	50.46	-4.6E-01	rgb(117,156,235)	1.9894	2,2
SIM1	LOC100216479	0.83129	50.46	0.464	rgb(222,128,129)	1.9894	2,2
ARNT2	DCHS1	-0.8281	50.45	-4.5E-01	rgb(119,157,234)	1.9892	None
ARX	CELF3	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	None
ARX	CTXN1	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	None
ARX	HOXB9	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	None
EGR3	JAM3	-0.8281	50.45	-4.5E-01	rgb(119,157,234)	1.9892	None
ELF4	DQ583756	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	2,2
HES4	USP13	0.8281	50.45	0.447	rgb(222,132,133)	1.9892	None
HIF1A	ENPP1	-0.8281	50.45	-4.5E-01	rgb(118,157,234)	1.9892	None
LHX1	TMEM132C	-0.8281	50.45	-4.5E-01	rgb(119,157,234)	1.9892	None
LMX1A	FER1L6-AS1	0.8281	50.45	0.447	rgb(222,132,132)	1.9892	None
LMX1A	GPR173	-0.8281	50.45	-4.5E-01	rgb(119,158,234)	1.9892	None
MAFA	ASCL2	0.8281	50.45	0.454	rgb(222,130,131)	1.9892	None
MAFA	TPH1	0.8281	50.45	0.447	rgb(222,132,132)	1.9892	None
NR4A2	GPBAR1	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	None
NR4A2	HES4	0.8281	50.45	0.448	rgb(222,131,132)	1.9892	None
ONECUT1	SCN2A	0.8281	50.45	0.453	rgb(222,131,131)	1.9892	None
ONECUT1	TTLL6	0.8281	50.45	0.445	rgb(222,132,133)	1.9892	None
ONECUT1	UBBP4	-0.8281	50.45	-4.5E-01	rgb(119,158,234)	1.9892	2,2
PDX1	CCDC40	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	None
PRDM16	LSP1	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	None
RFX6	PELI3	0.8281	50.45	0.453	rgb(222,131,131)	1.9892	None
TEAD1	LOC100216479	-0.8281	50.45	-4.5E-01	rgb(119,158,234)	1.9892	2,2
ZFHX2	GAST	-0.8281	50.45	-4.5E-01	rgb(120,158,234)	1.9892	2,2
ELF4	FGF14	-0.82492	50.44	-4.4E-01	rgb(122,159,234)	1.989	None
ELF4	HSPA12A	-0.82492	50.44	-4.4E-01	rgb(122,159,234)	1.989	None
ELF4	WNK3	-0.82492	50.44	-4.4E-01	rgb(121,158,234)	1.989	None
FOXP2	CSH1	-0.82492	50.44	-4.4E-01	rgb(121,159,234)	1.989	None
HSF2	KCNIP3	-0.82492	50.44	-4.4E-01	rgb(122,159,234)	1.989	None
LHX1	FER1L6-AS1	-0.82492	50.44	-4.4E-01	rgb(121,158,234)	1.989	None
LMX1A	ATF6	-0.82492	50.44	-4.4E-01	rgb(121,158,234)	1.989	None
MAFA	CFC1	0.82492	50.44	0.437	rgb(222,134,134)	1.989	None
MAFA	GAST	0.82492	50.44	0.443	rgb(222,132,133)	1.989	2,2
MAFF	AK093555	-0.82492	50.44	-4.4E-01	rgb(120,158,234)	1.989	2,2
MAFF	LSAMP	-0.82492	50.44	-4.4E-01	rgb(122,159,234)	1.989	None
NEUROD2	MAP1A	0.82492	50.44	0.438	rgb(222,133,134)	1.989	None
NR4A2	MAP1B	0.82492	50.44	0.441	rgb(222,133,134)	1.989	None
NR4A2	SEMA6B	0.82492	50.44	0.444	rgb(222,132,133)	1.989	None
NR4A2	SGCD	-0.82492	50.44	-4.4E-01	rgb(122,159,234)	1.989	None
NR4A2	STMND1	0.82492	50.44	0.442	rgb(222,133,133)	1.989	None
ONECUT1	PEX5L	0.82492	50.44	0.439	rgb(222,133,134)	1.989	None
ONECUT1	POU2F2	0.82492	50.44	0.443	rgb(222,132,133)	1.989	None
PBX1	AMPH	-0.82492	50.44	-4.4E-01	rgb(121,159,234)	1.989	None
RFX6	MAPK10	0.82492	50.44	0.439	rgb(222,133,134)	1.989	None
RFX6	PTCHD2	0.82492	50.44	0.44	rgb(222,133,134)	1.989	2,2
SOX4	SULT1C2P1	0.82492	50.44	0.442	rgb(222,133,134)	1.989	None
TEAD1	MSI1	-0.82492	50.44	-4.4E-01	rgb(121,158,234)	1.989	None
ZFHX2	ANKRD18A	0.82492	50.44	0.436	rgb(222,134,135)	1.989	None
ZNF846	COL21A1	0.82492	50.44	0.435	rgb(222,134,135)	1.989	None
SIM1	KCNA6	0.82492	50.44	0.439	rgb(222,133,134)	1.989	2,2
ARX	RAB26	-0.82174	50.43	-4.3E-01	rgb(124,160,233)	1.9888	None
ARX	SMTNL2	-0.82174	50.43	-4.3E-01	rgb(124,161,233)	1.9888	None
EGR3	GDF11	0.82174	50.43	0.433	rgb(222,134,135)	1.9888	None
HEYL	AX747535	-0.82174	50.43	-4.3E-01	rgb(124,160,233)	1.9888	2,2
LMX1A	LOC100216546	0.82174	50.43	0.43	rgb(222,135,136)	1.9888	2,2
MAFB	SV2B	0.82174	50.43	0.427	rgb(222,135,136)	1.9888	None
NR4A2	FAM171A2	0.82174	50.43	0.429	rgb(222,135,136)	1.9888	None
ONECUT1	CACNA1A	0.82174	50.43	0.427	rgb(222,135,136)	1.9888	None
PAX6	EML1	-0.82174	50.43	-4.3E-01	rgb(124,160,233)	1.9888	None
PAX6	STARD9	-0.82174	50.43	-4.3E-01	rgb(123,160,233)	1.9888	None
PBX1	CD96	0.82174	50.43	0.427	rgb(222,135,136)	1.9888	None
PBX1	LTBP2	0.82174	50.43	0.431	rgb(222,135,136)	1.9888	None
POU2F2	HSF2	-0.82174	50.43	-4.3E-01	rgb(124,160,233)	1.9888	None
RFX3	TMEM151A	0.82174	50.43	0.433	rgb(222,134,135)	1.9888	None
RFX6	TAC1	0.82174	50.43	0.432	rgb(222,134,135)	1.9888	None
TEAD1	SCG5	-0.82174	50.43	-4.3E-01	rgb(124,160,233)	1.9888	None
ZNF492	DOCK8	-0.82174	50.43	-4.3E-01	rgb(123,160,233)	1.9888	None
ATOH8	TUBB4A	0.82174	50.43	0.427	rgb(222,136,136)	1.9888	2,2
MYT1	AF070581	0.82174	50.43	0.434	rgb(222,134,135)	1.9888	2,2
ZNF117	ANKRD36B	0.82174	50.43	0.433	rgb(222,134,135)	1.9888	2,2
ARX	AX747826	0.81855	50.42	0.423	rgb(222,136,137)	1.9886	2,2
ARX	CALCOCO1	0.81855	50.42	0.425	rgb(222,136,137)	1.9886	None
ASCL2	ELL2	-0.81855	50.42	-4.2E-01	rgb(125,161,233)	1.9886	None
ETS1	MMP11	0.81855	50.42	0.424	rgb(222,136,137)	1.9886	None
GATA2	SLC8A1	0.81855	50.42	0.418	rgb(222,137,138)	1.9886	None
LHX1	ZDHHC8P1	-0.81855	50.42	-4.2E-01	rgb(126,162,233)	1.9886	None
NEUROD1	SRCIN1	0.81855	50.42	0.425	rgb(222,136,137)	1.9886	None
NEUROD2	SH3RF3	0.81855	50.42	0.425	rgb(222,136,137)	1.9886	None
NR4A2	AVPR1B	-0.81855	50.42	-4.2E-01	rgb(125,161,233)	1.9886	None
NR4A2	NCAM1	-0.81855	50.42	-4.2E-01	rgb(126,162,233)	1.9886	None
PBX1	AGT	-0.81855	50.42	-4.2E-01	rgb(127,162,233)	1.9886	None
RFX6	PLCG2	0.81855	50.42	0.422	rgb(222,136,137)	1.9886	None
TEAD2	UNC13A	0.81855	50.42	0.419	rgb(222,137,138)	1.9886	None
TGIF2	LRRTM3	0.81855	50.42	0.422	rgb(222,136,137)	1.9886	None
ZFHX2	MEP1B	-0.81855	50.42	-4.2E-01	rgb(126,161,233)	1.9886	None
ZFHX2	PCSK2	-0.81855	50.42	-4.2E-01	rgb(125,161,233)	1.9886	None
ZNF382	TRIM24	0.81855	50.42	0.417	rgb(222,137,138)	1.9886	None
ZNF846	HSPA12A	0.81855	50.42	0.423	rgb(222,136,137)	1.9886	None
SIM1	CHST9	0.81855	50.42	0.422	rgb(222,136,137)	1.9886	2,2
ELF4	TMEFF1	-0.81537	50.41	-4.1E-01	rgb(128,163,233)	1.9884	None
