TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
FOXC1	DUSP6	0.47136	45.58	0.584	rgb(223,105,107)	1.8916	None
FOXC1	EBF1	-0.8413	50.94	-9.4E-01	rgb( 13, 93,253)	1.9988	None
IRF4	EBF1	-0.77526	50.89	-8.9E-01	rgb( 24,100,251)	1.9978	None
ALX4	EDN3	0.98266	51	1	rgb(228, 26, 28)	2	None
IRF4	EDN3	0.57486	50	0.998	rgb(228, 26, 28)	1.98	None
ALX4	EDNRB	0.7319	50.84	0.843	rgb(226, 56, 58)	1.9968	None
IRF4	EDNRB	0.076012	47.71	0.708	rgb(225, 82, 83)	1.9342	None
ALX4	ELAVL2	-0.20517	48.56	-7.5E-01	rgb( 55,118,245)	1.9512	None
IRF4	ELAVL2	-0.16056	48.15	-1.5E-01	rgb(185,198,223)	1.943	None
ALX4	ELL2	-0.82107	50.54	-5.4E-01	rgb( 99,145,238)	1.9908	None
IRF4	ELL2	0.40982	49.61	0.609	rgb(224,101,102)	1.9722	None
ALX4	ELOVL2	-0.92054	50.98	-9.8E-01	rgb(  4, 87,254)	1.9996	None
FOXC1	ELOVL2	0.46084	45.46	0.462	rgb(222,129,130)	1.8892	None
IRF4	ELOVL2	-0.1337	47.94	-9.4E-01	rgb( 13, 93,253)	1.9388	None
ALX4	ENOX1	-0.89298	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
IRF4	ENOX1	0.74521	49.73	0.73	rgb(225, 78, 79)	1.9746	None
ALX4	EPB41L4B	0.56636	49.99	0.987	rgb(228, 29, 31)	1.9798	None
IRF4	EPB41L4B	-0.3149	48.92	-9.2E-01	rgb( 17, 95,252)	1.9584	None
ALX4	EPHA8	-0.91021	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
FOXC1	EPHA8	0.66044	48.72	0.717	rgb(225, 80, 81)	1.9544	None
FOXC1	ETV4	0.7864	50.28	0.284	rgb(220,163,163)	1.9856	None
IRF4	ETV4	0.85509	50.95	0.954	rgb(227, 35, 37)	1.999	None
ALX4	FAM19A3	0.18563	48.43	0.426	rgb(222,136,136)	1.9486	2,2
FOXC1	FAM19A3	-0.69826	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	2,2
FOXC1	FJX1	0.057064	47.61	0.614	rgb(224,100,101)	1.9322	None
IRF4	FJX1	-0.25197	48.75	-7.5E-01	rgb( 55,119,245)	1.955	None
ALX4	FLVCR2	-0.095254	47.8	-8.0E-01	rgb( 43,111,248)	1.936	None
FOXC1	FLVCR2	-0.81187	50.92	-9.2E-01	rgb( 17, 95,252)	1.9984	None
IRF4	FLVCR2	-0.68649	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	None
FOXC1	FSTL4	0.46502	49.8	0.798	rgb(226, 65, 66)	1.976	None
IRF4	FSTL4	-0.85509	50.95	-9.5E-01	rgb( 12, 92,253)	1.999	None
ALX4	FZD4	-0.36386	47.99	-9.9E-01	rgb(  2, 86,255)	1.9398	None
FOXC1	FZD4	-0.89536	50.76	-7.6E-01	rgb( 52,116,246)	1.9952	None
ALX4	GABRG2	0.057064	47.61	0.613	rgb(224,100,101)	1.9322	None
FOXC1	GABRG2	-0.7864	50.82	-8.2E-01	rgb( 38,108,248)	1.9964	None
ALX4	GFOD1	-0.45014	49.76	-7.6E-01	rgb( 52,117,246)	1.9752	None
FOXC1	GFOD1	0.48004	45.66	0.658	rgb(224, 91, 93)	1.8932	None
IRF4	GFOD1	0.11878	47.89	0.895	rgb(227, 46, 48)	1.9378	None
ALX4	GLRB	-0.96661	50.86	-8.6E-01	rgb( 29,103,250)	1.9972	None
FOXC1	GLRB	0.094741	37.48	0.482	rgb(222,125,126)	1.7296	None
IRF4	GLRB	0.1705	48.29	0.288	rgb(220,162,163)	1.9458	None
ALX4	GMNN	0.33612	48.96	0.957	rgb(228, 34, 36)	1.9592	None
IRF4	GMNN	-0.6902	49.35	-9.2E-01	rgb( 16, 95,252)	1.967	None
ALX4	GOLGA6C	0.92054	50.98	0.983	rgb(228, 29, 31)	1.9996	None
IRF4	GOLGA6C	0.68122	50.76	0.762	rgb(225, 72, 73)	1.9952	None
FOXC1	GOLGA8A	0.3289	48.95	0.949	rgb(227, 36, 38)	1.959	None
IRF4	GOLGA8A	0.82833	50.93	0.926	rgb(227, 40, 42)	1.9986	None
ALX4	GRIA2	0.24552	46.83	0.829	rgb(226, 59, 60)	1.9166	None
FOXC1	GRIA2	0.45556	45.36	0.36	rgb(221,148,149)	1.8872	None
ALX4	GRIN2D	0.70328	50.8	0.8	rgb(226, 64, 66)	1.996	None
FOXC1	GRIN2D	0.61334	48.2	0.2	rgb(219,179,179)	1.944	None
IRF4	GRIN2D	0.40469	49.58	0.579	rgb(223,106,108)	1.9716	None
ALX4	HAND1	0.92054	50.98	0.984	rgb(228, 29, 31)	1.9996	None
FOXC1	HAND1	-0.85509	50.95	-9.5E-01	rgb( 10, 91,253)	1.999	None
IRF4	HAND1	0.56636	49.99	0.992	rgb(228, 28, 30)	1.9798	None
