TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
RXRG	CALCA	-0.055562	47.6	-7.1E-01	rgb( 62,123,244)	1.932	None
FLI1	CALCRL	0.092322	47.79	0.791	rgb(226, 66, 67)	1.9358	None
RXRG	CALCRL	-0.33432	48.96	-9.6E-01	rgb(  8, 90,254)	1.9592	None
FLI1	CARNS1	0.5797	50.05	0.046	rgb(218,208,208)	1.981	None
RXRG	CARNS1	-0.076012	47.71	-7.1E-01	rgb( 62,123,244)	1.9342	None
FLI1	CCDC173	0.87528	50.96	0.957	rgb(228, 34, 36)	1.9992	None
NR4A2	CCDC173	0.3337	42.77	0.765	rgb(225, 71, 72)	1.8354	None
RXRG	CCDC173	-0.76049	49.8	-8.0E-01	rgb( 43,111,248)	1.976	None
HOXB2	CCDC74B	0.52681	49.93	0.93	rgb(227, 39, 41)	1.9786	None
RXRG	CCDC74B	0.30665	48.9	0.896	rgb(227, 46, 48)	1.958	None
NR4A2	CCND1	0.22401	48.65	0.651	rgb(224, 93, 94)	1.953	None
RXRG	CCND1	-0.12054	38.21	-2.1E-01	rgb(172,190,225)	1.7442	None
NR4A2	CD274	-0.18802	48.45	-4.5E-01	rgb(119,157,234)	1.949	None
RXRG	CD274	0.94964	50.99	0.985	rgb(228, 29, 31)	1.9998	None
HOXB2	CDRT4	-0.18091	39.5	-5.0E-01	rgb(108,151,236)	1.77	None
NR4A2	CDRT4	-0.87293	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
FLI1	CELA3B	0.73084	49.67	0.665	rgb(224, 90, 91)	1.9734	None
HOXB2	CELA3B	-0.12314	38.25	-2.5E-01	rgb(163,184,226)	1.745	None
FLI1	CERKL	0.8413	50.94	0.936	rgb(227, 38, 40)	1.9988	None
NR4A2	CERKL	0.23438	40.65	0.653	rgb(224, 92, 94)	1.793	None
FLI1	CHRNA4	0.41854	49.65	0.647	rgb(224, 93, 95)	1.973	None
NR4A2	CHRNA4	0.65369	48.68	0.68	rgb(224, 87, 88)	1.9536	None
FLI1	CHRNB2	0.85509	50.95	0.945	rgb(227, 36, 38)	1.999	None
NR4A2	CHRNB2	0.38754	43.88	0.881	rgb(227, 49, 50)	1.8576	None
FLI1	CHST5	0.72963	49.66	0.659	rgb(224, 91, 92)	1.9732	None
NR4A2	CHST5	0.66509	48.77	0.769	rgb(225, 70, 72)	1.9554	None
RXRG	CHST5	0.15287	48.04	0.039	rgb(217,209,210)	1.9408	None
HOXB2	CIDEA	0.92054	50.98	0.977	rgb(228, 30, 32)	1.9996	None
RXRG	CIDEA	0.89536	50.76	0.89	rgb(227, 47, 49)	1.9952	None
HOXB2	CNTFR	0.55217	49.97	0.968	rgb(228, 32, 34)	1.9794	None
RXRG	CNTFR	-0.79963	50.91	-9.1E-01	rgb( 20, 97,252)	1.9982	None
FLI1	CNTN5	0.77526	50.89	0.89	rgb(227, 47, 49)	1.9978	None
NR4A2	CNTN5	0.64893	50.67	0.675	rgb(224, 88, 89)	1.9934	None
FLI1	CNTNAP3	0.6516	50.68	0.684	rgb(225, 86, 88)	1.9936	None
RXRG	CNTNAP3	0.52172	49.92	0.925	rgb(227, 40, 42)	1.9784	None
FLI1	COL25A1	-0.18461	48.42	-4.2E-01	rgb(126,162,233)	1.9484	None
NR4A2	COL25A1	-0.10746	46.19	-7.1E-01	rgb( 63,124,244)	1.9038	None
RXRG	COL25A1	0.63907	50.64	0.635	rgb(224, 96, 97)	1.9928	None
FLI1	COL5A3	0.64743	48.62	0.617	rgb(224, 99,100)	1.9524	None
HOXB2	COL5A3	0.52069	48.89	0.894	rgb(227, 46, 48)	1.9578	None
RXRG	COL5A3	0.095254	47.8	0.797	rgb(226, 65, 66)	1.936	None
FLI1	CORO2B	-0.79963	50.91	-9.1E-01	rgb( 20, 97,251)	1.9982	None
RXRG	CORO2B	0.28268	48.84	0.844	rgb(226, 56, 57)	1.9568	None
NR4A2	CORO6	-0.4862	49.85	-8.5E-01	rgb( 32,105,249)	1.977	None
RXRG	CORO6	-0.52498	46.6	-6.0E-01	rgb( 87,138,240)	1.912	None
FLI1	CPA4	0.47653	49.83	0.83	rgb(226, 59, 60)	1.9766	None
RXRG	CPA4	-0.72278	49.62	-6.2E-01	rgb( 83,135,241)	1.9724	None
FLI1	CRH	0.99168	50.92	0.917	rgb(227, 42, 44)	1.9984	None
NR4A2	CRH	-0.48118	49.84	-8.4E-01	rgb( 35,107,249)	1.9768	None
RXRG	CRH	0.033645	47.45	0.446	rgb(222,132,133)	1.929	None
HOXB2	CRYM	-0.15624	39.05	-4.8E-02	rgb(207,211,219)	1.761	None
RXRG	CRYM	-0.89841	50.97	-9.7E-01	rgb(  7, 89,254)	1.9994	None
FLI1	CSMD2	0.68649	50.77	0.774	rgb(226, 69, 71)	1.9954	None
RXRG	CSMD2	-0.37391	43.63	-6.3E-01	rgb( 81,134,241)	1.8526	None
FLI1	DACH1	0.22188	40.48	0.482	rgb(222,125,126)	1.7896	None
HOXB2	DACH1	0.92054	50.98	0.983	rgb(228, 29, 31)	1.9996	None
HOXB2	DES	-0.89841	50.97	-9.7E-01	rgb(  7, 89,254)	1.9994	None
RXRG	DES	0.45736	45.41	0.408	rgb(221,139,140)	1.8882	None
HOXB2	DIRAS2	0.8413	50.94	0.94	rgb(227, 37, 39)	1.9988	None
NR4A2	DIRAS2	0.0086494	47.14	0.137	rgb(219,191,191)	1.9228	None
RXRG	DIRAS2	-0.82833	50.93	-9.3E-01	rgb( 16, 95,252)	1.9986	None
HOXB2	DKFZp586B1922	0.67711	50.75	0.748	rgb(225, 74, 76)	1.995	2,2
RXRG	DKFZp586B1922	-0.16822	39.32	-3.2E-01	rgb(147,175,229)	1.7664	2,2
FLI1	DLGAP1	0.61576	50.53	0.532	rgb(223,115,116)	1.9906	None
RXRG	DLGAP1	-0.58981	50.27	-3.8E-01	rgb(134,167,231)	1.9854	None
HOXB2	DLK1	0.58813	50.24	0.239	rgb(220,171,172)	1.9848	None
RXRG	DLK1	-0.57053	47.47	-4.7E-01	rgb(115,155,235)	1.9294	None
FLI1	DLX5	0.92054	50.98	0.982	rgb(228, 30, 31)	1.9996	None
NR4A2	DLX5	-0.34198	48.98	-9.8E-01	rgb(  5, 88,254)	1.9596	None
RXRG	DLX5	0.34759	48.99	0.994	rgb(228, 27, 29)	1.9598	None
FLI1	DRC1	0.40634	49.59	0.586	rgb(223,105,106)	1.9718	None
NR4A2	DRC1	0.41605	44.52	0.519	rgb(223,118,119)	1.8704	None
FLI1	DRD2	-0.65831	50.7	-7.0E-01	rgb( 65,124,244)	1.994	None
RXRG	DRD2	0.19806	40.06	0.059	rgb(218,206,206)	1.7812	None
FLI1	EDNRB	0.89841	50.97	0.973	rgb(228, 31, 33)	1.9994	None
NR4A2	EDNRB	-0.02199	35.62	-6.2E-01	rgb( 83,135,241)	1.6924	None
RXRG	EDNRB	-0.16863	48.27	-2.7E-01	rgb(158,181,227)	1.9454	None
HOXB2	EFCC1	0.19927	40.08	0.083	rgb(218,201,201)	1.7816	None
RXRG	EFCC1	-0.76467	50.88	-8.8E-01	rgb( 26,101,250)	1.9976	None
FLI1	EHF	0.34198	48.98	0.975	rgb(228, 31, 33)	1.9596	None
NR4A2	EHF	0.54535	49.96	0.961	rgb(228, 33, 35)	1.9792	None
HOXB2	ELAVL3	0.56636	49.99	0.991	rgb(228, 28, 30)	1.9798	None
RXRG	ELAVL3	-0.89841	50.97	-9.7E-01	rgb(  5, 88,254)	1.9994	None
NR4A2	EPB41L4B	0.24754	41.14	0.136	rgb(218,191,191)	1.8028	None
RXRG	EPB41L4B	-0.85509	50.95	-9.5E-01	rgb( 11, 91,253)	1.999	None
FLI1	EPHA8	0.36778	43.56	0.558	rgb(223,110,111)	1.8512	None
HOXB2	EPHA8	0.15965	48.14	0.142	rgb(219,190,190)	1.9428	None
NR4A2	EPHA8	0.87528	50.96	0.955	rgb(228, 35, 36)	1.9992	None
HOXB2	ESRRB	-0.42822	44.65	-6.5E-01	rgb( 75,131,242)	1.873	None
RXRG	ESRRB	-0.94964	50.99	-9.9E-01	rgb(  3, 87,254)	1.9998	None
FLI1	ETV4	0.65831	50.7	0.7	rgb(225, 83, 85)	1.994	None
RXRG	ETV4	0.17515	48.33	0.326	rgb(221,155,155)	1.9466	None
NR4A2	FAM13A-AS1	-0.0077698	47.13	-1.3E-01	rgb(189,200,222)	1.9226	None
RXRG	FAM13A-AS1	0.37423	49.33	0.332	rgb(221,154,154)	1.9666	None
FLI1	FAM155B	-0.86846	50.69	-9.9E-01	rgb(  3, 87,255)	1.9938	None
NR4A2	FAM155B	0.49492	49.87	0.869	rgb(227, 51, 53)	1.9774	None
FLI1	FAM182B	0.63368	50.62	0.616	rgb(224, 99,101)	1.9924	None
RXRG	FAM182B	-0.38178	49.41	-4.1E-01	rgb(129,163,232)	1.9682	None
NR4A2	FOLR1	0.49954	49.88	0.879	rgb(227, 49, 51)	1.9776	None
RXRG	FOLR1	0.44299	45.07	0.068	rgb(218,204,204)	1.8814	None
FLI1	FOSL1	0.39648	49.52	0.519	rgb(223,118,119)	1.9704	None
RXRG	FOSL1	-0.042771	36.31	-3.1E-01	rgb(150,176,229)	1.7062	None
HOXB2	FOXB1	0.31446	42.49	0.495	rgb(222,123,124)	1.8298	None
RXRG	FOXB1	0.15965	48.14	0.139	rgb(219,190,191)	1.9428	None
NR4A2	FOXJ1	0.31706	43	0.5	rgb(222,122,123)	1.84	None
RXRG	FOXJ1	-0.11614	47.88	-8.8E-01	rgb( 25,100,251)	1.9376	None
FLI1	FUT8-AS1	0.57808	50.01	0.176	rgb(219,183,184)	1.9802	None
RXRG	FUT8-AS1	0.31028	48.91	0.913	rgb(227, 43, 44)	1.9582	None
FLI1	FUT9	0.77526	50.89	0.894	rgb(227, 46, 48)	1.9978	None
NR4A2	FUT9	0.92054	50.98	0.984	rgb(228, 29, 31)	1.9996	None
RXRG	FUT9	-0.34656	43.25	-2.5E-01	rgb(163,184,226)	1.845	None
FLI1	FZD1	0.4059	44.39	0.388	rgb(221,143,144)	1.8678	None
NR4A2	FZD1	0.00744	35.39	0.389	rgb(221,143,143)	1.6878	None
RXRG	FZD1	0.27887	48.83	0.834	rgb(226, 58, 59)	1.9566	None
FLI1	G0S2	-0.85509	50.95	-9.5E-01	rgb( 12, 92,253)	1.999	None
HOXB2	G0S2	-0.33344	42.76	-7.6E-01	rgb( 52,117,246)	1.8352	None
HOXB2	GADD45A	0.89841	50.97	0.974	rgb(228, 31, 33)	1.9994	None
RXRG	GADD45A	-0.34198	48.98	-9.8E-01	rgb(  4, 87,254)	1.9596	None
FLI1	GADD45G	0.37006	43.59	0.589	rgb(223,104,106)	1.8518	None
RXRG	GADD45G	-0.42151	49.66	-6.6E-01	rgb( 74,130,242)	1.9732	None
FLI1	GAL3ST2	0.94964	50.99	0.992	rgb(228, 27, 29)	1.9998	None
HOXB2	GAL3ST2	-0.095254	47.8	-8.0E-01	rgb( 44,112,247)	1.936	None
FLI1	GALNT3	0.59699	50.37	0.371	rgb(221,146,147)	1.9874	None
RXRG	GALNT3	-0.82569	50.58	-5.8E-01	rgb( 91,140,239)	1.9916	None
HOXB2	GAS2L3	-0.13275	38.42	-4.2E-01	rgb(127,162,233)	1.7484	None
RXRG	GAS2L3	-0.21668	48.62	-6.2E-01	rgb( 83,135,240)	1.9524	None
FLI1	GATA3	-0.53245	49.94	-9.4E-01	rgb( 12, 92,253)	1.9788	None
NR4A2	GATA3	-0.43438	49.71	-7.1E-01	rgb( 62,123,244)	1.9742	None
RXRG	GATA3	0.047022	47.55	0.547	rgb(223,113,114)	1.931	None
FLI1	GEMIN8P4	0.89841	50.97	0.974	rgb(228, 31, 33)	1.9994	None
RXRG	GEMIN8P4	-0.12461	47.91	-9.1E-01	rgb( 19, 97,252)	1.9382	None
FLI1	GFOD2	-0.054279	47.59	-5.9E-01	rgb( 89,139,239)	1.9318	None
HOXB2	GFOD2	0.81187	50.92	0.919	rgb(227, 41, 43)	1.9984	None
NR4A2	GFOD2	0.49115	49.86	0.856	rgb(226, 54, 55)	1.9772	None
FLI1	GGT5	0.25017	41.17	0.172	rgb(219,184,184)	1.8034	None
HOXB2	GGT5	0.22305	40.49	0.492	rgb(222,123,124)	1.7898	None
NR4A2	GGT5	0.19993	40.1	0.096	rgb(218,199,199)	1.782	None
RXRG	GGT5	0.77526	50.89	0.895	rgb(227, 46, 48)	1.9978	None
HOXB2	GLT8D2	0.18113	48.39	0.387	rgb(221,143,144)	1.9478	None
NR4A2	GLT8D2	0.54228	46.78	0.78	rgb(226, 68, 70)	1.9156	None
FLI1	GLYATL2	0.79963	50.91	0.914	rgb(227, 42, 44)	1.9982	None
NR4A2	GLYATL2	-0.72421	50.83	-8.3E-01	rgb( 36,107,249)	1.9966	None
FLI1	GNG5	-0.0065237	47.11	-1.1E-01	rgb(194,203,221)	1.9222	None
NR4A2	GNG5	0.0040315	47.07	0.074	rgb(218,203,203)	1.9214	None
HOXB2	GPAT2	-0.65303	48.67	-6.7E-01	rgb( 72,129,242)	1.9534	None
NR4A2	GPAT2	0.037823	47.48	0.477	rgb(222,126,127)	1.9296	None
NR4A2	GPR179	-0.019681	35.58	-5.8E-01	rgb( 91,140,239)	1.6916	None
RXRG	GPR179	-0.53835	49.95	-9.5E-01	rgb( 12, 92,253)	1.979	None
NR4A2	GPR3	0.38673	49.45	0.451	rgb(222,131,132)	1.969	None
RXRG	GPR3	0.56636	49.99	0.985	rgb(228, 29, 31)	1.9798	None
FLI1	GPR83	-0.89841	50.97	-9.7E-01	rgb(  8, 90,254)	1.9994	None
RXRG	GPR83	0.74418	49.72	0.787	rgb(226, 67, 68)	1.9744	None
FLI1	GPR85	0.17266	48.31	0.312	rgb(220,157,158)	1.9462	None
NR4A2	GPR85	0.42859	46.59	0.659	rgb(224, 91, 92)	1.9118	None
RXRG	GPR85	0.4578	49.78	0.784	rgb(226, 67, 69)	1.9756	None
FLI1	GRM4	-0.047022	47.55	-5.5E-01	rgb( 97,144,238)	1.931	None
NR4A2	GRM4	0.57999	50.06	0.058	rgb(218,206,206)	1.9812	None
NR4A2	GRM8	0.58182	50.1	0.101	rgb(218,198,198)	1.982	None
RXRG	GRM8	-0.63907	50.64	-6.4E-01	rgb( 78,132,241)	1.9928	None
FLI1	GSTA1	0.29071	48.86	0.856	rgb(226, 53, 55)	1.9572	None
RXRG	GSTA1	0.44585	45.18	0.182	rgb(219,182,183)	1.8836	None
FLI1	HAPLN1	-0.67711	50.75	-7.5E-01	rgb( 54,118,245)	1.995	None
RXRG	HAPLN1	-0.94964	50.99	-9.9E-01	rgb(  3, 87,255)	1.9998	None
FLI1	HECW2	0.94964	50.99	0.993	rgb(228, 27, 29)	1.9998	None
NR4A2	HECW2	0.76221	49.82	0.819	rgb(226, 60, 62)	1.9764	None
FLI1	HEPACAM2	0.81187	50.92	0.915	rgb(227, 42, 44)	1.9984	None
NR4A2	HEPACAM2	0.12912	38.36	0.356	rgb(221,149,150)	1.7472	None
FLI1	HGFAC	0.4755	48.82	0.824	rgb(226, 60, 61)	1.9564	None
RXRG	HGFAC	0.40982	49.61	0.611	rgb(224,100,101)	1.9722	None
FLI1	HHIPL1	-0.37856	49.38	-3.8E-01	rgb(133,166,232)	1.9676	None
RXRG	HHIPL1	-0.071285	37.07	-7.2E-02	rgb(201,207,220)	1.7214	None
FLI1	HLA-DPB1	0.14484	47.98	0.979	rgb(228, 30, 32)	1.9396	None
NR4A2	HLA-DPB1	-0.14484	47.98	-9.8E-01	rgb(  3, 87,254)	1.9396	None
RXRG	HLA-DPB1	0.72784	49.64	0.639	rgb(224, 95, 96)	1.9728	None
NR4A2	HOXA9	0.32377	48.94	0.936	rgb(227, 38, 40)	1.9588	None
RXRG	HOXA9	0.61209	48.17	0.17	rgb(219,185,185)	1.9434	None
FLI1	HOXB3	0.45351	49.77	0.769	rgb(225, 70, 72)	1.9754	None
RXRG	HOXB3	-0.54902	47.03	-3.4E-02	rgb(210,213,218)	1.9206	None
FLI1	HOXD4	0.64222	50.65	0.652	rgb(224, 93, 94)	1.993	None
NR4A2	HOXD4	-0.89841	50.97	-9.7E-01	rgb(  7, 90,254)	1.9994	None
