TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
MAFA	CHSY3	-0.19337	48.49	-4.9E-01	rgb(111,152,236)	1.9498	None
NKX2-8	CIDEA	0.11878	47.89	0.894	rgb(227, 46, 48)	1.9378	None
MAFA	CKMT1A	-0.42408	49.67	-6.7E-01	rgb( 71,128,243)	1.9734	None
MAFA	CKMT1B	0.94964	50.99	0.988	rgb(228, 28, 30)	1.9998	None
MAFA	CLDN5	-0.40982	49.61	-6.1E-01	rgb( 86,137,240)	1.9722	None
NKX2-8	CLDN5	0.43211	49.7	0.698	rgb(225, 84, 85)	1.974	None
NKX2-2	CLEC4GP1	-0.54447	46.87	-8.7E-01	rgb( 28,102,250)	1.9174	None
MAFA	CLRN3	0.66187	50.71	0.714	rgb(225, 81, 82)	1.9942	None
NKX2-8	CLRN3	-0.16789	48.26	-2.6E-01	rgb(160,182,227)	1.9452	None
MAFA	CNGA3	0.52172	49.92	0.918	rgb(227, 42, 43)	1.9784	None
MAFA	CNIH2	0.65831	50.7	0.701	rgb(225, 83, 84)	1.994	None
NKX2-8	CNTFR	0.78761	50.9	0.904	rgb(227, 44, 46)	1.998	None
NKX2-2	CNTNAP1	0.4059	44.39	0.392	rgb(221,142,143)	1.8678	None
MAFA	CNTNAP2	0.79963	50.91	0.906	rgb(227, 44, 46)	1.9982	None
MAFA	CNTNAP3	0.23797	48.7	0.698	rgb(225, 84, 85)	1.954	None
NKX2-2	COL25A1	0.69503	49.4	0.397	rgb(221,141,142)	1.968	None
NKX2-8	COL4A4	-0.24295	48.72	-7.2E-01	rgb( 61,122,244)	1.9544	None
MAFA	COL8A1	-0.17174	39.37	-3.7E-01	rgb(137,168,231)	1.7674	None
MAFA	COMMD3-BMI1	-0.38047	49.4	-4.0E-01	rgb(130,164,232)	1.968	None
MAFA	COMP	-0.57486	50	-1	rgb(  1, 85,255)	1.98	None
NKX2-8	CORO2B	-0.60814	50.48	-4.8E-01	rgb(112,153,235)	1.9896	None
MAFA	CPED1	0.11614	47.88	0.882	rgb(227, 48, 50)	1.9376	None
NKX2-8	CPED1	-0.44299	45.07	-7.1E-02	rgb(202,208,220)	1.8814	None
NKX2-2	CRABP1	0.52945	46.64	0.645	rgb(224, 94, 95)	1.9128	None
MAFA	CRABP2	-0.47891	45.64	-6.4E-01	rgb( 78,133,241)	1.8928	None
NKX2-2	CRABP2	0.74627	49.74	0.737	rgb(225, 76, 78)	1.9748	None
NKX2-8	CRB2	-0.49492	49.87	-8.7E-01	rgb( 29,103,250)	1.9774	None
NKX2-8	CRH	-0.13612	38.48	-4.8E-01	rgb(112,153,235)	1.7496	None
MAFA	CRTAM	-0.69196	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
MAFA	CSPG5	-0.83837	50.62	-6.2E-01	rgb( 82,135,241)	1.9924	None
MAFA	CSRP1	-0.12461	47.91	-9.1E-01	rgb( 20, 97,252)	1.9382	None
NKX2-2	CST2	0.93487	50.81	0.81	rgb(226, 62, 64)	1.9962	None
NKX2-8	CTNNA2	0.45014	49.76	0.762	rgb(225, 71, 73)	1.9752	None
MAFA	CXCL1	-0.22672	48.66	-6.6E-01	rgb( 75,130,242)	1.9532	None
NKX2-8	CXCL1	-0.10332	47.83	-8.3E-01	rgb( 38,108,248)	1.9366	None
NKX2-2	CXCL14	0.93487	50.81	0.807	rgb(226, 63, 64)	1.9962	None
NKX2-8	CXCL14	0.1698	39.34	0.336	rgb(221,153,153)	1.7668	None
NKX2-8	CXCL3	-0.37717	43.67	-6.7E-01	rgb( 72,129,242)	1.8534	None
MAFA	CXCL5	0.11079	47.86	0.862	rgb(226, 52, 54)	1.9372	None
NKX2-8	CXCL5	-0.018105	46.51	-5.6E-01	rgb( 96,143,238)	1.9102	None
MAFA	CXCR4	-0.51237	49.74	-7.4E-01	rgb( 56,119,245)	1.9748	None
MAFA	CYP11A1	-0.071614	47.69	-6.9E-01	rgb( 67,126,243)	1.9338	None
NKX2-8	CYP11A1	0.94964	50.99	0.989	rgb(228, 28, 30)	1.9998	None
MAFA	CYP26A1	-0.15224	48.03	-3.4E-02	rgb(210,213,218)	1.9406	None
MAFA	CYP4A11	-0.69196	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
MAFA	DCDC2	-0.22672	48.66	-6.6E-01	rgb( 73,130,242)	1.9532	None
NKX2-8	DCDC2	0.22672	48.66	0.662	rgb(224, 91, 92)	1.9532	None
MAFA	DCHS2	0.56636	49.99	0.986	rgb(228, 29, 31)	1.9798	None
NKX2-2	DCHS2	0.55646	47.3	0.295	rgb(220,161,161)	1.926	None
NKX2-2	DCST2	0.54378	46.84	0.841	rgb(226, 56, 58)	1.9168	None
MAFA	DDC	-0.15287	48.04	-4.2E-02	rgb(208,211,219)	1.9408	None
MAFA	DEPTOR	0.49115	49.86	0.863	rgb(226, 52, 54)	1.9772	None
NKX2-8	DEPTOR	-0.36386	43.51	-5.1E-01	rgb(107,150,236)	1.8502	None
MAFA	DGKB	0.3149	48.92	0.917	rgb(227, 42, 44)	1.9584	None
MAFA	DIO2	0.94964	50.99	0.986	rgb(228, 29, 31)	1.9998	None
MAFA	DISP2	0.87528	50.96	0.965	rgb(228, 33, 35)	1.9992	None
MAFA	DKFZp586B1922	0.38468	49.43	0.426	rgb(222,136,136)	1.9686	2,2
NKX2-2	DKFZp586G0322	0.58215	47.62	0.624	rgb(224, 98, 99)	1.9324	2,2
NKX2-2	DKK1	-0.77526	50.89	-8.9E-01	rgb( 24,100,251)	1.9978	None
NKX2-2	DL492557	0.61854	50.55	0.548	rgb(223,112,113)	1.991	2,2
NKX2-8	DL492557	-0.81187	50.92	-9.2E-01	rgb( 18, 96,252)	1.9984	2,2
MAFA	DLGAP1	-0.36243	49.15	-1.5E-01	rgb(185,198,223)	1.963	None
NKX2-8	DLGAP3	0.40106	49.56	0.561	rgb(223,110,111)	1.9712	None
MAFA	DLL1	0.29899	48.88	0.883	rgb(227, 48, 50)	1.9576	None
NKX2-8	DLL3	-0.94085	50.83	-8.3E-01	rgb( 38,108,248)	1.9966	None
MAFA	DLX2	-0.70328	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
NKX2-8	DLX2	0.026791	47.38	0.38	rgb(221,144,145)	1.9276	None
MAFA	DLX5	0.60352	50.43	0.428	rgb(222,135,136)	1.9886	None
MAFA	DNAAF3	-0.071614	47.69	-6.9E-01	rgb( 68,126,243)	1.9338	None
MAFA	DNAH7	0.55217	49.97	0.971	rgb(228, 32, 34)	1.9794	None
NKX2-2	DNAH9	-0.94327	50.84	-8.4E-01	rgb( 34,106,249)	1.9968	None
NKX2-2	DNER	-0.66821	48.8	-8.0E-01	rgb( 43,111,247)	1.956	None
NKX2-8	DOCK10	-0.065494	47.66	-6.6E-01	rgb( 73,129,242)	1.9332	None
MAFA	DPYD	0.22001	48.63	0.635	rgb(224, 96, 97)	1.9526	None
NKX2-2	DQ576994	-0.45223	45.32	-3.2E-01	rgb(149,175,229)	1.8864	2,2
MAFA	DRC1	0.44398	49.74	0.745	rgb(225, 75, 76)	1.9748	None
NKX2-2	DRC1	-0.53143	46.68	-6.8E-01	rgb( 69,127,243)	1.9136	None
MAFA	DRD2	0.50812	46.41	0.415	rgb(222,138,139)	1.9082	None
NKX2-2	DRD2	-0.41242	44.47	-4.7E-01	rgb(114,154,235)	1.8694	None
MAFA	DSCAM	0.5157	49.91	0.907	rgb(227, 44, 46)	1.9782	None
NKX2-8	DSCAM	-0.72421	50.83	-8.3E-01	rgb( 36,107,249)	1.9966	None
NKX2-8	DSEL	0.86648	50.68	1	rgb(228, 26, 28)	1.9936	None
NKX2-8	DUSP4	-0.8413	50.94	-9.4E-01	rgb( 14, 93,253)	1.9988	None
MAFA	EBF2	0.13018	47.93	0.933	rgb(227, 39, 41)	1.9386	None
NKX2-2	EBF3	-0.193	39.73	-7.3E-01	rgb( 58,121,245)	1.7746	None
NKX2-8	EBF3	0.36463	49.19	0.192	rgb(219,180,181)	1.9638	None
MAFA	EDN1	-0.27385	48.82	-8.2E-01	rgb( 38,108,248)	1.9564	None
NKX2-8	EDN3	0.57486	50	0.998	rgb(228, 26, 28)	1.98	None
MAFA	EFCAB6	0.60425	50.44	0.44	rgb(222,133,134)	1.9888	None
