TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
MEF2C	MFAP3L	0.81187	50.92	0.918	rgb(227, 42, 43)	1.9984	None
CEBPA	MICAL2	-0.28213	41.7	-7.0E-01	rgb( 65,125,244)	1.814	None
EGR2	MICAL2	-0.13179	38.39	-3.9E-01	rgb(132,165,232)	1.7478	None
LHX1	MICAL2	-0.70782	49.53	-5.3E-01	rgb(103,148,237)	1.9706	None
MEF2C	MICAL2	0.97801	50.9	0.901	rgb(227, 45, 47)	1.998	None
EGR2	MSLN	-0.20968	40.32	-3.2E-01	rgb(147,174,229)	1.7864	None
ESRRG	MSLN	0.36778	43.56	0.563	rgb(223,109,111)	1.8512	None
LHX1	MSLN	-0.2947	48.87	-8.7E-01	rgb( 29,102,250)	1.9574	None
CEBPA	MYL4	-0.97544	50.89	-8.9E-01	rgb( 23, 99,251)	1.9978	None
EGR2	MYL4	0.99502	50.94	0.938	rgb(227, 38, 40)	1.9988	None
LHX1	MYL4	0.39443	44.18	0.185	rgb(219,182,182)	1.8636	None
MEF2C	MYL4	0.39699	44.25	0.247	rgb(220,170,170)	1.865	None
CEBPA	NEB	0.25446	41.27	0.269	rgb(220,166,166)	1.8054	None
ESRRG	NEB	0.89045	50.74	0.739	rgb(225, 76, 77)	1.9948	None
LHX1	NEB	-0.22672	48.66	-6.6E-01	rgb( 74,130,242)	1.9532	None
EGR2	NEFL	0.89841	50.97	0.969	rgb(228, 32, 34)	1.9994	None
LHX1	NEFL	-0.15107	38.71	-7.1E-01	rgb( 64,124,244)	1.7542	None
MEF2C	NEFL	0.89841	50.97	0.974	rgb(228, 31, 33)	1.9994	None
CEBPA	NEXN	-0.78761	50.9	-9.0E-01	rgb( 21, 98,251)	1.998	None
ESRRG	NEXN	-0.18512	39.57	-5.7E-01	rgb( 94,142,239)	1.7714	None
LHX1	NEXN	0.048268	39	0.388	rgb(221,143,144)	1.76	None
MEF2C	NEXN	0.38358	49.42	0.419	rgb(222,137,138)	1.9684	None
CEBPA	NFIA	-0.4667	45.52	-5.2E-01	rgb(105,149,237)	1.8904	None
LHX1	NFIA	0.11878	38.2	0.199	rgb(219,179,179)	1.744	None
MEF2C	NFIA	0.94964	50.99	0.993	rgb(228, 27, 29)	1.9998	None
EGR2	NKAIN4	0.52003	49.82	0.82	rgb(226, 60, 62)	1.9764	None
ESRRG	NKAIN4	-0.97266	50.88	-8.8E-01	rgb( 26,101,251)	1.9976	None
LHX1	NKAIN4	0.81187	50.92	0.918	rgb(227, 42, 43)	1.9984	None
CEBPA	NUAK1	-0.82569	50.58	-5.8E-01	rgb( 92,141,239)	1.9916	None
EGR2	NUAK1	0.8508	50.65	0.655	rgb(224, 92, 93)	1.993	None
LHX1	NUAK1	-0.4059	44.39	-3.9E-01	rgb(132,166,232)	1.8678	None
CEBPA	PDLIM5	-0.91021	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
EGR2	PDLIM5	0.79644	50.39	0.386	rgb(221,143,144)	1.9878	None
LHX1	PDLIM5	0.69067	49.36	0.36	rgb(221,148,149)	1.9672	None
MEF2C	PDLIM5	0.89298	50.75	0.748	rgb(225, 74, 76)	1.995	None
CEBPA	PFKP	-0.41756	44.53	-5.3E-01	rgb(103,148,237)	1.8706	None
ESRRG	PFKP	-0.17819	39.46	-4.6E-01	rgb(117,156,235)	1.7692	None
MEF2C	PFKP	0.91277	50.78	0.781	rgb(226, 68, 69)	1.9956	None
EGR2	PIK3AP1	0.80847	50.48	0.481	rgb(222,125,126)	1.9896	None
ESRRG	PIK3AP1	0.8413	50.94	0.941	rgb(227, 37, 39)	1.9988	None
