TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
ZNF492	ABCA9	0.56543	44.22	0.217	rgb(219,176,176)	1.8646	None
ZNF492	ACBD7	0.36568	37.12	0.116	rgb(218,195,195)	1.7225	None
ZNF492	ACTG1P4	0.13825	22	0	rgb(217,217,217)	1.4201	2,2
ZNF492	ADD2	0.22515	27	0	rgb(217,217,217)	1.5201	None
HHEX	ADM5	0.23961	28	0	rgb(217,217,217)	1.5401	2,2
ZNF492	AF198444	0.26378	31	0	rgb(217,217,217)	1.6001	2,2
ZNF492	AK023417	0.73247	49.35	0.351	rgb(221,150,151)	1.9672	2,2
ZNF492	AK024119	0.060595	16	0	rgb(217,217,217)	1.3001	2,2
ZNF492	AK025511	0.12321	21	0	rgb(217,217,217)	1.4001	2,2
HHEX	AK055694	0.38612	36.67	0.668	rgb(224, 89, 91)	1.7135	2,2
ZNF492	AK055694	0.90434	50.62	0.624	rgb(224, 98, 99)	1.9926	2,2
HHEX	AK091624	0.74767	49.41	0.407	rgb(221,139,140)	1.9684	2,2
HHEX	AK092048	0.52135	42.46	0.458	rgb(222,129,130)	1.8294	2,2
ZNF492	AK092048	0.13057	21	0	rgb(217,217,217)	1.4001	2,2
ZNF492	AK123332	0.31152	34	0	rgb(217,217,217)	1.6601	2,2
ZNF492	AK125301	0.084387	19	0	rgb(217,217,217)	1.3601	2,2
HHEX	AK125437	0.72767	48.85	0.852	rgb(226, 54, 56)	1.9572	2,2
ZNF492	AK127443	0.12321	21	0	rgb(217,217,217)	1.4001	2,2
ZNF492	AK128153	0.060595	16	0	rgb(217,217,217)	1.3001	2,2
HHEX	AK128619	0.42532	38.51	0.506	rgb(223,120,121)	1.7504	2,2
ZNF492	AK128619	0.96026	50.75	0.752	rgb(225, 73, 75)	1.9952	2,2
ZNF492	AK130076	0.90913	50.63	0.628	rgb(224, 97, 98)	1.9928	2,2
ZNF492	AK5	-0.87476	50.59	-0.59	rgb( 88,139,240)	1.992	None
ZNF492	ALAS2	-0.80153	50.29	-0.29	rgb(154,179,228)	1.986	None
HHEX	AMPD3	0.23296	29	0	rgb(217,217,217)	1.5601	None
ZNF492	AMPD3	0.76055	49.57	0.567	rgb(223,109,110)	1.9716	None
ZNF492	ANKRD45	0.96353	50.76	0.762	rgb(225, 72, 73)	1.9954	None
ZNF492	APOB	0.88141	50.57	0.571	rgb(223,108,109)	1.9916	2,2
ZNF492	ARHGAP9	0.56241	44.15	0.15	rgb(219,188,189)	1.8632	None
ZNF492	ATP1A3	0.035399	15	0	rgb(217,217,217)	1.2801	None
HHEX	AX746485	0.40764	38.02	0.018	rgb(217,213,214)	1.7405	2,2
ZNF492	AX746485	0.59814	46.28	0.281	rgb(220,163,164)	1.9058	2,2
HHEX	AX746617	0.49112	41.4	0.402	rgb(221,140,141)	1.8082	2,2
ZNF492	AX746617	0.84692	50.49	0.486	rgb(222,124,125)	1.99	2,2
ZNF492	AX746826	0.10777	20	0	rgb(217,217,217)	1.3801	2,2
ZNF492	AX746834	0.85308	50.51	0.51	rgb(223,120,121)	1.9904	2,2
HHEX	AX746995	0.5178	42.4	0.4	rgb(221,141,141)	1.8282	2,2
ZNF492	AX746995	0.49922	42.6	0.604	rgb(224,102,103)	1.8322	2,2
HHEX	AX747090	0.25535	29	0	rgb(217,217,217)	1.5601	2,2
HHEX	AX747175	0.71615	48.57	0.569	rgb(223,108,110)	1.9516	2,2
ZNF492	AX747175	0.4069	39.1	0.102	rgb(218,198,198)	1.7622	2,2
ZNF492	AX747639	0.82433	50.42	0.42	rgb(222,137,138)	1.9886	2,2
HHEX	BC006435	0.8178	50.4	0.396	rgb(221,141,142)	1.9882	2,2
ZNF492	BC006435	0.90202	50.61	0.609	rgb(224,101,102)	1.9924	2,2
HHEX	BC019672	0.10029	19	0	rgb(217,217,217)	1.3601	2,2
ZNF492	BC019672	0.21727	28	0	rgb(217,217,217)	1.5401	2,2
ZNF492	BC022892	0.85828	50.52	0.518	rgb(223,118,119)	1.9906	2,2
ZNF492	BC033528	0.39339	38.27	0.268	rgb(220,166,166)	1.7455	2,2
ZNF492	BC053580	0.68633	48.36	0.364	rgb(221,148,148)	1.9474	2,2
HHEX	BC107568	0.77592	49.67	0.674	rgb(224, 88, 90)	1.9736	2,2
ZNF492	BEX1	-0.34444	34.45	-0.45	rgb(120,158,234)	1.6691	2,2
HHEX	BGN	0.13825	22	0	rgb(217,217,217)	1.4201	2,2
ZNF492	BRS3	-0.92003	50.69	-0.69	rgb( 68,126,243)	1.994	None
HHEX	C1orf110	0.13057	21	0	rgb(217,217,217)	1.4001	2,2
HHEX	C1orf168	0.92577	50.71	0.714	rgb(225, 81, 82)	1.9944	2,2
ZNF492	C1orf168	0.10777	20	0	rgb(217,217,217)	1.3801	2,2
ZNF492	C2CD4A	0.076869	18	0	rgb(217,217,217)	1.3401	None
HHEX	C6orf185	0.7494	49.43	0.426	rgb(222,136,137)	1.9688	2,2
ZNF492	C7	-0.98121	50.87	-0.87	rgb( 28,102,250)	1.9976	None
HHEX	C7orf41	0.15832	24	0	rgb(217,217,217)	1.4601	2,2
ZNF492	C7orf41	-0.42437	38.48	-0.48	rgb(112,153,235)	1.7497	2,2
HHEX	C8orf15	0.49566	41.5	0.495	rgb(222,122,123)	1.8102	2,2
ZNF492	C8orf15	0.90202	50.61	0.611	rgb(224,100,102)	1.9924	2,2
HHEX	C9orf66	0.96501	50.81	0.813	rgb(226, 62, 63)	1.9964	2,2
ZNF492	CACNA1C	0.76055	49.57	0.574	rgb(223,107,108)	1.9716	None
ZNF492	CACNB2	0.54387	44.37	0.369	rgb(221,147,147)	1.8676	2,2
HHEX	CADM2	0.15118	22	0	rgb(217,217,217)	1.4201	None
ZNF492	CADM2	-0.72181	48.66	-0.66	rgb( 74,130,242)	1.9534	None
HHEX	CCDC154	0.22515	27	0	rgb(217,217,217)	1.5201	2,2
ZNF492	CCDC162P	-0.68612	48.18	-0.18	rgb(179,194,224)	1.9438	None
ZNF492	CCDC181	0.21045	26	0	rgb(217,217,217)	1.5001	None
