TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
NHLH1	HLA-DPB1	0	NaN	0.0E+00	rgb(217,217,217)	NaN	None
SPIB	HLA-DPB1	0	NaN	0.0E+00	rgb(217,217,217)	NaN	None
TEAD1	HLA-DPB1	0	NaN	0.0E+00	rgb(217,217,217)	NaN	None
AHR	PEG10	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ALX1	CCK	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ALX1	LIX1L	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
ALX1	S100Z	1	51	1	rgb(228, 26, 28)	2	None
ALX4	CHRNA1	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
ALX4	GRPR	1	51	0.997	rgb(228, 27, 29)	2	None
ARID5A	CTSE	1	51	1	rgb(228, 26, 28)	2	None
ARID5A	HLA-DPB1	0	51	0.0E+00	rgb(217,217,217)	2	None
ARID5A	PDLIM5	1	51	0.995	rgb(228, 27, 29)	2	None
ARNTL	KCNA3	1	51	1	rgb(228, 26, 28)	2	None
ARNTL	NPTX1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ARX	SH3RF2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
ASCL1	GPR119	1	51	0.996	rgb(228, 27, 29)	2	None
ASCL2	APCDD1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ASCL2	CA3	1	51	0.996	rgb(228, 27, 29)	2	None
ASCL2	MPHOSPH10	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
ASCL2	ST6GALNAC5	1	51	0.996	rgb(228, 27, 29)	2	None
ATF6	SNCAIP	1	51	0.998	rgb(228, 26, 28)	2	None
BACH2	HBEGF	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
BCL6	RASD1	1	51	1	rgb(228, 26, 28)	2	None
BHLHE40	CXCR4	1	51	0.995	rgb(228, 27, 29)	2	None
CDX2	CITED2	1	51	0.999	rgb(228, 26, 28)	2	None
CDX2	NRARP	1	51	1	rgb(228, 26, 28)	2	None
CEBPD	TCN1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
CREB5	BANK1	1	51	0.998	rgb(228, 26, 28)	2	None
DLX2	HOXD4	1	51	1	rgb(228, 26, 28)	2	None
DLX5	TFAP2B	1	51	0.997	rgb(228, 27, 29)	2	None
EBF1	ATP12A	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
EBF1	CCK	1	51	0.998	rgb(228, 26, 28)	2	None
EBF1	RASD1	1	51	1	rgb(228, 26, 28)	2	None
EBF2	APBB2	1	51	0.996	rgb(228, 27, 29)	2	None
EBF2	BCL2	1	51	0.998	rgb(228, 26, 28)	2	None
EBF2	SNCAIP	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
EBF3	NFASC	1	51	0.997	rgb(228, 26, 28)	2	None
EGR2	RASD1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
EGR3	PEG10	1	51	1	rgb(228, 26, 28)	2	None
EGR3	STX11	1	51	0.996	rgb(228, 27, 29)	2	None
EHF	CTSE	1	51	1	rgb(228, 26, 28)	2	None
EHF	NRCAM	1	51	0.997	rgb(228, 27, 29)	2	None
EHF	PRSS1	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
EHF	RHOB	1	51	0.997	rgb(228, 27, 29)	2	None
EHF	SPRY4	1	51	0.997	rgb(228, 27, 29)	2	None
ELF3	HBEGF	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ELF3	NRARP	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ELF4	DLL3	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
ELF4	EID1	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
ELF4	ESRG	1	51	0.998	rgb(228, 26, 28)	2	None
ELF4	LINC00643	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
ELF4	LTB	1	51	1	rgb(228, 26, 28)	2	None
ELF4	MMD2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
ELF5	FNDC5	1	51	0.997	rgb(228, 27, 29)	2	None
ESRRB	FAXDC2	1	51	0.998	rgb(228, 26, 28)	2	None
ESRRB	GDAP1L1	1	51	0.996	rgb(228, 27, 29)	2	None
ESRRB	SERPINI1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
ESRRB	SSTR5	1	51	0.998	rgb(228, 26, 28)	2	None
ESRRB	TUBA4A	1	51	0.997	rgb(228, 27, 29)	2	None
ESRRG	RASD1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ETV1	CPLX2	1	51	0.996	rgb(228, 27, 29)	2	None
ETV1	LIMCH1	1	51	0.995	rgb(228, 27, 29)	2	None
ETV1	MAMLD1	1	51	1	rgb(228, 26, 28)	2	None
ETV1	MMD2	1	51	0.998	rgb(228, 26, 28)	2	None
ETV1	TPPP3	1	51	0.999	rgb(228, 26, 28)	2	None
ETV4	GHRL	1	51	0.999	rgb(228, 26, 28)	2	None
ETV5	ARL4A	1	51	0.997	rgb(228, 27, 29)	2	None
ETV5	DUSP5	1	51	0.997	rgb(228, 27, 29)	2	None
ETV5	LTB	1	51	1	rgb(228, 26, 28)	2	None
ETV5	NPTX1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ETV5	SPRY4	1	51	0.997	rgb(228, 26, 28)	2	None
FEV	ASCL1	1	51	0.996	rgb(228, 27, 29)	2	None
FEV	CA8	1	51	0.998	rgb(228, 26, 28)	2	None
FEV	CHGB	1	51	0.998	rgb(228, 26, 28)	2	None
FEV	CNGA3	1	51	0.995	rgb(228, 27, 29)	2	None
FEV	CPLX2	1	51	0.996	rgb(228, 27, 29)	2	None
FEV	GPD1	1	51	0.997	rgb(228, 27, 29)	2	None
FEV	HTRA1	1	51	0.999	rgb(228, 26, 28)	2	None
FEV	MFAP4	1	51	0.997	rgb(228, 27, 29)	2	None
FEV	NFASC	1	51	0.999	rgb(228, 26, 28)	2	None
FEV	RAB3A	1	51	0.996	rgb(228, 27, 29)	2	None
FEV	SEZ6	1	51	0.997	rgb(228, 27, 29)	2	None
FLI1	LTB	1	51	1	rgb(228, 26, 28)	2	None
FLI1	SERPINA4	1	51	0.997	rgb(228, 26, 28)	2	None
FOXA1	NKX6-2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
FOXA2	COL3A1	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
FOXA2	HAND1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
FOXA2	SSTR3	1	51	0.997	rgb(228, 27, 29)	2	None
FOXB1	TFAP2A	1	51	0.997	rgb(228, 27, 29)	2	None
FOXB1	TPPP3	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
FOXC1	NRP2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
FOXC2	APCDD1	1	51	0.998	rgb(228, 26, 28)	2	None
FOXC2	HLA-DPB1	0	51	0.0E+00	rgb(217,217,217)	2	None
FOXC2	LRRIQ1	1	51	0.998	rgb(228, 26, 28)	2	None
FOXC2	TCN1	1	51	0.996	rgb(228, 27, 29)	2	None
FOXC2	UBXN10	1	51	0.999	rgb(228, 26, 28)	2	None
FOXE3	STAT1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
FOXE3	TFAP2A	1	51	0.999	rgb(228, 26, 28)	2	None
FOXO1	HBEGF	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
GATA2	CRIP2	1	51	0.998	rgb(228, 26, 28)	2	None
GATA2	CXCL6	1	51	0.996	rgb(228, 27, 29)	2	None
GATA3	C1QL1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
GATA3	NRARP	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
GATA3	PGM5	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
GATA4	HBEGF	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
GATA4	ID4	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
GATA6	CRIP2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
GATA6	MT1G	1	51	0.995	rgb(228, 27, 29)	2	None
GATA6	NFKBIZ	1	51	0.999	rgb(228, 26, 28)	2	None
GATA6	NRCAM	1	51	0.996	rgb(228, 27, 29)	2	None
GATA6	SRRM4	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
GATA6	SSX2IP	1	51	0.995	rgb(228, 27, 29)	2	None
GFI1	NFASC	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
GFI1	RASSF6	1	51	0.998	rgb(228, 26, 28)	2	None
GFI1	ST6GALNAC5	1	51	0.997	rgb(228, 27, 29)	2	None
GLIS2	NRARP	1	51	1	rgb(228, 26, 28)	2	None
GLIS3	ETV5	1	51	0.995	rgb(228, 27, 29)	2	None
GLIS3	MXRA5	1	51	1	rgb(228, 26, 28)	2	None
GLIS3	PSD2	1	51	0.999	rgb(228, 26, 28)	2	None
HIC1	MMD2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
HOXA10	EID1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
HOXA10	HOXD4	1	51	0.999	rgb(228, 26, 28)	2	None
HOXB2	AVPR1A	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
HOXB2	KCNA3	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
HOXB2	RASSF6	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
HOXB2	SH3RF2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
HOXB2	SRRM4	1	51	0.999	rgb(228, 26, 28)	2	None
HOXB9	ITIH2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
HOXB9	KANK2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
HOXB9	MAMLD1	1	51	0.999	rgb(228, 26, 28)	2	None
HOXB9	SRRM4	1	51	0.996	rgb(228, 27, 29)	2	None
HOXD1	CCK	1	51	0.999	rgb(228, 26, 28)	2	None
HOXD1	HHLA1	1	51	0.999	rgb(228, 26, 28)	2	None
HOXD1	MSLN	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
HOXD1	SLC4A4	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
HSF2	GDA	1	51	0.996	rgb(228, 27, 29)	2	None
HSF2	HBEGF	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
HSF2	IRS2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
HSF2	KCNA3	1	51	1	rgb(228, 26, 28)	2	None
HSF2	KIF19	1	51	0.996	rgb(228, 27, 29)	2	None
HSF2	LAMA3	1	51	0.996	rgb(228, 27, 29)	2	None
HSF2	LTB	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
HSF2	MT1G	1	51	0.995	rgb(228, 27, 29)	2	None
HSF2	NFRKB	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
HSF4	CRIP2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
HSF4	MDGA1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
HSF4	PEG10	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
IRF4	RASD1	1	51	1	rgb(228, 26, 28)	2	None
IRF4	RASSF6	1	51	0.996	rgb(228, 27, 29)	2	None
IRF8	SSTR3	1	51	0.998	rgb(228, 26, 28)	2	None
IRX3	ESRG	1	51	0.995	rgb(228, 27, 29)	2	None
IRX3	RASSF6	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
IRX3	SCN4B	1	51	0.996	rgb(228, 27, 29)	2	None
KLF7	HLA-DPB1	0	51	0.0E+00	rgb(217,217,217)	2	None
KLF7	SNCAIP	1	51	0.999	rgb(228, 26, 28)	2	None
KLF7	VGLL3	1	51	0.997	rgb(228, 27, 29)	2	None
LHX6	SNCAIP	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
LHX8	LOC100507584	1	51	0.997	rgb(228, 27, 29)	2	2,2
LHX8	NFASC	1	51	1	rgb(228, 26, 28)	2	None
LHX8	PLCXD3	1	51	0.995	rgb(228, 27, 29)	2	None
LHX8	S100Z	1	51	1	rgb(228, 26, 28)	2	None
LMX1A	CCK	1	51	0.999	rgb(228, 26, 28)	2	None
LMX1A	HOXD4	1	51	0.999	rgb(228, 26, 28)	2	None
LMX1A	MCAM	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
LMX1A	PRG4	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
LMX1B	CALB1	1	51	0.998	rgb(228, 26, 28)	2	None
LMX1B	MAP2	1	51	0.998	rgb(228, 26, 28)	2	None
MAFA	BANK1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
MAFA	CCK	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
MAFA	CRIP2	1	51	0.995	rgb(228, 27, 29)	2	None
MAFA	NOTCH4	1	51	0.998	rgb(228, 26, 28)	2	None
MAFA	PEG10	1	51	1	rgb(228, 26, 28)	2	None
MAFB	C1QL1	1	51	0.999	rgb(228, 26, 28)	2	None
MAFF	CXCR4	1	51	0.995	rgb(228, 27, 29)	2	None
MECOM	CAMK1D	1	51	0.995	rgb(228, 27, 29)	2	None
MECOM	TMEFF2	1	51	0.998	rgb(228, 26, 28)	2	None
MEIS2	APCDD1	1	51	0.998	rgb(228, 26, 28)	2	None
MEIS2	HBEGF	1	51	1	rgb(228, 26, 28)	2	None
MNX1	OCA2	1	51	0.998	rgb(228, 26, 28)	2	None
MSX1	TFAP2A	1	51	0.999	rgb(228, 26, 28)	2	None
MSX2	OPCML	1	51	0.996	rgb(228, 27, 29)	2	None
MSX2	RASSF6	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
MSX2	UBXN11	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
MXI1	AMN	1	51	0.996	rgb(228, 27, 29)	2	None
MXI1	APCDD1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
MYBL1	TFPI	1	51	0.997	rgb(228, 27, 29)	2	None
MYC	OCA2	1	51	0.997	rgb(228, 27, 29)	2	None
MYCN	PDX1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
MYCN	VWA5B2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
MYT1L	LPAR3	1	51	0.997	rgb(228, 27, 29)	2	None
NEUROD2	CTSE	1	51	1	rgb(228, 26, 28)	2	None
NEUROD2	GDA	1	51	0.997	rgb(228, 27, 29)	2	None
NEUROD2	JAM2	1	51	0.997	rgb(228, 27, 29)	2	None
NEUROD2	SH3RF2	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
NEUROD2	SSTR3	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
NEUROG3	KIF19	1	51	0.999	rgb(228, 26, 28)	2	None
NEUROG3	LOC728392	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
NEUROG3	MUSTN1	1	51	0.999	rgb(228, 26, 28)	2	None
NFIA	CITED2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
NFKB2	HHLA1	1	51	0.995	rgb(228, 27, 29)	2	None
NFKB2	IL11	1	51	0.999	rgb(228, 26, 28)	2	None
NFKB2	RELB	1	51	0.997	rgb(228, 27, 29)	2	None
NFKB2	RRAS	1	51	0.996	rgb(228, 27, 29)	2	None
NHLH1	GFI1	1	51	0.995	rgb(228, 27, 29)	2	None
NHLH1	LINC00643	1	51	0.999	rgb(228, 26, 28)	2	None
NHLH1	OCA2	1	51	1	rgb(228, 26, 28)	2	None
NKX2-2	KIF19	1	51	0.996	rgb(228, 27, 29)	2	None
NKX2-2	VWA5B2	1	51	0.999	rgb(228, 26, 28)	2	None
NKX2-8	OCA2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
NKX2-8	RASD1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
NKX2-8	S100Z	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
NR2F1	HLA-DPB1	0	51	0.0E+00	rgb(217,217,217)	2	None
NR4A2	CALB1	1	51	0.995	rgb(228, 27, 29)	2	None
NR4A2	COL21A1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
NR4A2	MMD2	1	51	0.995	rgb(228, 27, 29)	2	None
NR4A2	MPHOSPH10	1	51	0.998	rgb(228, 26, 28)	2	None
NR4A2	PEG10	1	51	1	rgb(228, 26, 28)	2	None
NR4A2	PSD2	1	51	0.999	rgb(228, 26, 28)	2	None
NR4A2	SERPINA4	1	51	0.999	rgb(228, 26, 28)	2	None
NR4A2	ST8SIA3	1	51	0.996	rgb(228, 27, 29)	2	None
NR4A3	HLA-DPB1	0	51	0.0E+00	rgb(217,217,217)	2	None
NR4A3	PEG10	1	51	1	rgb(228, 26, 28)	2	None
OLIG3	TMEM132C	1	51	0.999	rgb(228, 26, 28)	2	None
OSR2	JAM2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
PAX4	FSTL5	1	51	0.996	rgb(228, 27, 29)	2	None
PAX4	RASD1	1	51	1	rgb(228, 26, 28)	2	None
PAX6	KCNA3	1	51	1	rgb(228, 26, 28)	2	None
PBX1	CRIP2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
POU3F4	ROBO2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
POU5F1	GDA	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
PRDM16	CTSE	1	51	1	rgb(228, 26, 28)	2	None
PRDM16	NEAT1	1	51	0.996	rgb(228, 27, 29)	2	None
PRDM16	NFKBIZ	1	51	0.999	rgb(228, 26, 28)	2	None
PRDM16	NPTX1	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
PRDM16	PEG10	1	51	1	rgb(228, 26, 28)	2	None
PRDM16	TCERG1L	1	51	0.995	rgb(228, 27, 29)	2	None
PRDM16	WDR63	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
PTF1A	CALHM3	1	51	0.998	rgb(228, 26, 28)	2	None
PTF1A	OCA2	1	51	0.998	rgb(228, 26, 28)	2	None
PTF1A	PGM5	1	51	0.999	rgb(228, 26, 28)	2	None
RARB	OCA2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
RARB	SRRM4	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
RFX3	ATP12A	1	51	0.999	rgb(228, 26, 28)	2	None
RFX3	KCNA3	1	51	1	rgb(228, 26, 28)	2	None
RORC	GPR142	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
RORC	HLA-DPB1	0	51	0.0E+00	rgb(217,217,217)	2	None
RORC	KCNA3	1	51	1	rgb(228, 26, 28)	2	None
RORC	LTB	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
RORC	NPTX1	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
RORC	NRARP	1	51	1	rgb(228, 26, 28)	2	None
RORC	SERPINA4	1	51	0.998	rgb(228, 26, 28)	2	None
RORC	SLFN12	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
RUNX1	EID1	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
RUNX1	HBEGF	1	51	1	rgb(228, 26, 28)	2	None
RXRG	CHST5	1	51	0.996	rgb(228, 27, 29)	2	None
RXRG	GAS2L3	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
RXRG	GPR142	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
RXRG	KCNA3	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
RXRG	NFASC	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
RXRG	NPY	1	51	0.996	rgb(228, 27, 29)	2	None
RXRG	TFPI	1	51	0.997	rgb(228, 27, 29)	2	None
RXRG	UGT2B15	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
SATB2	IGFN1	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
SATB2	NRARP	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
SIX2	MIA2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
SOHLH2	NOTCH4	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
SOX4	CYP27A1	1	51	0.997	rgb(228, 27, 29)	2	None
SOX4	ID2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
SOX4	LAMB3	1	51	0.998	rgb(228, 26, 28)	2	None
SOX4	SH2D3C	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
SOX4	TFPI2	1	51	0.998	rgb(228, 26, 28)	2	None
SOX4	UBXN10	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
SOX9	DCX	1	51	0.997	rgb(228, 27, 29)	2	None
SOX9	JAM2	1	51	0.999	rgb(228, 26, 28)	2	None
SOX9	NRARP	1	51	1	rgb(228, 26, 28)	2	None
SPIB	KIF19	1	51	0.996	rgb(228, 27, 29)	2	None
SPIB	LTB	1	51	1	rgb(228, 26, 28)	2	None
SPIB	OCA2	1	51	0.995	rgb(228, 27, 29)	2	None
SPIB	S100Z	1	51	1	rgb(228, 26, 28)	2	None
SPIB	SH3RF2	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
ST18	RASSF6	1	51	1	rgb(228, 26, 28)	2	None
STAT1	PEG10	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
STAT1	SLC4A4	1	51	0.999	rgb(228, 26, 28)	2	None
TBX2	ELL2	1	51	0.995	rgb(228, 27, 29)	2	None
TBX2	PEG10	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
TBX20	CTSE	1	51	1	rgb(228, 26, 28)	2	None
TBX20	ENPP2	1	51	0.998	rgb(228, 26, 28)	2	None
TBX20	JAM2	1	51	0.998	rgb(228, 26, 28)	2	None
TBX20	KCNA3	1	51	1	rgb(228, 26, 28)	2	None
TBX20	NFKBIZ	1	51	1	rgb(228, 26, 28)	2	None
TBX20	NRARP	1	51	1	rgb(228, 26, 28)	2	None
TBX4	ESRG	1	51	0.998	rgb(228, 26, 28)	2	None
TBX4	TAP1	1	51	0.996	rgb(228, 27, 29)	2	None
TEAD1	CHST5	-1	51	-1.0E+00	rgb(  1, 85,255)	2	None
TEAD1	ENPP2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
TEAD1	NFRKB	1	51	0.998	rgb(228, 26, 28)	2	None
TFAP2A	GREB1L	1	51	0.998	rgb(228, 26, 28)	2	None
TFAP2B	AX747593	-1	51	-1.0E+00	rgb(  1, 86,255)	2	2,2
TFAP2B	PSD2	1	51	1	rgb(228, 26, 28)	2	None
TGIF2	PEG10	1	51	1	rgb(228, 26, 28)	2	None
TGIF2	PSD2	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
TGIF2	TMEFF2	1	51	0.997	rgb(228, 27, 29)	2	None
TGIF2	UBXN10	1	51	0.999	rgb(228, 26, 28)	2	None
ZFHX2	GREB1L	1	51	0.998	rgb(228, 26, 28)	2	None
ZFHX2	HBEGF	1	51	1	rgb(228, 26, 28)	2	None
ZFHX2	MAMLD1	1	51	0.999	rgb(228, 26, 28)	2	None
ZFHX2	NFRKB	1	51	0.999	rgb(228, 26, 28)	2	None
ZFHX2	S100P	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ZFHX2	UBXN10	1	51	0.999	rgb(228, 26, 28)	2	None
ZFP28	CTSE	1	51	1	rgb(228, 26, 28)	2	None
ZFP28	IL11	1	51	0.999	rgb(228, 26, 28)	2	None
ZFP28	PGM5	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ZFP28	SERPINA4	1	51	1	rgb(228, 26, 28)	2	None
ZFP28	SSTR3	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ZFP92	PGM5	-1	51	-1.0E+00	rgb(  0, 85,255)	2	None
ZFP92	UBXN10	1	51	0.998	rgb(228, 26, 28)	2	None
ZIC5	PDE1C	-1	51	-1.0E+00	rgb(  1, 86,255)	2	None
CBX2	DCDC5	-1	51	-1.0E+00	rgb(  0, 85,255)	2	2,2
ALX1	AGTR1	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ALX1	GHRL	-0.99613	50.99	-9.9E-01	rgb(  1, 86,255)	1.9998	None
ALX1	HMGN3	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ALX1	NFRKB	-0.99613	50.99	-9.9E-01	rgb(  1, 86,255)	1.9998	None
ALX1	NKX6-2	-0.99613	50.99	-9.9E-01	rgb(  3, 87,255)	1.9998	None
ALX1	PITX1	0.99613	50.99	0.988	rgb(228, 28, 30)	1.9998	None
ALX4	ADAMTS20	0.99613	50.99	0.988	rgb(228, 28, 30)	1.9998	None
ALX4	ADRA2B	0.99613	50.99	0.992	rgb(228, 27, 29)	1.9998	None
ALX4	ARL4A	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ALX4	ATF6	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ALX4	COL9A2	0.99613	50.99	0.99	rgb(228, 28, 30)	1.9998	None
ALX4	IGFN1	0.99613	50.99	0.989	rgb(228, 28, 30)	1.9998	None
ALX4	LINGO3	0.99613	50.99	0.992	rgb(228, 28, 30)	1.9998	None
ALX4	MIA2	-0.99613	50.99	-9.9E-01	rgb(  3, 87,255)	1.9998	None
ALX4	MSX1	0.99613	50.99	0.99	rgb(228, 28, 30)	1.9998	None
ALX4	VEGFC	-0.99613	50.99	-9.9E-01	rgb(  3, 87,255)	1.9998	None
ARNTL	SNAP25	0.99613	50.99	0.992	rgb(228, 28, 30)	1.9998	None
ARX	SCRT1	0.99613	50.99	0.993	rgb(228, 27, 29)	1.9998	None
ASCL2	ASPHD1	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ASCL2	CTNND1	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ASCL2	GPAT2	0.99613	50.99	0.988	rgb(228, 28, 30)	1.9998	None
ASCL2	MDGA1	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
ASCL2	MLXIPL	0.99613	50.99	0.985	rgb(228, 29, 31)	1.9998	None
ASCL2	NPR1	-0.99613	50.99	-9.9E-01	rgb(  3, 87,254)	1.9998	None
ASCL2	PPFIBP2	-0.99613	50.99	-9.9E-01	rgb(  3, 87,255)	1.9998	None
ASCL2	RNF165	0.99613	50.99	0.989	rgb(228, 28, 30)	1.9998	None
ATF5	MT1G	0.99613	50.99	0.994	rgb(228, 27, 29)	1.9998	None
ATF6	FNDC5	0.99613	50.99	0.986	rgb(228, 29, 31)	1.9998	None
ATF6	ROBO2	0.99613	50.99	0.988	rgb(228, 28, 30)	1.9998	None
ATOH7	LOC100507584	0.99613	50.99	0.993	rgb(228, 27, 29)	1.9998	2,2
BCL6	GPR119	0.99613	50.99	0.988	rgb(228, 28, 30)	1.9998	None
BCL6	NRCAM	0.99613	50.99	0.992	rgb(228, 27, 29)	1.9998	None
BHLHE40	ENPP2	0.99613	50.99	0.993	rgb(228, 27, 29)	1.9998	None
CCDC169-SOHLH2	MECOM	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
CEBPA	PITX1	0.99613	50.99	0.991	rgb(228, 28, 30)	1.9998	None
CREB5	MCAM	0.99613	50.99	0.985	rgb(228, 29, 31)	1.9998	None
DLX2	MSLN	0.99613	50.99	0.993	rgb(228, 27, 29)	1.9998	None
DLX2	TFAP2A	0.99613	50.99	0.993	rgb(228, 27, 29)	1.9998	None
EBF1	BEX2	0.99613	50.99	0.989	rgb(228, 28, 30)	1.9998	None
EBF1	FRMPD1	0.99613	50.99	0.991	rgb(228, 28, 30)	1.9998	None
EBF1	TAP1	0.99613	50.99	0.99	rgb(228, 28, 30)	1.9998	None
EBF1	TMEM171	-0.99613	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
