TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray
FOXD4L5	ABCC4	0.24796	30	0	rgb(217,217,217)	1.5801	None
FOXJ1	ABCC4	0.84337	50.48	0.476	rgb(222,126,127)	1.9898	None
FOXD4L5	ABLIM2	0.23296	29	0	rgb(217,217,217)	1.5601	None
FOXJ1	ABLIM2	0.48823	42.34	0.336	rgb(221,153,153)	1.827	None
FOXD4L5	ADCY5	0.31152	34	0	rgb(217,217,217)	1.6601	None
FOXJ1	ADCY5	-0.62652	46.34	-0.34	rgb(142,172,230)	1.907	None
FOXD4L5	ADH6	0.1881	26	0	rgb(217,217,217)	1.5001	None
FOXJ1	ADH6	0.44531	40.46	0.457	rgb(222,130,131)	1.7894	None
FOXD4L5	ARNT2	0.12321	21	0	rgb(217,217,217)	1.4001	None
FOXJ1	ARNT2	0.8905	50.59	0.593	rgb(224,104,105)	1.992	None
FOXD4L5	BASP1	0.20355	27	0	rgb(217,217,217)	1.5201	None
FOXJ1	BASP1	0.67741	48.23	0.233	rgb(220,172,173)	1.9448	None
FOXD4L5	BTBD11	0.13825	22	0	rgb(217,217,217)	1.4201	None
FOXJ1	BTBD11	0.91553	50.64	0.642	rgb(224, 94, 96)	1.993	None
FOXD4L5	C1orf127	0.29533	33	0	rgb(217,217,217)	1.6401	None
FOXJ1	C1orf127	-0.62763	46.35	-0.35	rgb(140,170,230)	1.9072	None
FOXD4L5	C21orf58	0.68178	48.3	0.298	rgb(220,160,161)	1.9462	None
FOXJ1	C21orf58	0.084387	19	0	rgb(217,217,217)	1.3601	None
FOXD4L5	CACNA1E	-0.75081	49.5	-0.5	rgb(109,151,236)	1.9702	None
FOXJ1	CACNA1E	0.21727	28	0	rgb(217,217,217)	1.5401	None
FOXD4L5	CACNA2D2	0.47571	42.11	0.114	rgb(218,195,195)	1.8224	None
FOXJ1	CACNA2D2	0.19533	25	0	rgb(217,217,217)	1.4801	None
FOXD4L5	CCDC113	-0.76501	49.6	-0.6	rgb( 88,138,240)	1.9722	None
FOXJ1	CCDC113	0.95568	50.74	0.743	rgb(225, 75, 76)	1.995	None
FOXD4L5	CCDC17	0.79831	50.3	0.295	rgb(220,161,161)	1.9862	2,2
FOXJ1	CCDC17	0.084387	19	0	rgb(217,217,217)	1.3601	2,2
FOXD4L5	CELA3A	0.084387	19	0	rgb(217,217,217)	1.3601	None
FOXJ1	CELA3A	0.23296	29	0	rgb(217,217,217)	1.5601	None
FOXD4L5	CFC1B	0.40165	38.51	0.508	rgb(223,120,121)	1.7504	None
FOXJ1	CFC1B	-0.58546	45.59	-0.59	rgb( 90,140,239)	1.892	None
FOXD4L5	CIT	-0.52202	43.5	-0.5	rgb(107,150,236)	1.8502	None
FOXJ1	CIT	0.10777	20	0	rgb(217,217,217)	1.3801	None
FOXD4L5	CLCA1	-0.7387	49.29	-0.29	rgb(155,179,228)	1.966	None
FOXJ1	CLCA1	-0.83994	50.47	-0.47	rgb(115,155,235)	1.9896	None
FOXD4L5	CLCA4	0.29533	33	0	rgb(217,217,217)	1.6401	None
FOXJ1	CLCA4	-0.67493	48.19	-0.19	rgb(176,192,224)	1.944	None
FOXD4L5	COL12A1	0.076869	18	0	rgb(217,217,217)	1.3401	None
FOXJ1	COL12A1	0.64139	47.38	0.38	rgb(221,144,145)	1.9278	None
FOXD4L5	COL6A4P2	0.86679	50.54	0.544	rgb(223,113,114)	1.991	None
FOXJ1	COL6A4P2	-0.93656	50.69	-0.69	rgb( 66,125,243)	1.994	None
FOXD4L5	CRIP2	0.9278	50.67	0.666	rgb(224, 90, 91)	1.9936	None
FOXJ1	CRIP2	0.90434	50.62	0.62	rgb(224, 99,100)	1.9926	None
FOXD4L5	CSH1	-0.72962	49.11	-0.11	rgb(192,202,221)	1.9624	None
FOXJ1	CSH1	0.59756	46.27	0.271	rgb(220,165,166)	1.9056	None
FOXD4L5	CSRNP3	0.49897	41.62	0.62	rgb(224, 99,100)	1.8126	None
FOXJ1	CSRNP3	0.85308	50.51	0.505	rgb(223,121,122)	1.9904	None
FOXD4L5	CYP27C1	0.63548	47.32	0.322	rgb(221,155,156)	1.9266	None
FOXJ1	CYP27C1	-0.36985	37.23	-0.23	rgb(168,187,226)	1.7247	None
FOXD4L5	DDC	-0.65064	47.48	-0.48	rgb(112,153,235)	1.9298	None
FOXJ1	DDC	-0.52664	43.65	-0.65	rgb( 77,132,242)	1.8532	None
FOXD4L5	DHRS2	-0.37679	37.37	-0.37	rgb(137,168,231)	1.7275	None
FOXJ1	DHRS2	0.92396	50.66	0.657	rgb(224, 92, 93)	1.9934	None
FOXD4L5	DNAH11	0.438	40.31	0.309	rgb(220,158,159)	1.7864	None
FOXJ1	DNAH11	0.14469	23	0	rgb(217,217,217)	1.4401	None
FOXD4L5	DPY19L2	0.21045	26	0	rgb(217,217,217)	1.5001	None
FOXJ1	DPY19L2	-0.63057	47.27	-0.27	rgb(158,181,227)	1.9256	None
FOXD4L5	DZIP1	0.21727	28	0	rgb(217,217,217)	1.5401	None
FOXJ1	DZIP1	0.36832	37.18	0.182	rgb(219,182,183)	1.7237	None
FOXD4L5	EML5	0.88141	50.57	0.572	rgb(223,108,109)	1.9916	None
FOXJ1	EML5	-0.38728	38.16	-0.16	rgb(182,196,223)	1.7433	None
FOXD4L5	EPHA4	-0.44031	40.36	-0.36	rgb(138,169,231)	1.7874	None
FOXJ1	EPHA4	0.052045	17	0	rgb(217,217,217)	1.3201	None
FOXD4L5	FAM135B	0.18104	25	0	rgb(217,217,217)	1.4801	None
FOXJ1	FAM135B	0.26378	31	0	rgb(217,217,217)	1.6001	None
FOXD4L5	FAM161A	0.10777	20	0	rgb(217,217,217)	1.3801	None
FOXJ1	FAM161A	0.36398	37.05	0.05	rgb(218,207,208)	1.7211	None
FOXD4L5	FAM167A	-0.7126	48.67	-0.67	rgb( 72,129,242)	1.9536	None
FOXJ1	FAM167A	0.88141	50.57	0.57	rgb(223,108,109)	1.9916	None
FOXD4L5	FAXC	-0.43238	40.19	-0.19	rgb(175,191,224)	1.784	None
FOXJ1	FAXC	-0.35746	36.36	-0.36	rgb(140,170,231)	1.7073	None
FOXD4L5	FFAR2	-0.90202	50.61	-0.61	rgb( 85,137,240)	1.9924	None
FOXJ1	FFAR2	0.43974	39.35	0.353	rgb(221,150,150)	1.7672	None
FOXD4L5	FKBP7	0.51359	43.33	0.326	rgb(221,155,155)	1.8468	None
FOXJ1	FKBP7	0.50553	43.18	0.182	rgb(219,182,183)	1.8438	None
FOXD4L5	GABBR2	-0.52445	43.58	-0.58	rgb( 92,141,239)	1.8518	None
FOXJ1	GABBR2	0.13825	22	0	rgb(217,217,217)	1.4201	None
FOXD4L5	GABRG2	-0.80033	50.32	-0.34	rgb(143,172,230)	1.9866	None
FOXJ1	GABRG2	-0.8905	50.59	-0.59	rgb( 88,139,240)	1.992	None
FOXD4L5	GHRL	0.084387	19	0	rgb(217,217,217)	1.3601	None
FOXJ1	GHRL	-0.63416	46.45	-0.45	rgb(120,158,234)	1.9092	None
FOXD4L5	GPR142	-0.39653	38.33	-0.33	rgb(145,173,230)	1.7467	None
FOXJ1	GPR142	0.60772	46.42	0.42	rgb(222,137,138)	1.9086	None
FOXD4L5	GRB14	0.21727	28	0	rgb(217,217,217)	1.5401	None
FOXJ1	GRB14	0.90434	50.62	0.619	rgb(224, 99,100)	1.9926	None
FOXD4L5	HAP1	-0.45551	41.19	-0.19	rgb(175,191,224)	1.804	None
FOXJ1	HAP1	-0.60735	46.41	-0.41	rgb(127,162,233)	1.9084	None
FOXD4L5	HSPA6	-0.5057	43.19	-0.19	rgb(175,192,224)	1.844	None
FOXJ1	HSPA6	-0.62805	47.23	-0.23	rgb(167,186,226)	1.9248	None
FOXD4L5	IGSF10	-0.57943	45.47	-0.47	rgb(115,155,235)	1.8896	None
FOXJ1	IGSF10	0.04399	16	0	rgb(217,217,217)	1.3001	None
FOXD4L5	IGSF21	-0.76055	49.57	-0.57	rgb( 93,141,239)	1.9716	None
FOXJ1	IGSF21	0.0067328	14	0	rgb(217,217,217)	1.2601	None
FOXD4L5	ITGBL1	0.67877	48.25	0.249	rgb(220,170,170)	1.9452	None
FOXJ1	ITGBL1	0.73172	49.34	0.343	rgb(221,152,152)	1.967	None
FOXD4L5	KCNC1	0.14469	23	0	rgb(217,217,217)	1.4401	None
FOXJ1	KCNC1	0.26378	31	0	rgb(217,217,217)	1.6001	None
FOXD4L5	KCNE4	-0.80033	50.32	-0.32	rgb(148,175,229)	1.9866	None
FOXJ1	KCNE4	0.26378	31	0	rgb(217,217,217)	1.6001	None
FOXD4L5	KCNN3	0.27869	32	0	rgb(217,217,217)	1.6201	None
FOXJ1	KCNN3	0.0067328	14	0	rgb(217,217,217)	1.2601	None
FOXD4L5	KCTD16	0.27869	32	0	rgb(217,217,217)	1.6201	None
FOXJ1	KCTD16	-0.36497	37.1	-0.1	rgb(194,203,221)	1.7221	None
FOXD4L5	KIAA1549	0.076869	18	0	rgb(217,217,217)	1.3401	None
FOXJ1	KIAA1549	0.66208	47.6	0.596	rgb(224,103,104)	1.9322	None
FOXD4L5	KIRREL3	0.75266	49.51	0.512	rgb(223,119,120)	1.9704	None
FOXJ1	KIRREL3	0.10777	20	0	rgb(217,217,217)	1.3801	None
FOXD4L5	KRT4	0.15118	22	0	rgb(217,217,217)	1.4201	None
FOXJ1	KRT4	0.64325	47.4	0.4	rgb(221,141,141)	1.9282	None
FOXD4L5	KSR2	0.0067328	14	0	rgb(217,217,217)	1.2601	None
FOXJ1	KSR2	-0.85828	50.52	-0.54	rgb(100,146,237)	1.9906	None
FOXD4L5	LEFTY1	-0.64585	47.43	-0.43	rgb(123,160,234)	1.9288	None
FOXJ1	LEFTY1	0.28724	31	0	rgb(217,217,217)	1.6001	None
FOXD4L5	LGR6	-0.92396	50.66	-0.66	rgb( 73,130,242)	1.9934	None
FOXJ1	LGR6	0.68178	48.3	0.296	rgb(220,160,161)	1.9462	None
FOXD4L5	LIPC	0.49112	42.39	0.392	rgb(221,142,143)	1.828	None
FOXJ1	LIPC	0.55419	44.57	0.572	rgb(223,108,109)	1.8716	None
FOXD4L5	LONRF2	0.20355	27	0	rgb(217,217,217)	1.5201	None
FOXJ1	LONRF2	0.64907	47.46	0.459	rgb(222,129,130)	1.9294	None
FOXD4L5	LRRC36	0.20355	27	0	rgb(217,217,217)	1.5201	None
FOXJ1	LRRC36	0.41508	39.32	0.319	rgb(221,156,157)	1.7666	None
FOXD4L5	LSAMP	0.3898	38.21	0.21	rgb(219,177,177)	1.7443	None
FOXJ1	LSAMP	0.027303	15	0	rgb(217,217,217)	1.2801	None
FOXD4L5	MAP3K12	0.052045	17	0	rgb(217,217,217)	1.3201	None
FOXJ1	MAP3K12	0.90913	50.63	0.635	rgb(224, 96, 97)	1.9928	None
FOXD4L5	MCF2L	0.31152	34	0	rgb(217,217,217)	1.6601	None
FOXJ1	MCF2L	0.91553	50.64	0.641	rgb(224, 95, 96)	1.993	None
FOXD4L5	MMP13	-0.4043	39.02	-0.023	rgb(212,214,218)	1.7606	None
FOXJ1	MMP13	-0.52813	44.02	-0.023	rgb(212,214,218)	1.8606	None
FOXD4L5	MS4A8	0.37947	37.48	0.476	rgb(222,126,127)	1.7297	None
FOXJ1	MS4A8	-0.51722	43.4	-0.4	rgb(129,164,232)	1.8482	None
FOXD4L5	NCALD	0.23296	29	0	rgb(217,217,217)	1.5601	None
FOXJ1	NCALD	0.04399	16	0	rgb(217,217,217)	1.3001	None
FOXD4L5	NEK10	-0.88141	50.57	-0.57	rgb( 93,142,239)	1.9916	None
FOXJ1	NEK10	0.96353	50.76	0.758	rgb(225, 72, 74)	1.9954	None
FOXD4L5	NPSR1-AS1	0.13825	22	0	rgb(217,217,217)	1.4201	None
FOXJ1	NPSR1-AS1	0.83635	50.46	0.462	rgb(222,129,130)	1.9894	None
FOXD4L5	NTRK2	0.084387	19	0	rgb(217,217,217)	1.3601	None
FOXJ1	NTRK2	0.75919	49.56	0.564	rgb(223,109,110)	1.9714	None
FOXD4L5	PAX6	0.6292	47.25	0.252	rgb(220,169,169)	1.9252	None
FOXJ1	PAX6	0.30343	32	0	rgb(217,217,217)	1.6201	None
FOXD4L5	PDE8B	0.76501	49.6	0.598	rgb(224,103,104)	1.9722	None
FOXJ1	PDE8B	0.32805	35	0	rgb(217,217,217)	1.6801	None
FOXD4L5	PDGFD	-0.73065	49.33	-0.33	rgb(145,173,230)	1.9668	None
FOXJ1	PDGFD	0.13825	22	0	rgb(217,217,217)	1.4201	None
FOXD4L5	PKHD1L1	0.15832	24	0	rgb(217,217,217)	1.4601	None
FOXJ1	PKHD1L1	0.29533	33	0	rgb(217,217,217)	1.6401	None
FOXD4L5	PPM1E	0.12321	21	0	rgb(217,217,217)	1.4001	None
FOXJ1	PPM1E	0.18104	25	0	rgb(217,217,217)	1.4801	None
FOXD4L5	PPP1R16B	-0.41805	39.38	-0.38	rgb(133,166,232)	1.7678	None
FOXJ1	PPP1R16B	0.084387	19	0	rgb(217,217,217)	1.3601	None
