Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulation of insulin secretion (GO:0050796)	5/98	0.00025551807335394563	0.06701800093408095	0	0	9.673509286412513	80.02137196992312	BRSK2;NOV;ISL1;STX1A;GIP
GO_Biological_Process_2018	regulation of catecholamine secretion (GO:0050433)	3/22	0.0002633320272458976	0.06701800093408095	0	0	28.00657894736842	230.83288041655715	SYT4;FFAR3;STX1A
GO_Biological_Process_2018	regulation of norepinephrine secretion (GO:0014061)	2/7	0.0006754359091926253	0.1145989592596821	0	0	70.3716814159292	513.7239908264794	FFAR3;STX1A
GO_Biological_Process_2018	axonogenesis (GO:0007409)	6/223	0.0018422312491475426	0.22437931787560766	0	0	4.989134570667568	31.415471838737513	BRSK2;KIF5C;NCAM1;PAK3;GFRA3;ISL1
GO_Biological_Process_2018	regulation of synaptic transmission, glutamatergic (GO:0051966)	3/45	0.002204119036106166	0.22437931787560766	0	0	12.65497448979592	77.41588743742494	UNC13A;GRIK3;MAPK8IP2
GO_Biological_Process_2018	positive regulation of calcium ion-dependent exocytosis (GO:0045956)	2/14	0.002850864287276839	0.24184832037065185	0	0	29.31120943952802	171.76758781635667	SYT4;STX1A
GO_Biological_Process_2018	positive regulation of regulated secretory pathway (GO:1903307)	2/16	0.0037312709661930037	0.2670456034309965	0	0	25.12136536030341	140.45371354552722	SYT4;STX1A
GO_Biological_Process_2018	positive regulation of dendrite extension (GO:1903861)	2/17	0.004212944059518296	0.2670456034309965	0	0	23.445427728613573	128.23696084731716	SYT4;UNC13A
GO_Biological_Process_2018	regulation of dendrite extension (GO:1903859)	2/18	0.004721827958504849	0.2670456034309965	0	0	21.97898230088495	117.70974251686668	SYT4;UNC13A
GO_Biological_Process_2018	synaptic transmission, glutamatergic (GO:0035249)	2/21	0.0064085253462361855	0.3075819610934398	0	0	18.505822077317188	93.45673488411079	UNC13A;GRIK3
GO_Biological_Process_2018	regulation of peptide hormone secretion (GO:0090276)	3/73	0.00860085914616933	0.3075819610934398	0	0	7.582270408163265	36.060468123062	FFAR3;STX1A;GIP
GO_Biological_Process_2018	modulation of chemical synaptic transmission (GO:0050804)	3/82	0.011799748719036898	0.3075819610934398	0	0	6.715415913200723	29.814277862248723	UNC13A;GRIK3;MAPK8IP2
GO_Biological_Process_2018	dendrite morphogenesis (GO:0048813)	2/32	0.014527230055880537	0.3075819610934398	0	0	11.71386430678466	49.569916341924475	PAK3;MAPK8IP2
GO_Biological_Process_2018	central nervous system neuron differentiation (GO:0021953)	2/32	0.014527230055880537	0.3075819610934398	0	0	11.71386430678466	49.569916341924475	LMX1A;ISL1
