Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	calcium-mediated signaling (GO:0019722)	2/70	0.0052586251195702975	0.09635909793960493	0	0	20.183569979716026	105.921067676316	ANK2;KSR2
GO_Biological_Process_2018	organelle membrane fusion (GO:0090174)	2/71	0.005405848740218482	0.09635909793960493	0	0	19.890054972513738	103.83153308233095	SNAP25;STX1A
GO_Biological_Process_2018	regulation of peptide hormone secretion (GO:0090276)	2/73	0.005705947915146924	0.09635909793960493	0	0	19.327829043224867	99.85232246586658	SNAP25;STX1A
GO_Biological_Process_2018	positive regulation of catecholamine secretion (GO:0033605)	1/6	0.009265092249714469	0.09635909793960493	0	0	133.09333333333333	623.0766346487915	STX1A
GO_Biological_Process_2018	oxygen homeostasis (GO:0032364)	1/6	0.009265092249714469	0.09635909793960493	0	0	133.09333333333333	623.0766346487915	ALAS2
GO_Biological_Process_2018	inner ear receptor cell differentiation (GO:0060113)	1/6	0.009265092249714469	0.09635909793960493	0	0	133.09333333333333	623.0766346487915	USH2A
GO_Biological_Process_2018	vesicle fusion (GO:0006906)	2/94	0.00930087394698537	0.09635909793960493	0	0	14.900299850074964	69.69834155839186	SNAP25;STX1A
GO_Biological_Process_2018	negative regulation of cell motility (GO:2000146)	2/97	0.009878837910766144	0.09635909793960493	0	0	14.427586206896553	66.61736514007372	TMEFF2;NAV3
GO_Biological_Process_2018	regulation of insulin secretion (GO:0050796)	2/98	0.010074977542143496	0.09635909793960493	0	0	14.276580459770114	65.6394396936512	SNAP25;STX1A
GO_Biological_Process_2018	cardiac atrium development (GO:0003230)	1/7	0.010801182772692637	0.09635909793960493	0	0	110.90555555555555	502.1914056148727	ANK2
GO_Biological_Process_2018	SA node cell action potential (GO:0086015)	1/7	0.010801182772692637	0.09635909793960493	0	0	110.90555555555555	502.1914056148727	ANK2
GO_Biological_Process_2018	nucleoside diphosphate metabolic process (GO:0009132)	1/7	0.010801182772692637	0.09635909793960493	0	0	110.90555555555555	502.1914056148727	AK5
GO_Biological_Process_2018	gas homeostasis (GO:0033483)	1/7	0.010801182772692637	0.09635909793960493	0	0	110.90555555555555	502.1914056148727	ALAS2
GO_Biological_Process_2018	regulation of norepinephrine secretion (GO:0014061)	1/7	0.010801182772692637	0.09635909793960493	0	0	110.90555555555555	502.1914056148727	STX1A
GO_Biological_Process_2018	cellular response to histamine (GO:0071420)	1/7	0.010801182772692637	0.09635909793960493	0	0	110.90555555555555	502.1914056148727	GABRB3
GO_Biological_Process_2018	regulation of protein secretion (GO:0050708)	2/107	0.011917578268540506	0.09635909793960493	0	0	13.046962233169127	57.79466096438427	SNAP25;STX1A
GO_Biological_Process_2018	atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	1/8	0.012334969042911157	0.09635909793960493	0	0	95.05714285714286	417.8062796500496	ANK2
GO_Biological_Process_2018	nucleoside diphosphate phosphorylation (GO:0006165)	1/8	0.012334969042911157	0.09635909793960493	0	0	95.05714285714286	417.8062796500496	AK5
GO_Biological_Process_2018	nucleotide phosphorylation (GO:0046939)	1/8	0.012334969042911157	0.09635909793960493	0	0	95.05714285714286	417.8062796500496	AK5
GO_Biological_Process_2018	galactose catabolic process (GO:0019388)	1/8	0.012334969042911157	0.09635909793960493	0	0	95.05714285714286	417.8062796500496	PGM5
GO_Biological_Process_2018	protein polyglutamylation (GO:0018095)	1/9	0.01386645428907004	0.09635909793960493	0	0	83.17083333333333	355.82833874131705	TTLL6
GO_Biological_Process_2018	hexose catabolic process (GO:0019320)	1/9	0.01386645428907004	0.09635909793960493	0	0	83.17083333333333	355.82833874131705	PGM5
GO_Biological_Process_2018	nucleoside triphosphate biosynthetic process (GO:0009142)	1/9	0.01386645428907004	0.09635909793960493	0	0	83.17083333333333	355.82833874131705	AK5
GO_Biological_Process_2018	nucleoside phosphate biosynthetic process (GO:1901293)	1/9	0.01386645428907004	0.09635909793960493	0	0	83.17083333333333	355.82833874131705	AK5
GO_Biological_Process_2018	regulation of sequestering of calcium ion (GO:0051282)	1/9	0.01386645428907004	0.09635909793960493	0	0	83.17083333333333	355.82833874131705	ANK2
GO_Biological_Process_2018	sarcoplasmic reticulum calcium ion transport (GO:0070296)	1/9	0.01386645428907004	0.09635909793960493	0	0	83.17083333333333	355.82833874131705	ANK2
GO_Biological_Process_2018	negative regulation of cell migration (GO:0030336)	2/121	0.015053614496342769	0.09635909793960493	0	0	11.503911909591427	48.271992142820785	TMEFF2;NAV3
GO_Biological_Process_2018	galactose metabolic process (GO:0006012)	1/10	0.015395641764484843	0.09635909793960493	0	0	73.92592592592592	308.54247928130366	PGM5
GO_Biological_Process_2018	hair cell differentiation (GO:0035315)	1/10	0.015395641764484843	0.09635909793960493	0	0	73.92592592592592	308.54247928130366	USH2A
GO_Biological_Process_2018	regulation of actin filament-based movement (GO:1903115)	1/10	0.015395641764484843	0.09635909793960493	0	0	73.92592592592592	308.54247928130366	ANK2
GO_Biological_Process_2018	response to histamine (GO:0034776)	1/10	0.015395641764484843	0.09635909793960493	0	0	73.92592592592592	308.54247928130366	GABRB3
GO_Biological_Process_2018	vesicle organization (GO:0016050)	2/127	0.016495085178776226	0.09635909793960493	0	0	10.948413793103446	44.939875381836224	SNAP25;STX1A
GO_Biological_Process_2018	protein import into peroxisome matrix (GO:0016558)	1/12	0.01844713647088741	0.09635909793960493	0	0	60.47878787878788	241.48249384895686	PEX5L
GO_Biological_Process_2018	positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	1/12	0.01844713647088741	0.09635909793960493	0	0	60.47878787878788	241.48249384895686	ANK2
GO_Biological_Process_2018	protein localization to endoplasmic reticulum (GO:0070972)	1/13	0.019969450260865367	0.09635909793960493	0	0	55.43611111111111	216.95208467294643	ANK2
GO_Biological_Process_2018	muscle cell development (GO:0055001)	1/13	0.019969450260865367	0.09635909793960493	0	0	55.43611111111111	216.95208467294643	ANK2
GO_Biological_Process_2018	atrial cardiac muscle cell action potential (GO:0086014)	1/13	0.019969450260865367	0.09635909793960493	0	0	55.43611111111111	216.95208467294643	ANK2
GO_Biological_Process_2018	atrial septum development (GO:0003283)	1/13	0.019969450260865367	0.09635909793960493	0	0	55.43611111111111	216.95208467294643	ANK2
GO_Biological_Process_2018	nucleoside triphosphate metabolic process (GO:0009141)	1/14	0.021489479385556568	0.09635909793960493	0	0	51.16923076923078	196.4996601316088	AK5
GO_Biological_Process_2018	epiboly involved in wound healing (GO:0090505)	1/14	0.021489479385556568	0.09635909793960493	0	0	51.16923076923078	196.4996601316088	TMEFF2
GO_Biological_Process_2018	regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	1/14	0.021489479385556568	0.09635909793960493	0	0	51.16923076923078	196.4996601316088	ANK2
GO_Biological_Process_2018	positive regulation of calcium ion-dependent exocytosis (GO:0045956)	1/14	0.021489479385556568	0.09635909793960493	0	0	51.16923076923078	196.4996601316088	STX1A
GO_Biological_Process_2018	negative regulation of interleukin-2 production (GO:0032703)	1/15	0.023007227131928758	0.09635909793960493	0	0	47.51190476190475	179.2123813705957	NAV3
GO_Biological_Process_2018	positive regulation of potassium ion transport (GO:0043268)	1/15	0.023007227131928758	0.09635909793960493	0	0	47.51190476190475	179.2123813705957	ANK2
GO_Biological_Process_2018	positive regulation of potassium ion transmembrane transport (GO:1901381)	1/15	0.023007227131928758	0.09635909793960493	0	0	47.51190476190475	179.2123813705957	ANK2
GO_Biological_Process_2018	ventricular cardiac muscle cell action potential (GO:0086005)	1/15	0.023007227131928758	0.09635909793960493	0	0	47.51190476190475	179.2123813705957	ANK2
GO_Biological_Process_2018	positive regulation of regulated secretory pathway (GO:1903307)	1/16	0.024522696784534302	0.09635909793960493	0	0	44.342222222222226	164.42788585185278	STX1A
GO_Biological_Process_2018	neurotransmitter transport (GO:0006836)	1/16	0.024522696784534302	0.09635909793960493	0	0	44.342222222222226	164.42788585185278	SNAP25
GO_Biological_Process_2018	heme biosynthetic process (GO:0006783)	1/16	0.024522696784534302	0.09635909793960493	0	0	44.342222222222226	164.42788585185278	ALAS2
GO_Biological_Process_2018	mitochondrial fusion (GO:0008053)	1/16	0.024522696784534302	0.09635909793960493	0	0	44.342222222222226	164.42788585185278	GDAP1
GO_Biological_Process_2018	sialylation (GO:0097503)	1/16	0.024522696784534302	0.09635909793960493	0	0	44.342222222222226	164.42788585185278	ST6GALNAC5
GO_Biological_Process_2018	positive regulation of cation transmembrane transport (GO:1904064)	1/17	0.026035891626597026	0.09635909793960493	0	0	41.56875	151.65440789573447	ANK2
GO_Biological_Process_2018	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	1/17	0.026035891626597026	0.09635909793960493	0	0	41.56875	151.65440789573447	ANK2
GO_Biological_Process_2018	positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/17	0.026035891626597026	0.09635909793960493	0	0	41.56875	151.65440789573447	ANK2
GO_Biological_Process_2018	glycosphingolipid biosynthetic process (GO:0006688)	1/17	0.026035891626597026	0.09635909793960493	0	0	41.56875	151.65440789573447	ST6GALNAC5
