	TF	Hormone	pos	pos_path	pos_node_length	neg	neg_path	neg_node_length
15	PAX4	PYY	0.008199898910616406	PAX4->HES6->TBX2->LHX8->PYY	5	-0.047615866852616505	PAX4->ZIC2->LHX8->PYY	4
16	PAX6	SST	0.0030616701069421225	PAX6->NEUROD2->NEUROG3->TFAP2B->FOXE3->SST	6	-0.007092117821993094	PAX6->NEUROD2->NEUROG3->FOXP2->SST	5
17	PAX6	GHRL	0.03449955193171672	PAX6->NEUROD2->NEUROG3->GHRL	4	-0.022278214856412078	PAX6->NEUROD2->NEUROG3->FOXP2->GHRL	5
18	PAX6	CCK	0.015047970525467393	PAX6->NEUROD2->NEUROG3->EBF1->CCK	5	-0.036665837347730657	PAX6->NEUROD2->LHX8->CCK	4
19	PAX6	PYY	0.007171737792561465	PAX6->NEUROD2->NEUROG3->RARB->PYY	5	-0.0794047068565124	PAX6->NEUROD2->PYY	3
20	ARX	SST	0.0019306604208167077	ARX->PAX4->ZIC2->LHX8->IRX1->FOXE3->SST	7	-0.011568014255307544	ARX->PAX4->FOXP2->SST	4
21	ARX	GHRL	0.4639642792855857	ARX->GHRL	2	-0.036338187479428234	ARX->PAX4->FOXP2->GHRL	4
22	ARX	CCK	0.004476325440692552	ARX->PAX4->HES6->TBX2->LHX8->CCK	6	-0.02599350534639382	ARX->PAX4->ZIC2->LHX8->CCK	5
23	ARX	PYY	0.0027580501600944773	ARX->PAX4->HES6->TBX2->LHX8->PYY	6	-0.0160156790501243	ARX->PAX4->ZIC2->LHX8->PYY	5
24	INSM1	SST	1.169761177494221e-05	INSM1->ETS1->HOXA10->EBF1->IRF8->TFAP2B->FOXE3->SST	8	-0.00011541079293043699	INSM1->ETS1->HOXA10->EBF1->IRX1->FOXE3->SST	7
25	INSM1	GHRL	0.0014012652297852792	INSM1->ETS1->HOXA10->EBF1->GHRL	5	-0.00028346543818200305	INSM1->ETS1->HOXA10->SOHLH2->ARX->GHRL	6
26	INSM1	CCK	0.0013173472756526933	INSM1->ETS1->HOXA10->EBF1->CCK	5	-8.822584174991967e-05	INSM1->ETS1->HOXA10->EBF1->IRX1->LHX8->CCK	7
27	INSM1	PYY	7.749722587247538e-05	INSM1->ETS1->HOXA10->EBF1->IRX2->NEUROD2->PYY	7	-0.0001493473791676573	INSM1->ETS1->HOXA10->EBF1->IRX1->FOXE3->PYY	7
28	ETS1	SST	5.2465196217652484e-05	ETS1->HOXA10->EBF1->IRF8->TFAP2B->FOXE3->SST	7	-0.0005176312920301332	ETS1->HOXA10->EBF1->IRX1->FOXE3->SST	6
29	ETS1	GHRL	0.006284843149876357	ETS1->HOXA10->EBF1->GHRL	4	-0.0012713765956055675	ETS1->HOXA10->SOHLH2->ARX->GHRL	5
30	ETS1	CCK	0.0059084610289393815	ETS1->HOXA10->EBF1->CCK	4	-0.0003957035152074843	ETS1->HOXA10->EBF1->IRX1->LHX8->CCK	6
31	ETS1	PYY	0.00034758438217558654	ETS1->HOXA10->EBF1->IRX2->NEUROD2->PYY	6	-0.0006698409644101899	ETS1->HOXA10->EBF1->IRX1->FOXE3->PYY	6
32	RORC	SST	0.16617832356647133	RORC->SST	2	-0.017859746907732413	RORC->FOXP2->SST	3
33	RORC	GHRL	0.02815680585014807	RORC->FOXE3->FOXP2->GHRL	4	-0.059332247266157746	RORC->ZIC5->GHRL	3
34	RORC	CCK	0.026680425731357083	RORC->RFX4->CCK	3	-0.0156215782340141	RORC->HES6->TBX2->LHX8->CCK	5
35	RORC	PYY	0.04338573596208419	RORC->FOXE3->PYY	3	-0.009625103652558628	RORC->HES6->TBX2->LHX8->PYY	5
