	TF	Hormone	pos	pos_path	pos_node_length	neg	neg_path	neg_node_length
80	ST18	GIP	0.1923365762404279	ST18->ISL1->ARX->LMX1A->GIP	5	-0.18141383125555208	ST18->ISL1->ARX->GIP	4
81	ST18	TPH1	0.19341477440681426	ST18->ISL1->ARX->LMX1A->TPH1	5	-0.15120092383831568	ST18->ISL1->ETV1->ARNT2->HHEX->TPH1	6
82	ST18	TAC1	0.16171035907214223	ST18->ISL1->ETV1->RFX6->TAC1	5	-0.12829620983438597	ST18->ISL1->ETV1->SPIB->RFX6->TAC1	6
83	ST18	CCK	0.12105253702655748	ST18->ISL1->ETV1->SPIB->RFX6->LMX1A->CCK	7	-0.17864545619059233	ST18->ISL1->ARX->LMX1A->CCK	5
84	ST18	PYY	0.19792124340965503	ST18->ISL1->ARX->LMX1A->PYY	5	-0.1341140668063141	ST18->ISL1->ETV1->SPIB->RFX6->LMX1A->PYY	7
85	ST18	SCT	0.16161224555229606	ST18->ISL1->ARX->SCT	4	-0.12840918557171582	ST18->ISL1->ETV1->RFX6->TFCP2L1->SCT	6
86	ST18	NTS	0.1695686249602361	ST18->ISL1->ARX->LMX1A->NTS	5	-0.11734595297889719	ST18->ISL1->ETV1->SPIB->RFX6->GATA2->NTS	7
87	ST18	GAST	0.1549730164485986	ST18->ISL1->ARX->LMX1A->GAST	5	-0.10769689225291126	ST18->ISL1->ETV1->SPIB->RFX6->INSM1->GAST	7
88	MYT1	GCG	0.461183424	MYT1->ARX->GCG	3	-0.63879289730711	MYT1->ARX->FEV->SPIB->RFX6->GATA2->GCG	7
89	MYT1	SST	0.7486995986149053	MYT1->ARX->LMX1A->ETV1->SST	5	-0.6460501943196066	MYT1->ARX->FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->SST	9
90	MYT1	GHRL	0.88301216022912	MYT1->ARX->FEV->GHRL	4	-0.5435517212774453	MYT1->ARX->FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->GHRL	9
91	MYT1	GIP	0.848722618912512	MYT1->ARX->LMX1A->GIP	4	-0.8005238784000002	MYT1->ARX->GIP	3
92	MYT1	TPH1	0.853480378405632	MYT1->ARX->LMX1A->TPH1	4	-0.6239474675861714	MYT1->ARX->FEV->SPIB->RFX6->ARNT2->HHEX->TPH1	8
93	MYT1	TAC1	0.7042727420240066	MYT1->ARX->FEV->SPIB->RFX6->TAC1	6	-0.4737142259739268	MYT1->ARX->LMX1A->ETV1->SPIB->RFX6->TAC1	7
94	MYT1	CCK	0.4415584701065909	MYT1->ARX->MAFB->HHEX->ETV1->RFX6->LMX1A->CCK	8	-0.788307884015616	MYT1->ARX->LMX1A->CCK	4
95	MYT1	PYY	0.873366050953728	MYT1->ARX->LMX1A->PYY	4	-0.4892024868985373	MYT1->ARX->MAFB->HHEX->ETV1->RFX6->LMX1A->PYY	8
96	MYT1	SCT	0.7131455232	MYT1->ARX->SCT	3	-0.5592411626723115	MYT1->ARX->FEV->SPIB->RFX6->TFCP2L1->SCT	7
97	MYT1	NTS	0.748254597616128	MYT1->ARX->LMX1A->NTS	4	-0.43328206934818014	MYT1->ARX->LMX1A->ETV1->SPIB->RFX6->GATA2->NTS	8
98	MYT1	GAST	0.683848631144448	MYT1->ARX->LMX1A->GAST	4	-0.39765438136670134	MYT1->ARX->LMX1A->ETV1->SPIB->RFX6->INSM1->GAST	8
99	FEV	GCG	0.4136082788924571	FEV->SPIB->RFX6->MYT1->ARX->GCG	6	-0.7155756430436645	FEV->SPIB->RFX6->GATA2->GCG	5
100	FEV	SST	0.7862523898918422	FEV->SPIB->RFX6->HHEX->ETV1->SST	6	-0.7237052653334056	FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->SST	7
101	FEV	GHRL	0.98915	FEV->GHRL	2	-0.6088865015880156	FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->GHRL	7
102	FEV	GIP	0.801431349395046	FEV->SPIB->RFX6->LMX1A->GIP	5	-0.7179427670785902	FEV->SPIB->RFX6->MYT1->ARX->GIP	6
103	FEV	TPH1	0.805924004033559	FEV->SPIB->RFX6->LMX1A->TPH1	5	-0.6989457964007189	FEV->SPIB->RFX6->ARNT2->HHEX->TPH1	6
104	FEV	TAC1	0.7889261486413589	FEV->SPIB->RFX6->TAC1	4	-0.45531489445307965	FEV->ISL1->ETV1->SPIB->RFX6->TAC1	6
105	FEV	CCK	0.525394077374685	FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->CCK	10	-0.7443829552167422	FEV->SPIB->RFX6->LMX1A->CCK	5
106	FEV	PYY	0.8247016364763813	FEV->SPIB->RFX6->LMX1A->PYY	5	-0.5820839292051482	FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->PYY	10
107	FEV	SCT	0.6395782612746569	FEV->SPIB->RFX6->MYT1->ARX->SCT	6	-0.6264618098960065	FEV->SPIB->RFX6->TFCP2L1->SCT	5
108	FEV	NTS	0.7215902236067365	FEV->SPIB->RFX6->GATA2->NTS	5	-0.49869922897803215	FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->NTS	10
109	FEV	GAST	0.6622556857713219	FEV->SPIB->RFX6->INSM1->GAST	5	-0.45577372484703094	FEV->SPIB->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->GAST	10
110	LMX1A	GCG	0.4876709670732529	LMX1A->ETV1->SPIB->RFX6->GATA2->GCG	6	-0.6231857657630141	LMX1A->ARX->FEV->SPIB->RFX6->GATA2->GCG	7
111	LMX1A	SST	0.8497650708	LMX1A->ETV1->SST	3	-0.6391260500883583	LMX1A->ARNT2->LMX1B->ETV1->SST	5
112	LMX1A	GHRL	0.8614382088000601	LMX1A->ARX->FEV->GHRL	4	-0.6048652959017475	LMX1A->ETV1->SPIB->RFX6->FEV->GHRL	6
113	LMX1A	GIP	0.96329	LMX1A->GIP	2	-0.7809652992000001	LMX1A->ARX->GIP	3
114	LMX1A	TPH1	0.9686899999999999	LMX1A->TPH1	2	-0.6336483679964923	LMX1A->ETV1->ARNT2->HHEX->TPH1	5
115	LMX1A	TAC1	0.6870657922065836	LMX1A->ARX->FEV->SPIB->RFX6->TAC1	6	-0.5376599687223168	LMX1A->ETV1->SPIB->RFX6->TAC1	5
116	LMX1A	CCK	0.16212310553848358	LMX1A->ETV1->SPIB->RFX6->TFCP2L1->CCK	6	-0.8947200000000001	LMX1A->CCK	2
117	LMX1A	PYY	0.99126	LMX1A->PYY	2	-0.1674573158763409	LMX1A->ETV1->SPIB->RFX6->ARNT2->LMX1B->PYY	7
118	LMX1A	SCT	0.6957217916	LMX1A->ARX->SCT	3	-0.5455776569766562	LMX1A->ARX->FEV->SPIB->RFX6->TFCP2L1->SCT	7
119	LMX1A	NTS	0.84926	LMX1A->NTS	2	-0.49176995555650727	LMX1A->ETV1->SPIB->RFX6->GATA2->NTS	6
