	partition_group
6	['ASCL1', 'ASIC4', 'GCK', 'PSD', 'ELAVL4', 'GNG4', 'CACNA1A', 'KCNH2', 'BAIAP3', 'ASCL2', 'SH3RF3', 'DDC', 'GPC2', 'PAK7', 'MANEAL', 'PODXL2', 'KCNB2', 'KCNJ6', 'SDK2', 'CHST8', 'PDGFD', 'TMEM151A', 'RIMBP2', 'SSTR3', 'RGS16', 'LONRF2', 'KLHL32', 'MBOAT4', 'ELFN1', 'PELI3', 'FFAR2', 'SV2B', 'AF070581', 'MAPK4', 'GPR148', 'FAT3', 'H1FX-AS1', 'NPTXR', 'GPR173', 'INA', 'KCNK17', 'CDK5R1', 'KCNAB2', 'KCNH7', 'CRIP2', 'SCUBE1', 'CADPS', 'BTBD11', 'CDH22', 'SMOC1']
2	['CNIH2', 'KIF1A', 'TMEM200A', 'SST', 'CELA3A', 'LINC00643', 'SMAD9', 'EVL', 'USP13', 'SAMD11', 'ABCC8', 'GPBAR1', 'SAMD14', 'C1QL1', 'CHGA', 'MAP1A', 'FAM227A', 'RAP1GAP2', 'RUNDC3A', 'SRCIN1', 'MAFB', 'GABBR2', 'SSTR5-AS1', 'LZTS1', 'REEP2', 'SLC38A3', 'SLC8A1', 'NKD1', 'USP41', 'PGA4', 'RPLP0P2', 'PAX4', 'TMOD2', 'SEZ6', 'MLLT11', 'CHRNA5', 'DHRS2', 'ASIC1', 'ABCC4', 'KLK12', 'SCN1B', 'CBFA2T3', 'BGN', 'DLL1', 'SPINK4', 'GPR137C', 'CPE', 'FAM161A', 'TSPAN11', 'FABP5', 'TPPP3', 'SCT', 'CELA3B', 'TMEM132C', 'TTLL7', 'CHD5', 'FAM167A', 'USH2A']
3	['DACH1', 'INSM1', 'PGA5', 'AK092048', 'KCNIP3', 'HMP19', 'ATOH8', 'FAM105A', 'RGAG4', 'MYT1', 'AF131837', 'KIAA2022', 'AB074188', 'CCDC154', 'DKK3', 'AK094786', 'CAMK2B', 'KCNMA1', 'XKR7', 'PTCHD2', 'AK123868', 'CRYBA2', 'KIT', 'NPTX2', 'SNED1', 'STMN3', 'SLC12A5', 'FAM181B', 'NTS', 'CES1', 'ERO1LB', 'BAI1', 'PAK3', 'LRRC16B', 'ZNF853', 'NPAS3', 'RAB39B', 'KAL1', 'CACNA1B', 'NEURL', 'CSH2', 'UBE2QL1', 'UCHL1', 'CRISPLD1', 'BC033961', 'AK022997', 'DCX', 'GRAP2', 'MAPK8IP2', 'BEX1', 'TMEM35', 'LOC400891', 'GPR133', 'AK054990', 'GPR119', 'TMEM59L', 'SEPT3', 'FFAR3', 'AK128153', 'TDO2', 'FLJ35024', 'FFAR1', 'DBC1', 'AK095045', 'INS-IGF2', 'LOC100507351', 'CLSTN2', 'ASIC5', 'GAST', 'GDAP1L1', 'FLJ22184', 'NOV', 'DIRAS1', 'AK311257', 'GPR64', 'ARHGEF25', 'CHRNA3', 'FHL1', 'HLA-DQA2', 'AX747090', 'PCDH17', 'LOC441204', 'FAM57B', 'RIC3', 'BC020343', 'AK024119', 'AK129879']
7	['GSTM2', 'CACNA2D1', 'COL21A1', 'AGT', 'DPP10', 'SPIB', 'ARNT2', 'SDK1', 'SV2A', 'RAPGEF4', 'CAMKV', 'SFRP1', 'LINC00261', 'MAP1B', 'NCAM1', 'GNG2', 'NAV3', 'RAB36', 'LEFTY1', 'NR4A3', 'STMND1', 'PTPRN2', 'MCF2L', 'CCDC74B', 'RTN4RL1', 'CCDC40', 'AKT3', 'GAD2', 'FTCD', 'BRSK2', 'ACBD7', 'EFNB3', 'PGA3', 'QSOX2', 'HECW2', 'CACNA1H', 'UNC79', 'SLC25A53', 'KIF5A', 'AK311213', 'NTNG2', 'TMEM151B', 'CRMP1', 'SERPINA10', 'CDKN1C', 'ALAS2', 'ITPR1', 'CHRNB2', 'ADCY1', 'LGR6', 'DOCK8', 'UNC13A', 'CHST10', 'MTUS2', 'CELF5', 'GRB14', 'CERKL', 'GPR83', 'SPEG', 'CLGN', 'OGFRL1', 'AK5', 'DPYSL4', 'CELSR3', 'NPM2', 'SLC7A2', 'RNF157-AS1', 'DCHS1', 'SLC35F3', 'SOGA3']
8	['HHEX', 'TTR', 'SUCNR1', 'CIT', 'DTX3', 'BC043205', 'TPH1', 'PNMAL1', 'MED12L', 'CDHR3', 'GLYATL3', 'DQ583756', 'FAM101B', 'LSAMP', 'DZIP1', 'HBT8', 'MAPK10', 'NCALD', 'SGSM1', 'LIN7A', 'ELOVL4', 'LOC283335', 'SLC7A14']
4	['KCNH6', 'CDK5R2', 'CELF3', 'NFASC', 'FEV', 'SLC18A1', 'AMER3', 'NOL4', 'SCGB1A1', 'TMEFF1', 'MIAT', 'ETV1', 'COL14A1', 'PGM5', 'ISL1', 'SGCD', 'JAM3', 'SYT5', 'KCNK16', 'PTP4A3', 'FGF14', 'B3GAT1', 'MIR7-3HG', 'PCSK1', 'STMN2', 'GFRA1', 'MAPK8IP1', 'KCNH8', 'GHRL', 'WNK3', 'SCG3', 'FKBP7', 'TUB', 'CERS1', 'AVPR1B', 'RUNX1T1', 'ST8SIA5', 'ITGBL1', 'ELAVL3', 'NACAD', 'PEX5L', 'PLCXD3', 'FAM155B', 'IGSF10', 'TMEM196', 'GNAO1', 'FAM131B', 'KCNH3', 'KIF5C', 'ST6GALNAC5', 'GPR162', 'PTPRN', 'NALCN', 'NEGR1', 'ADAM12', 'BSN', 'TUBB2C', 'LOC642366', 'SYN1', 'LQFBS-1']
0	['RFX6', 'NEUROD1', 'NKX2-2', 'NEUROG3', 'SSTR2', 'LOC728392', 'PCSK1N', 'SYT4', 'BTBD17', 'CA8', 'IGFBPL1', 'MARCH4', 'MAP6', 'PDE2A', 'SCG2', 'CPLX2', 'OR51E1', 'HES6', 'DUSP26', 'ACTL6B', 'ENPP2', 'BHMT', 'CACNG4', 'CD200', 'DSCAML1', 'GRIK3', 'LY6H', 'RTN1', 'VSTM2L', 'HEPACAM2', 'MMP2', 'SPTBN4', 'ADAMTS2', 'ASXL3', 'TUBB4A', 'PRR18', 'KCTD12', 'WNK2', 'PAX6', 'SEPT5-GP1BB', 'ST8SIA3', 'TMEM132B', 'RGS9', 'SLC6A17', 'CHGB', 'KIF19', 'LRRN2', 'RASD1', 'BASP1', 'BOC', 'JAKMIP2', 'KCNJ11', 'PDZRN3', 'SYT14', 'MAST1', 'CLPS', 'VGF', 'FSTL5', 'RET', 'TTC7B', 'VWA5B2', 'NCS1', 'KCNN3', 'PLXNC1', 'TUBA3FP', 'DNAJC12', 'LIMCH1', 'DACT1', 'CAND2', 'CABP7', 'LRRTM3', 'ISLR2', 'GALNT16', 'PCSK2', 'ADAMTSL1', 'NPSR1-AS1', 'ZDHHC8P1', 'CACNB2', 'PCDH20', 'PDE8B', 'PRICKLE2', 'SCN3B', 'GABRB3', 'MURC', 'AADAT', 'SPAG8', 'DGKB', 'ANKRD65', 'GRIN1', 'SPON2', 'RPRML', 'LINC00494', 'LINC00907', 'FBN1', 'ADAMTSL2', 'CHL1', 'PPM1E', 'KCNK3', 'EYA4', 'GOLGA6L5']
1	['ST18', 'MMRN1', 'MAP2', 'SCGN', 'GATA2', 'FAM171B', 'CPB1', 'PPP1R1A', 'MPP2', 'ID4', 'KCNE4', 'PDZD4', 'KIAA1324', 'STX1A', 'ANKRD13B', 'STARD9', 'SLC16A12', 'ONECUT1', 'CACNA1C', 'SSTR1', 'ADCY2', 'SNAP25', 'NHSL2', 'ACSL6', 'CLCA1', 'ABLIM2', 'ANK2', 'VCAN', 'PALMD', 'MIR137HG', 'SPOCK3', 'MEP1B', 'KIRREL3', 'LINC00890', 'ADCY5', 'UCN3', 'PPP1R16B', 'GPR112', 'COL22A1', 'SYP', 'GPR142', 'SCN3A', 'CADM2', 'TTLL6', 'CLCN4', 'KCNMB2', 'TMEM190', 'LOC100216479', 'TMEFF2', 'GPC6', 'AK056486', 'GPR116', 'CACNA1E']
5	['TOX', 'ARX', 'DOK6', 'SVOP', 'TAGLN3', 'LMX1A', 'LMX1B', 'BAALC', 'MTSS1', 'CHST9', 'CELF4', 'PCYT1B', 'PAK6', 'AL109792', 'S100A1', 'GFRA3', 'RGS11', 'GIP', 'CLEC4G', 'SCG5', 'ACSS3', 'KCNJ2', 'C7', 'VASH2', 'LRRC49', 'RGS4', 'TEKT2', 'AK096718', 'RAB3C', 'AP3B2', 'LINC00617', 'STXBP5L', 'HCP5', 'KCNJ3', 'CPT1C', 'CTPS1', 'RGS5', 'APLP1', 'HSPA12A', 'FAM179A', 'KSR2', 'CALY', 'LGI3', 'SAMD5', 'CYP4F24P', 'CFC1', 'FBXL16', 'HIC1', 'ATP1A3', 'GRIK5', 'RPS6KL1', 'FAXC', 'PAPPA2', 'ICA1L', 'NEFM', 'CNGA3', 'MAP3K12', 'ATCAY', 'EPM2A', 'LOC283731', 'F10', 'WDR17', 'CPLX1', 'SLC26A7', 'KNDC1', 'GDAP1', 'C2CD4A', 'DTX1', 'PRKCG', 'MYO3A', 'TMEM145', 'AX746771', 'MLN', 'NEFL', 'EPHA4', 'FRMPD4', 'TRAM1L1', 'LPPR5', 'SHC3', 'KCNA6', 'GRAMD2']
