TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
EHF	BC040577	0.096793	37.5	0.502	rgb(223,121,122)	1.73	2,2
RUNX1	BC084558	0.020561	35.59	0.592	rgb(224,104,105)	1.6918	2,2
EHF	BCHE	0.83837	50.62	0.644	rgb(224, 94, 95)	1.9924	None
RUNX1	BCO2	0.35745	43.44	0.44	rgb(222,133,134)	1.8488	None
EHF	BDKRB2	-0.72864	49.65	-6.5E-01	rgb( 76,131,242)	1.973	None
SIX2	BHLHE40	-0.42107	44.58	-5.8E-01	rgb( 92,141,239)	1.8716	None
EHF	BICC1	0.7101	50.81	0.81	rgb(226, 62, 64)	1.9962	None
RUNX1	BIRC3	0.20751	40.28	0.283	rgb(220,163,164)	1.7856	None
TP63	BTBD17	0.89536	50.76	0.759	rgb(225, 72, 74)	1.9952	None
TP63	BTG2	0.7013	49.48	0.482	rgb(222,125,126)	1.9696	None
TP63	C10orf32-AS3MT	-0.31028	48.91	-9.1E-01	rgb( 19, 97,252)	1.9582	2,2
EHF	C15orf48	0.10874	37.79	0.791	rgb(226, 66, 67)	1.7358	None
RUNX1	C1QTNF1	0.13326	38.44	0.436	rgb(222,134,135)	1.7488	None
EHF	C1orf53	-0.43211	49.7	-7.0E-01	rgb( 65,124,244)	1.974	None
EHF	C20orf166-AS1	-0.35686	49.03	-2.7E-02	rgb(211,213,218)	1.9606	2,2
EHF	C22orf42	-0.50453	49.89	-8.9E-01	rgb( 23, 99,251)	1.9778	None
EHF	C2CD4C	0.98266	51	1	rgb(228, 26, 28)	2	None
RUNX1	C2CD4C	0.80924	50.49	0.494	rgb(222,123,124)	1.9898	None
RUNX1	C3orf80	-0.28649	41.79	-7.9E-01	rgb( 45,113,247)	1.8158	None
EHF	C6	0.050577	47.57	0.573	rgb(223,108,109)	1.9314	None
