	TF	Hormone	pos	pos_path	pos_node_length	neg	neg_path	neg_node_length
16	MAFB	SCT	0.006614246582893241	MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->PAX6->SCT	8	-0.025891998896793236	MAFB->INSM1->MLXIPL->LMX1B->HOXD1->SCT	6
17	MAFB	GAST	0.013989880436889566	MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->IRX2->GAST	8	-0.0169596725950208	MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->GAST	9
18	NEUROD1	INS	0.64409030335566	NEUROD1->PAX4->FOXB1->INS	4	-0.263508969038613	NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->INS	7
19	NEUROD1	GCG	0.5116639953946297	NEUROD1->PAX4->FOXB1->PAX6->GCG	5	-0.4704127257748291	NEUROD1->PAX4->FOXB1->TFAP2A->GCG	5
20	NEUROD1	SST	0.4477287475917568	NEUROD1->PAX4->ASCL1->ARX->ETV1->SST	6	-0.39873960255487495	NEUROD1->PAX4->FOXB1->FEV->ASCL1->ARX->ETV1->SST	8
21	NEUROD1	GHRL	0.7823022165	NEUROD1->PAX4->GHRL	3	-0.6150611533834204	NEUROD1->PAX4->FOXB1->FEV->GHRL	5
22	NEUROD1	TAC1	0.07014580341420727	NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->TAC1	8	-0.17145614422544692	NEUROD1->PAX4->FOXB1->IRX2->TAC1	5
23	NEUROD1	CCK	0.27276242415901975	NEUROD1->PAX4->FOXB1->IRX2->EBF1->CCK	6	-0.2327129463938416	NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->FOXJ1->EBF1->CCK	9
24	NEUROD1	PYY	0.23044081030448074	NEUROD1->PAX4->FOXB1->IRX2->NEUROD2->PYY	6	-0.23833796932207363	NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->PYY	7
25	NEUROD1	SCT	0.26288614176442077	NEUROD1->PAX4->ASCL1->ARX->SCT	5	-0.2341219237052617	NEUROD1->PAX4->FOXB1->FEV->ASCL1->ARX->SCT	7
26	NEUROD1	GAST	0.6455157666085638	NEUROD1->PAX4->FOXB1->IRX2->GAST	5	-0.2640921517852219	NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->GAST	8
27	NEUROD2	INS	0.4839837696	NEUROD2->FOXB1->INS	3	-0.48676257044168425	NEUROD2->ASCL1->ARX->NEUROD1->PAX4->FOXB1->INS	7
28	NEUROD2	GCG	0.3844756984688641	NEUROD2->FOXB1->PAX6->GCG	4	-0.3866831720694672	NEUROD2->ASCL1->ARX->NEUROD1->PAX4->FOXB1->PAX6->GCG	8
29	NEUROD2	SST	0.5019420224	NEUROD2->ISL1->SST	3	-0.6371010089669946	NEUROD2->ASCL1->ARX->ETV1->SST	5
30	NEUROD2	GHRL	0.46482418139187753	NEUROD2->ASCL1->ARX->NEUROD1->PAX4->FOXB1->FEV->GHRL	8	-0.7557365293433068	NEUROD2->ASCL1->ARX->GHRL	4
31	NEUROD2	TAC1	0.14303158194494003	NEUROD2->LHX8->IRX2->TAC1	4	-0.128835957583872	NEUROD2->FOXB1->IRX2->TAC1	4
32	NEUROD2	CCK	0.2113514494902005	NEUROD2->ASCL1->FEV->ASCL2->MLXIPL->LMX1B->HOXD1->CCK	8	-0.5628544827999999	NEUROD2->LHX8->CCK	3
33	NEUROD2	PYY	0.21638690390290602	NEUROD2->LHX8->IRX1->FOXE3->PYY	5	-0.60948	NEUROD2->PYY	2
34	NEUROD2	SCT	0.2382640136083879	NEUROD2->ASCL1->FEV->ASCL2->MLXIPL->LMX1B->HOXD1->SCT	8	-0.37407699876860995	NEUROD2->ASCL1->ARX->SCT	4
35	NEUROD2	GAST	0.485054894370816	NEUROD2->FOXB1->IRX2->GAST	4	-0.53850004434382	NEUROD2->LHX8->IRX2->GAST	4
36	PAX4	INS	0.8091078492	PAX4->FOXB1->INS	3	-0.33102062563735063	PAX4->ASCL1->FEV->ASCL2->FOXB1->INS	6
37	PAX4	GCG	0.6427535900943782	PAX4->FOXB1->PAX6->GCG	4	-0.5909336420762881	PAX4->FOXB1->TFAP2A->GCG	4
38	PAX4	SST	0.562437971976329	PAX4->ASCL1->ARX->ETV1->SST	5	-0.5008976855158281	PAX4->FOXB1->FEV->ASCL1->ARX->ETV1->SST	7
39	PAX4	GHRL	0.9827299999999999	PAX4->GHRL	2	-0.772641358436556	PAX4->FOXB1->FEV->GHRL	4
40	PAX4	TAC1	0.08811733360242104	PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->TAC1	7	-0.21538363698944402	PAX4->FOXB1->IRX2->TAC1	4
41	PAX4	CCK	0.3426448390917904	PAX4->FOXB1->IRX2->EBF1->CCK	5	-0.292334585005768	PAX4->FOXB1->IRX2->IRX1->FOXE3->FOXJ1->EBF1->CCK	8
42	PAX4	PYY	0.2894803219703294	PAX4->FOXB1->IRX2->NEUROD2->PYY	5	-0.29940075286988715	PAX4->FOXB1->IRX2->IRX1->FOXE3->PYY	6
43	PAX4	SCT	0.33023822845854	PAX4->ASCL1->ARX->SCT	4	-0.29410454582659595	PAX4->FOXB1->FEV->ASCL1->ARX->SCT	6
44	PAX4	GAST	0.810898519701732	PAX4->FOXB1->IRX2->GAST	4	-0.33175322126150597	PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->GAST	7
45	PAX6	INS	0.37853159213991344	PAX6->ALX4->PAX4->FOXB1->INS	5	-0.3777152980294015	PAX6->ALX4->FOXJ1->FOXB1->INS	5
46	PAX6	GCG	0.75497	PAX6->GCG	2	-0.27646135506576053	PAX6->ALX4->PAX4->FOXB1->TFAP2A->GCG	6
47	PAX6	SST	0.26312999091857514	PAX6->ALX4->PAX4->ASCL1->ARX->ETV1->SST	7	-0.3319997067827906	PAX6->NEUROD2->ASCL1->ARX->ETV1->SST	6
48	PAX6	GHRL	0.45975867359519995	PAX6->ALX4->PAX4->GHRL	4	-0.3938218628060907	PAX6->NEUROD2->ASCL1->ARX->GHRL	5
49	PAX6	TAC1	0.10054740504193871	PAX6->ALX4->FOXJ1->FOXB1->IRX2->TAC1	6	-0.10076470165394039	PAX6->ALX4->PAX4->FOXB1->IRX2->TAC1	6
50	PAX6	CCK	0.35296918751439477	PAX6->ALX4->FOXJ1->EBF1->CCK	5	-0.29330909953190804	PAX6->NEUROD2->LHX8->CCK	4
51	PAX6	PYY	0.13976906133377873	PAX6->ALX4->FOXJ1->FOXB1->IRX2->IRX1->FOXE3->PYY	8	-0.31760612280000006	PAX6->NEUROD2->PYY	3
52	PAX6	SCT	0.37773	PAX6->SCT	2	-0.2760782056078561	PAX6->ALX4->FOXJ1->LMX1B->HOXD1->SCT	6
53	PAX6	GAST	0.6397724368	PAX6->ALX4->GAST	3	-0.3785512355906338	PAX6->ALX4->FOXJ1->FOXB1->IRX2->GAST	6
54	MLXIPL	INS	0.23493792236876085	MLXIPL->LMX1B->HOXD1->EBF1->FOXJ1->FOXB1->INS	7	-0.522039278678484	MLXIPL->LMX1B->HOXD1->INS	4
55	MLXIPL	GCG	0.2728612483529303	MLXIPL->LMX1B->HOXD1->IRX1->PAX6->GCG	6	-0.330784630848728	MLXIPL->LMX1B->HOXD1->EBF1->IRX1->PAX6->GCG	7
56	MLXIPL	SST	0.35835169645134723	MLXIPL->LMX1B->HOXD1->EBF1->HOXD4->SST	6	-0.414459026914128	MLXIPL->LMX1B->HOXD1->SST	4
57	MLXIPL	GHRL	0.25483449778898876	MLXIPL->LMX1B->HOXD1->EBF1->IRX1->FOXE3->FOXP2->GHRL	8	-0.46055405784275305	MLXIPL->LMX1B->HOXD1->EBF1->GHRL	5
58	MLXIPL	TAC1	0.09297729922659567	MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->TAC1	7	-0.07669613267810745	MLXIPL->LMX1B->HOXD1->IRX1->IRX2->TAC1	6
59	MLXIPL	CCK	0.1582454328481057	MLXIPL->LMX1B->HOXD1->IRX1->CCK	5	-0.474051605091372	MLXIPL->LMX1B->HOXD1->CCK	4
60	MLXIPL	PYY	0.1963362503192548	MLXIPL->LMX1B->HOXD1->EBF1->IRX1->FOXE3->PYY	7	-0.16195599602553687	MLXIPL->LMX1B->HOXD1->IRX1->FOXE3->PYY	6
61	MLXIPL	SCT	0.13651917207352923	MLXIPL->LMX1B->HOXD1->IRX1->PAX6->SCT	6	-0.5344152517478041	MLXIPL->LMX1B->HOXD1->SCT	4
62	MLXIPL	GAST	0.28875350664903593	MLXIPL->LMX1B->HOXD1->IRX1->IRX2->GAST	6	-0.3500505208406642	MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->GAST	7
63	ARX	INS	0.5976578333867506	ARX->NEUROD1->PAX4->FOXB1->INS	5	-0.2445126074606194	ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->INS	8
64	ARX	GCG	0.4747781379666309	ARX->NEUROD1->PAX4->FOXB1->PAX6->GCG	6	-0.4365006723737217	ARX->NEUROD1->PAX4->FOXB1->TFAP2A->GCG	6
65	ARX	SST	0.7822466882000001	ARX->ETV1->SST	3	-0.21849387192122488	ARX->NEUROD1->PAX4->FOXP2->ETV1->SST	6
66	ARX	GHRL	0.92791	ARX->GHRL	2	-0.5707213948360097	ARX->NEUROD1->PAX4->FOXB1->FEV->GHRL	6
67	ARX	TAC1	0.06508899244607708	ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->TAC1	9	-0.15909587078823448	ARX->NEUROD1->PAX4->FOXB1->IRX2->TAC1	6
68	ARX	CCK	0.25309898100139605	ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->CCK	7	-0.21593667008830955	ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->FOXJ1->EBF1->CCK	10
69	ARX	PYY	0.21382833228963075	ARX->NEUROD1->PAX4->FOXB1->IRX2->NEUROD2->PYY	7	-0.2211561851136454	ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->PYY	8
70	ARX	SCT	0.4593	ARX->SCT	2	-0.1736173574998564	ARX->NEUROD1->PAX4->FOXB1->PAX6->ALX4->FOXJ1->LMX1B->HOXD1->SCT	10
71	ARX	GAST	0.5989805349937525	ARX->NEUROD1->PAX4->FOXB1->IRX2->GAST	6	-0.24505374856302523	ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->GAST	9
72	ISL1	INS	0.010869545803031873	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->FOXJ1->FOXB1->INS	10	-0.02415246458879899	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->INS	7
73	ISL1	GCG	0.6235692899999999	ISL1->MAFB->GCG	3	-0.015303952038469721	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->PAX6->GCG	10
74	ISL1	SST	0.01657935908728381	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->HOXD4->SST	9	-0.99151	ISL1->SST	2
75	ISL1	GHRL	0.011790072960474728	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->FOXE3->FOXP2->GHRL	11	-0.021307813468429793	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->GHRL	8
76	ISL1	TAC1	0.004301651271944941	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->TAC1	10	-0.0035483932038506325	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->IRX2->TAC1	9
77	ISL1	CCK	0.0073213211520755375	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->CCK	8	-0.02193228569738383	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->CCK	7
78	ISL1	PYY	0.009083615978739223	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->FOXE3->PYY	10	-0.007492992613223585	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->FOXE3->PYY	9
79	ISL1	SCT	0.006316142489402241	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->PAX6->SCT	9	-0.02472504650651476	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->SCT	7
80	ISL1	GAST	0.013359356525598949	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->IRX1->IRX2->GAST	9	-0.01619530015116321	ISL1->MAFB->INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->GAST	10
81	ST18	INS	0.16613971486974144	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->INS	7	-0.06797075620236467	ST18->ETV1->ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->INS	10
82	ST18	GCG	0.1319810434361346	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->PAX6->GCG	8	-0.12134049484078634	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->TFAP2A->GCG	8
83	ST18	SST	0.3181988972	ST18->ETV1->SST	3	-0.05823179281258132	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->HOXD4->SST	10
84	ST18	GHRL	0.257944754026208	ST18->ETV1->ARX->GHRL	4	-0.1586517979205622	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->FEV->GHRL	8
85	ST18	TAC1	0.018093742007648433	ST18->ETV1->ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->TAC1	11	-0.044226212948514955	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->TAC1	8
86	ST18	CCK	0.07035763640729056	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->CCK	9	-0.0600270837162736	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->FOXJ1->EBF1->CCK	12
87	ST18	PYY	0.05944099813158935	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->NEUROD2->PYY	9	-0.061478028871888205	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->PYY	10
88	ST18	SCT	0.12767835837983998	ST18->ETV1->ARX->SCT	4	-0.04826296362252878	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->PAX6->ALX4->FOXJ1->LMX1B->HOXD1->SCT	12
89	ST18	GAST	0.1665074056378851	ST18->ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->GAST	8	-0.06812118513249103	ST18->ETV1->ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->GAST	11
90	FEV	INS	0.4729894931969288	FEV->ASCL1->ARX->NEUROD1->PAX4->FOXB1->INS	7	-0.520100753028186	FEV->ASCL2->FOXB1->INS	4
91	FEV	GCG	0.3798566934401283	FEV->ASCL2->FOXB1->TFAP2A->GCG	5	-0.4131669548752859	FEV->ASCL2->FOXB1->PAX6->GCG	5
92	FEV	SST	0.6190740653561665	FEV->ASCL1->ARX->ETV1->SST	5	-0.33689948459999997	FEV->HOXD4->SST	3
93	FEV	GHRL	0.95493	FEV->GHRL	2	-0.28481246366876317	FEV->ASCL2->MLXIPL->LMX1B->HOXD1->EBF1->GHRL	7
94	FEV	TAC1	0.1384502596272172	FEV->ASCL2->FOXB1->IRX2->TAC1	5	-0.12590929306059243	FEV->ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->TAC1	8
95	FEV	CCK	0.20030383952993686	FEV->ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->CCK	9	-0.2931595178742377	FEV->ASCL2->MLXIPL->LMX1B->HOXD1->CCK	6
96	FEV	PYY	0.1924571083802979	FEV->ASCL2->FOXB1->IRX2->IRX1->FOXE3->PYY	7	-0.18608017904223054	FEV->ASCL2->FOXB1->IRX2->NEUROD2->PYY	6
97	FEV	SCT	0.36349238994206995	FEV->ASCL1->ARX->SCT	4	-0.33048916165325115	FEV->ASCL2->MLXIPL->LMX1B->HOXD1->SCT	6
98	FEV	GAST	0.4740362860737181	FEV->ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->GAST	8	-0.5212518098091788	FEV->ASCL2->FOXB1->IRX2->GAST	5
99	ETV1	INS	0.48448534605663535	ETV1->ARX->NEUROD1->PAX4->FOXB1->INS	6	-0.19821170011187644	ETV1->ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->INS	9
100	ETV1	GCG	0.38487414976126955	ETV1->ARX->NEUROD1->PAX4->FOXB1->PAX6->GCG	7	-0.3538449050530337	ETV1->ARX->NEUROD1->PAX4->FOXB1->TFAP2A->GCG	7
101	ETV1	SST	0.92791	ETV1->SST	2	-0.16981159691059522	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->HOXD4->SST	9
102	ETV1	GHRL	0.7522009623999999	ETV1->ARX->GHRL	3	-0.4626495915098628	ETV1->ARX->NEUROD1->PAX4->FOXB1->FEV->GHRL	7
103	ETV1	TAC1	0.0527637408364879	ETV1->ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->TAC1	10	-0.12896947669577435	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->TAC1	7
104	ETV1	CCK	0.20517215795897165	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->CCK	8	-0.17504690224038724	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->FOXJ1->EBF1->CCK	11
105	ETV1	PYY	0.17333779928726623	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->NEUROD2->PYY	8	-0.17927804990052545	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->PYY	9
106	ETV1	SCT	0.37232695199999993	ETV1->ARX->SCT	3	-0.14074117468368352	ETV1->ARX->NEUROD1->PAX4->FOXB1->PAX6->ALX4->FOXJ1->LMX1B->HOXD1->SCT	11
107	ETV1	GAST	0.4855575808873354	ETV1->ARX->NEUROD1->PAX4->FOXB1->IRX2->GAST	7	-0.1986503707351307	ETV1->ARX->NEUROD1->PAX4->ASCL1->FEV->ASCL2->FOXB1->IRX2->GAST	10
108	INSM1	INS	0.07065523077318114	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->FOXJ1->FOXB1->INS	8	-0.15699809266976728	INSM1->MLXIPL->LMX1B->HOXD1->INS	5
109	INSM1	GCG	0.08206029182966025	INSM1->MLXIPL->LMX1B->HOXD1->IRX1->PAX6->GCG	7	-0.09948016988144645	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->PAX6->GCG	8
110	INSM1	SST	0.10777068919077816	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->HOXD4->SST	7	-0.12464440775415486	INSM1->MLXIPL->LMX1B->HOXD1->SST	5
111	INSM1	GHRL	0.07663892686506048	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->FOXE3->FOXP2->GHRL	9	-0.13850702735562956	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->GHRL	6
112	INSM1	TAC1	0.027961992969406383	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->TAC1	8	-0.023065594941614035	INSM1->MLXIPL->LMX1B->HOXD1->IRX1->IRX2->TAC1	7
113	INSM1	CCK	0.04759073147473931	INSM1->MLXIPL->LMX1B->HOXD1->IRX1->CCK	6	-0.1425662797151792	INSM1->MLXIPL->LMX1B->HOXD1->CCK	5
114	INSM1	PYY	0.05904616392101268	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->FOXE3->PYY	8	-0.04870664624471996	INSM1->MLXIPL->LMX1B->HOXD1->IRX1->FOXE3->PYY	7
115	INSM1	SCT	0.04105677580939318	INSM1->MLXIPL->LMX1B->HOXD1->IRX1->PAX6->SCT	7	-0.1607200428106346	INSM1->MLXIPL->LMX1B->HOXD1->SCT	5
116	INSM1	GAST	0.08683972958963107	INSM1->MLXIPL->LMX1B->HOXD1->IRX1->IRX2->GAST	7	-0.10527419363762135	INSM1->MLXIPL->LMX1B->HOXD1->EBF1->IRX1->IRX2->GAST	8
117	ASCL1	INS	0.5097363895172257	ASCL1->ARX->NEUROD1->PAX4->FOXB1->INS	6	-0.3926604655136896	ASCL1->FEV->ASCL2->FOXB1->INS	5
118	ASCL1	GCG	0.40493352609035976	ASCL1->ARX->NEUROD1->PAX4->FOXB1->PAX6->GCG	7	-0.37228705846082344	ASCL1->ARX->NEUROD1->PAX4->FOXB1->TFAP2A->GCG	7
119	ASCL1	SST	0.667170377898898	ASCL1->ARX->ETV1->SST	4	-0.254349003888462	ASCL1->FEV->HOXD4->SST	4
120	ASCL1	GHRL	0.7914051598999999	ASCL1->ARX->GHRL	3	-0.48676257044168425	ASCL1->ARX->NEUROD1->PAX4->FOXB1->FEV->GHRL	7
121	ASCL1	TAC1	0.10452579251076016	ASCL1->FEV->ASCL2->FOXB1->IRX2->TAC1	6	-0.13569127723657728	ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->TAC1	7
122	ASCL1	CCK	0.21586558990628066	ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->EBF1->CCK	8	-0.22132664120951323	ASCL1->FEV->ASCL2->MLXIPL->LMX1B->HOXD1->CCK	7
123	ASCL1	PYY	0.18237204632650317	ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->NEUROD2->PYY	8	-0.18862189872157697	ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->IRX1->FOXE3->PYY	9
124	ASCL1	SCT	0.39173237699999996	ASCL1->ARX->SCT	3	-0.24950940237335503	ASCL1->FEV->ASCL2->MLXIPL->LMX1B->HOXD1->SCT	7
125	ASCL1	GAST	0.5108645084908215	ASCL1->ARX->NEUROD1->PAX4->FOXB1->IRX2->GAST	7	-0.39352947885163575	ASCL1->FEV->ASCL2->FOXB1->IRX2->GAST	6
126	RORC	INS	0.3819999592	RORC->RFX4->INS	3	-0.36306841223231	RORC->SOX3->HOXD1->INS	4
127	RORC	GCG	0.2807364577221001	RORC->RFX4->MAFB->GCG	4	-0.23005443386773322	RORC->SOX3->HOXD1->EBF1->IRX1->PAX6->GCG	7
128	RORC	SST	0.39983211199999996	RORC->SOX3->SST	3	-0.394757392838159	RORC->RFX4->ISL1->SST	4
129	RORC	GHRL	0.33758570218938067	RORC->RFX4->NEUROD1->PAX4->GHRL	5	-0.32030660786944254	RORC->SOX3->HOXD1->EBF1->GHRL	5
130	RORC	TAC1	0.06466394729780278	RORC->SOX3->HOXD1->EBF1->IRX1->IRX2->TAC1	7	-0.07398821276768201	RORC->RFX4->NEUROD1->PAX4->FOXB1->IRX2->TAC1	7
131	RORC	CCK	0.16944037281276783	RORC->FOXE3->FOXJ1->EBF1->CCK	5	-0.32969389585473	RORC->SOX3->HOXD1->CCK	4
132	RORC	PYY	0.1735360022	RORC->FOXE3->PYY	3	-0.12409941420000001	RORC->PTF1A->PYY	3
133	RORC	SCT	0.18007318204195166	RORC->PTF1A->LMX1B->HOXD1->SCT	5	-0.37167566665861007	RORC->SOX3->HOXD1->SCT	4
134	RORC	GAST	0.2785584506200468	RORC->RFX4->NEUROD1->PAX4->FOXB1->IRX2->GAST	7	-0.24345349477234884	RORC->SOX3->HOXD1->EBF1->IRX1->IRX2->GAST	7
