TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
SATB2	SSBP2	-0.22936	48.67	-6.7E-01	rgb( 72,129,242)	1.9534	None
TBX3	SSBP2	-0.14451	38.59	-5.9E-01	rgb( 89,139,239)	1.7518	None
CDX2	TBL1X	0.68624	49.29	0.286	rgb(220,162,163)	1.9658	None
FOXC2	TBL1X	0.49771	46.14	0.142	rgb(219,190,190)	1.9028	None
RARB	TBL1X	0.58376	47.63	0.628	rgb(224, 97, 98)	1.9326	None
SATB2	TBL1X	0.94964	50.99	0.987	rgb(228, 28, 30)	1.9998	None
CDX2	TCF24	-0.8508	50.65	-6.5E-01	rgb( 75,131,242)	1.993	None
FOXC2	TCF24	0.8413	50.94	0.942	rgb(227, 37, 39)	1.9988	None
TBX3	TCF24	-0.82448	50.57	-5.7E-01	rgb( 92,141,239)	1.9914	None
CDX2	TGFB3	-0.85509	50.67	-6.7E-01	rgb( 72,129,242)	1.9934	None
FOXC2	TGFB3	-0.27385	48.82	-8.2E-01	rgb( 40,109,248)	1.9564	None
RARB	TGFB3	-0.15181	48.02	-2.5E-02	rgb(212,214,218)	1.9404	None
CDX2	TLN2	0.78288	50.09	0.093	rgb(218,199,199)	1.9818	None
FOXC2	TLN2	0.57874	47.59	0.59	rgb(223,104,106)	1.9318	None
RARB	TLN2	0.85281	50.66	0.659	rgb(224, 91, 93)	1.9932	None
SATB2	TLN2	0.89841	50.97	0.968	rgb(228, 32, 34)	1.9994	None
CDX2	TMEM88	0.80575	50.44	0.671	rgb(224, 89, 90)	1.9888	None
FOXC2	TMEM88	-0.7101	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
RARB	TMEM88	0.10229	37.6	0.603	rgb(224,102,103)	1.732	None
FOXC2	TTLL7	0.65831	50.7	0.696	rgb(225, 84, 85)	1.994	None
RARB	TTLL7	-0.45351	49.77	-7.7E-01	rgb( 50,115,246)	1.9754	None
SATB2	TTLL7	-0.42408	49.67	-6.7E-01	rgb( 71,128,243)	1.9734	None
