TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
ELF5	MFAP4	0.94964	50.99	0.986	rgb(228, 29, 31)	1.9998	None
PAX6	MFAP4	0.43174	44.7	0.697	rgb(225, 84, 85)	1.874	None
TFCP2L1	MFAP4	0.80924	50.49	0.489	rgb(222,124,125)	1.9898	None
ELF3	MIA2	0.05241	36.46	0.458	rgb(222,130,130)	1.7092	None
ELF5	MIA2	0.5157	49.91	0.909	rgb(227, 43, 45)	1.9782	None
TFCP2L1	MIA2	-0.89536	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
ELF3	MTHFD2	-0.27722	41.59	-5.9E-01	rgb( 88,139,240)	1.8118	None
ELF5	MTHFD2	-0.31904	42.55	-5.5E-01	rgb( 99,145,238)	1.831	None
TFCP2L1	MTHFD2	0.46403	45.5	0.501	rgb(223,121,122)	1.89	None
ELF3	NFKB2	0.34198	48.98	0.983	rgb(228, 29, 31)	1.9596	None
ELF5	NFKB2	-0.63247	48.5	-5.0E-01	rgb(108,150,236)	1.95	None
TFCP2L1	NFKB2	0.61209	48.17	0.172	rgb(219,184,185)	1.9434	None
ELF3	NKX6-1	-0.53102	46.67	-6.7E-01	rgb( 73,129,242)	1.9134	None
ELF5	NKX6-1	0.5856	50.19	0.247	rgb(220,170,170)	1.9838	None
PAX6	NKX6-1	0.28092	41.65	0.652	rgb(224, 92, 94)	1.813	None
TFCP2L1	NKX6-1	0.96932	50.87	0.875	rgb(227, 50, 52)	1.9974	None
ELF3	NLGN3	-0.25388	41.26	-2.6E-01	rgb(160,182,227)	1.8052	None
ELF5	NLGN3	-0.25739	41.33	-3.3E-01	rgb(145,173,230)	1.8066	None
TFCP2L1	NLGN3	0.12461	38.3	0.295	rgb(220,161,161)	1.746	None
ELF3	POPDC3	-0.10746	37.71	-7.1E-01	rgb( 62,123,244)	1.7342	None
ELF5	POPDC3	-0.31028	48.91	-9.1E-01	rgb( 20, 97,251)	1.9582	None
PAX6	POPDC3	-0.73084	49.67	-6.7E-01	rgb( 71,128,243)	1.9734	None
TFCP2L1	POPDC3	-0.052666	47.58	-5.8E-01	rgb( 92,141,239)	1.9316	None
ELF3	PPFIA3	-0.96661	50.86	-8.6E-01	rgb( 31,104,250)	1.9972	None
ELF5	PPFIA3	-0.20462	40.21	-2.1E-01	rgb(171,189,225)	1.7842	None
PAX6	PPFIA3	0.20693	48.57	0.567	rgb(223,109,110)	1.9514	None
TFCP2L1	PPFIA3	0.64427	48.6	0.597	rgb(224,103,104)	1.952	None
ELF3	PPFIBP2	0.15159	38.74	0.745	rgb(225, 75, 76)	1.7548	None
ELF5	PPFIBP2	-0.55008	47.1	-9.7E-02	rgb(196,204,221)	1.922	None
TFCP2L1	PPFIBP2	-0.89536	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
ELF3	PPM1E	-0.54338	46.82	-8.2E-01	rgb( 40,109,248)	1.9164	None
PAX6	PPM1E	0.94964	50.99	0.989	rgb(228, 28, 30)	1.9998	None
TFCP2L1	PPM1E	0.31241	42.44	0.44	rgb(222,133,134)	1.8288	None
ELF3	SCPEP1	-0.33396	42.78	-7.8E-01	rgb( 47,114,247)	1.8356	None
ELF5	SCPEP1	0.38966	44.03	0.034	rgb(217,211,211)	1.8606	None
TFCP2L1	SCPEP1	0.39296	44.14	0.144	rgb(219,190,190)	1.8628	None
ELF3	SMOC1	-0.97544	50.89	-8.9E-01	rgb( 24,100,251)	1.9978	None
PAX6	SMOC1	0.82107	50.54	0.542	rgb(223,113,114)	1.9908	None
TFCP2L1	SMOC1	0.55008	47.1	0.099	rgb(218,198,198)	1.922	None
ELF3	SPP1	-0.81081	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
ELF5	SPP1	-0.42859	44.66	-6.6E-01	rgb( 75,130,242)	1.8732	None
TFCP2L1	SPP1	0.85509	50.67	0.674	rgb(224, 88, 90)	1.9934	None
ELF3	SST	-0.91021	50.77	-7.7E-01	rgb( 50,116,246)	1.9954	None
ELF5	SST	-0.63046	48.48	-4.8E-01	rgb(113,154,235)	1.9496	None
TFCP2L1	SST	0.45736	45.41	0.406	rgb(221,139,140)	1.8882	None
ELF5	SSTR5-AS1	-0.070808	37.05	-4.6E-02	rgb(207,211,219)	1.721	None
PAX6	SSTR5-AS1	0.26333	48.79	0.792	rgb(226, 66, 67)	1.9558	None
TFCP2L1	SSTR5-AS1	0.23361	40.63	0.629	rgb(224, 97, 98)	1.7926	None
ELF3	STARD9	-0.6902	49.35	-3.5E-01	rgb(142,171,230)	1.967	None
ELF5	STARD9	-0.21876	40.43	-4.3E-01	rgb(123,160,234)	1.7886	None
TFCP2L1	STARD9	0.70925	49.55	0.555	rgb(223,111,112)	1.971	None
ELF3	TRIB3	-0.11358	38.08	-7.9E-02	rgb(200,207,220)	1.7416	None
ELF5	TRIB3	-0.79868	50.43	-4.3E-01	rgb(125,161,233)	1.9886	None
TFCP2L1	TRIB3	0.20968	40.32	0.318	rgb(221,156,157)	1.7864	None
ELF3	UNC13A	-0.31904	42.55	-5.5E-01	rgb( 98,145,238)	1.831	None
ELF5	UNC13A	-0.10042	37.58	-5.8E-01	rgb( 91,140,239)	1.7316	None
PAX6	UNC13A	0.7319	50.84	0.84	rgb(226, 57, 58)	1.9968	None
TFCP2L1	UNC13A	0.47949	45.65	0.654	rgb(224, 92, 93)	1.893	None
