Unnamed: 0	wt_0_8h_8hpi_1	wt_0_8h_8hpi_2	wt_0_8h_8hpi_3	wt_100_8h_8hpi_1	wt_100_8h_8hpi_2	wt_100_8h_8hpi_3	wt_0_8h_24hpi_1	wt_0_8h_24hpi_2	wt_0_8h_24hpi_3	wt_100_8h_24hpi_1	wt_100_8h_24hpi_2	wt_100_8h_24hpi_3	wt_0_8h_48hpi_1	wt_0_8h_48hpi_2	wt_0_8h_48hpi_3	wt_100_8h_48hpi_1	wt_100_8h_48hpi_2	wt_100_8h_48hpi_3	wt_0_8h_72hpi_1	wt_0_8h_72hpi_2	wt_0_8h_72hpi_3	wt_100_8h_72hpi_1	wt_100_8h_72hpi_2	wt_100_8h_72hpi_3
EHBP1	10.339549064808699	10.403080147750199	10.3704860410839	9.84767112607365	9.657077877248948	9.75486019724811	10.156349208805901	10.025963262986501	10.0203835894954	10.0398129511974	10.102275853185699	9.99693684840039	10.292345599454	10.318423234352599	10.3126129563947	10.1408135607959	10.114735925897198	10.1205462038552	10.5062583505074	10.6447525628753	10.5136359676622	10.163897809989	10.0933266414521	10.335361914941599
EHBP1L1	9.02513764819273	8.982913216437991	9.10254777321184	9.0575757706549	9.18424906591914	8.82534539559758	8.704320920391519	8.73321435722489	8.83893529456376	9.02161502933531	8.92444279746188	8.761726954805809	8.89437636659667	9.07177010388413	8.980338808509421	9.172117991019881	8.99472425373242	9.086155549107131	9.221511249789769	9.34207633551074	9.21623044297999	9.18554151571651	9.1332552250356	9.316096022883539
EHD1	12.308381612965	12.4168658671938	12.1922521379917	12.077717456886	11.7522646941997	12.426105881805901	12.170520757426699	12.257980716923802	12.311184851826198	12.221124175402	12.0493584011509	12.0477242565425	12.2387262458269	12.3232940611661	12.2807959883884	12.262704902063598	12.1781370867244	12.220635159502198	12.550304051156099	12.5263306929486	12.6256803367125	12.0609133117963	12.1691924847578	12.018272850699901
EHD2	8.74047513773252	8.747746184887719	8.53074027785794	7.83405862320762	7.81224548174199	8.46326320283133	8.74305848289281	8.68193761811431	8.87278564331278	8.56904156054568	8.51605850394812	8.43430160311221	8.61670898467412	8.82802104925061	8.57150155012838	8.41103303352847	8.199720968951969	8.456240468074201	8.26246914138158	8.43325515420513	8.58977705555542	8.48091485158508	8.424232760137599	8.15861973442476
EHD3	9.20810060674365	9.228577138984699	9.05780764063882	8.783773136553009	8.722343539829861	9.2346520348675	9.16481074276734	9.057419345594669	8.937996182299651	8.90808017072704	8.993137970031169	8.85688008540692	9.15142203813307	9.15990011480057	9.291138120969471	9.0526154402589	9.0441373635914	8.9128993574225	9.57473048167956	9.512837788084811	9.46918420757764	8.76045356161	8.844679853073302	9.144014481499731
EHD4	10.995537006513699	11.0250044484958	10.94834396579	10.6491807291302	10.560778403183802	10.7907598513014	11.0582461233672	11.0492935221873	11.264036073571999	10.978017193185401	10.9156782778744	10.9771375108306	10.997822355007301	11.020261552679901	11.0174584529744	10.820073519328401	10.797634321655801	10.800437421361199	10.7536657059078	10.7304635014871	10.861643622029801	10.845862726211	10.9403564471225	10.5329745422389
EHF	7.263027837120741	7.121693641116839	7.07808126187652	6.785461725924821	7.209464313936531	7.34030145165748	7.05306005569386	7.08091318768895	7.11434417661636	7.063642789127611	6.9980908158124295	7.6084030156189595	6.89253864807945	6.93948321514533	7.1026593170760295	7.39473397056408	7.347789403498191	7.1846133015674996	6.23840069983158	6.36653075928764	6.931939551740969	8.219441692634	8.12901047449803	6.91985849331076
EHHADH	8.8842844984934	9.03954534909475	9.00384795779188	9.17133755588956	8.7055550040855	8.8126471779941	9.099753685676689	9.103965210483551	9.022130330489711	9.0117317677565	9.0196470903043	8.770638170947139	8.95268290972612	8.95284438817348	8.998535536880722	8.95941261595876	8.9592511375114	8.91355998880415	9.1494612608882	9.0688191205495	9.11347419969715	8.56324433704835	8.63175963003241	8.91794835023574
EHMT1	12.211196746255	12.2162323643948	12.1370533375019	12.102911643692998	12.087804789273601	12.325341869952199	12.163197836688001	12.1948012928335	12.169182768267698	12.1793264568003	12.1427874989641	12.116332627146999	12.1672523192354	12.272613371975	12.172557552089698	12.2009986219935	12.0956375692539	12.195693389139302	12.3583645933847	12.2966156463515	12.328335770760301	12.0356129955849	12.102297444308801	12.1226507162829
EHMT2	12.470753900064	12.432814078180401	12.375989535425902	12.074110063131599	12.187929528782199	12.3584031570459	12.3199268257899	12.364131665443301	12.326345354386499	12.221275459228101	12.172299968205301	12.037582611147599	12.4097567385584	12.443133049177199	12.3111107751618	12.3334291431034	12.3000528324845	12.432075106500001	12.877515207272598	12.7737029268014	12.620580034345	12.0676542710329	12.1762372028735	12.5018637634445
EI24	11.4926491468507	11.4322948614415	11.3545792141247	11.433439160176698	11.6145020164041	11.8476489583547	11.450029524918499	11.538859377949299	11.4500600022896	11.526025924210801	11.389767447639501	11.5027591825821	11.450955783652999	11.4613013394608	11.495259039510698	11.504737516711302	11.4943919609035	11.460434260853601	11.4764161282414	11.472585651676098	11.539533020431099	11.458915023358	11.5101741234638	11.4190343954258
EID1	12.393674850887999	12.291874584191198	12.407336682288802	12.3017780924639	12.6071788925542	12.260792598261599	12.261820184372098	12.4103206140484	12.173663850769	12.2885759107865	12.284132825664699	12.2272548375855	12.332411615294399	12.205023185802	12.223071985406001	12.4089897072695	12.536378136762	12.518329337157901	12.496422170975	12.427688994247001	12.388664379419902	12.4359843789943	12.3606602111677	12.693219577353402
EID2	10.4104683227504	10.2967240341452	10.357437759246	9.973599837593401	10.314832703409	10.1326915281065	10.3325238282061	10.487359255771	10.390811406377901	10.2851923125918	10.1644724786698	10.0723166937254	10.3462226543749	10.462167135560499	10.2308550824244	10.256279748547302	10.1403352673618	10.371647320497802	10.260370102954301	10.353170653241401	10.400815833671	10.3269185620923	10.2000024181624	10.3410608720702
EID2B	7.775529310989961	7.741545998526879	7.808955642254361	7.681187892004861	7.78313782939407	7.5809088982116295	7.61663680427175	7.574244688498651	7.5545704247237095	7.59780977650725	7.77050425280419	7.562328888949749	7.703276911305139	7.703704948316241	7.611686491247389	7.80061100118222	7.80018296417112	7.89220142123997	7.94424114006325	7.81541811115012	7.9405530308178305	7.8490881041324805	7.84760877252176	7.95032348048342
EID3	7.03849006498649	7.1129476340654	7.04566737580662	7.070518149249799	6.84714544201306	7.04898621678941	7.03807848527555	6.995360597257281	7.00441726099015	7.096423757582929	7.071062102495331	7.1556606588483	7.01786179856689	6.99467983905009	7.121555724826241	7.07513237353775	7.09831433305454	6.971438447278401	7.155216049129139	7.04537068550513	6.97560270966179	6.89627005222166	7.07419495895153	7.05030771470904
EIF1	12.814993712997598	12.8011612320556	12.8380523929849	12.7792029382889	12.820700381115	12.710026898327198	12.7502049030975	12.8008636968445	12.7457486359167	12.8970638067266	12.863204418759699	13.008674133199902	12.8001518784408	12.7719748649105	12.7269104636214	12.8119401602001	12.8401171737304	12.8851815750195	12.651490422361801	12.593930627316	12.6614759666626	12.925424945095902	12.9661853343616	12.8082853415027
EIF1AD	9.496033965200171	9.45732586639842	9.45825947928676	9.5004226682144	9.61654696461966	9.61374612595466	9.50821982454224	9.47525697268046	9.58299166828826	9.5678452638978	9.588986089637391	9.384129009245449	9.45690616924607	9.39372650445575	9.44680301089462	9.5373561126614	9.60053577745172	9.54745927101284	9.42409277546299	9.37195377132753	9.566502640042279	9.48836669991189	9.55232773016956	9.45490124623894
EIF1AX	11.8096907191049	11.742236597788802	11.7739515362894	11.8553086144593	12.0576709784077	11.9625261629059	11.9268360177891	12.0303430842979	11.9458939624775	11.904409398484	11.8884470633343	11.8724314907654	11.867655648362698	11.7131140034357	11.831941955111198	11.7745347375243	11.929076382451301	11.8102484307758	11.7217321898192	11.7677894737739	11.702579514706098	11.731403165681698	11.5978011503678	11.763475803825099
EIF1AY	9.41170885872307	9.31051747353658	9.52691933360958	9.44459554837953	9.74816970393901	9.09896412371999	9.542002628112561	9.523384363207038	9.417261472919341	9.47912460601905	9.64324992833772	9.53990672112298	9.40330011980261	9.24356767653764	9.36542544889809	9.43656094247176	9.59629338573672	9.474435613376269	9.11641950130451	9.154058383541269	9.19142864499056	9.54217538911262	9.3590294494627	9.53112528551586
EIF1B	11.5385037717685	11.6697247901373	11.7503090478684	11.798633264751802	11.4049702096455	11.163217436452198	11.4089616144037	11.5459753655374	11.3035732053739	11.3835226305095	11.405646682033598	11.1950354285641	11.824633132621901	11.717033679207699	11.701865098280301	11.3824391574068	11.490038610821	11.505207191748399	12.2361940469822	12.1505146017326	12.1213082546793	11.3854662881621	11.312007930753698	11.79422769144
EIF1B-AS1	7.09188066058352	7.188080342349711	7.20704013727924	7.14292050259941	6.85432145730082	6.797442072512231	6.79842239851732	6.89892082097077	6.71454169911828	7.12076775661846	6.990814505021911	6.87257196519177	7.233833964649611	7.158091606299161	7.01322722166476	6.97544727752537	7.0511896358758195	7.1960540205102195	7.578758277956981	7.565757241358349	7.56650405062484	6.9206140512572	6.96306991699893	7.264944769415081
EIF2A	10.5712290210733	10.5211519815245	10.533876591894302	10.2366870494416	10.386918168088	10.3487443369786	10.5173171576071	10.536703264242801	10.378515687958199	10.4803140119499	10.4669376315865	10.554044576435901	10.5955654278488	10.5163479509786	10.6005359474543	10.379621628481901	10.4588391053521	10.3746511088764	10.4360302314662	10.453833484456402	10.489690377268198	10.516712711638199	10.4928997323757	10.528123470999098
EIF2AK1	11.991022515918901	12.0415338190166	12.017687229337199	11.920981162965901	11.7694472536728	11.8409870227109	11.9425109824023	11.840423215050599	11.901283175824	11.849063774191501	11.841899282878199	11.8359287599542	12.0406173699219	11.983246019547801	11.982576669836499	11.9064069854394	11.963778335813402	11.9644476855248	12.1672141247922	12.105203093078199	12.074875709648301	11.9352598293365	12.106523119715499	12.081961065296099
EIF2AK2	9.875371894279642	9.9695520764051	9.84249056016916	9.798130173505431	9.51558962712906	9.896774175836882	9.96062883078293	9.64475780977692	9.792809467379131	9.648319826377179	9.81455161067314	9.598298575818449	9.84014686315517	9.88220801775454	10.0564454001673	9.87197606501701	9.82991491041764	9.65567752800492	10.1396025190496	10.276170588178301	10.1567331054731	9.675694680134681	9.68876584771599	9.87640470767365
EIF2AK3	11.134079727084998	11.257230442429302	11.2198259701245	11.4592838688764	11.089831722843199	11.2020451397578	11.1823776417592	11.1342641759564	11.0703945135726	11.0648510422524	11.0616952085157	11.049414513006301	11.265353181025699	11.209764273984199	11.298481477397802	11.165408344040001	11.2209972510815	11.132280047667802	11.509137281098099	11.543491813148599	11.4906160915768	11.105157085021501	11.1220718525106	11.2510979319756
EIF2AK4	11.452313597922599	11.4991116551015	11.4353083271581	11.188620774188099	11.0482266026514	11.239636586481499	11.376671319710901	11.332209789008301	11.3818400638289	11.2932625865026	11.2323515784343	11.221453856330099	11.477110398383902	11.4349305786023	11.451706965195001	11.295670385594	11.3378502053756	11.3210738187829	11.601512529951501	11.6751936541102	11.5394581868733	11.2741151317907	11.3058065464029	11.4028094609235
EIF2B1	10.0158720849044	9.98753402805095	10.0107642701004	10.1032539647716	10.188268135332	10.1185774091835	10.0844083789188	10.1829719717121	10.108667890494301	10.1214663530074	10.068264757940499	10.0308602264399	10.0002043421409	9.99274797708501	9.918179825312999	10.0752307676015	10.0826871326574	10.1572552844294	9.9650730885613	9.92428506116708	10.0326430789984	9.979922398997221	9.975348428665132	9.97869902355217
EIF2B2	9.63612466837072	9.598516102399811	9.55197654401001	9.581853785646882	9.69467948355962	9.834298158729009	9.638125622963141	9.777435360652339	9.61875985567349	9.77345556231222	9.67888951703729	9.78734661013723	9.595093426527221	9.617008141175301	9.5699339758545	9.65002046885231	9.62810575420423	9.67517991952502	9.40907252073314	9.392820288299689	9.48606715887564	9.66957408475055	9.641082624769721	9.59805416607269
EIF2B3	8.8076948874094	8.7609525001487	8.79417930942495	8.91368612360981	9.053913285391891	8.95423285756314	8.864734767129741	8.968107454602938	8.7901468503644	8.87147629917085	8.80827479045923	8.92928785711778	8.66621736748149	8.73348243181363	8.7596931350418	9.00216802543751	8.934902961105369	8.908692257877199	8.762255541682299	8.62756345173324	8.68555927296835	8.83830417785511	8.93282508904259	8.93177680538748
EIF2B4	10.295415338396	10.304426151925801	10.2922834289555	10.3468854109286	10.3198529703394	10.356281139250301	10.304443174824302	10.486144436253399	10.302228426577301	10.4167898120111	10.228808955785	10.4131442457754	10.3322267117464	10.3604219795856	10.333655552675099	10.284339001312	10.2561437334728	10.2829101603833	10.2873060005517	10.3179775363869	10.272290743118699	10.2245924387297	10.2002004976914	10.245468010645302
EIF2B5	10.3425770516625	10.3043541611137	10.3201341926325	10.2682078672948	10.3828765389411	10.335536444384699	10.318429312999301	10.2893062055989	10.2549722159506	10.3128688530339	10.344910752614	10.3249239268549	10.2568393963407	10.2077720723538	10.310660395461301	10.3911301148004	10.440197438787301	10.337309115679801	10.269620675676698	10.322149852131501	10.2759165358015	10.395020180572198	10.3395722119379	10.4401263436752
EIF2D	9.52798772291716	9.488527114804642	9.51789985317886	9.45562084620178	9.57400267053933	9.48588445541667	9.601407561633302	9.694833815770119	9.61662125880988	9.52050557192374	9.39843900230173	9.50034756323102	9.59487081030665	9.56233528596945	9.48069540662034	9.424921197169981	9.457456721507171	9.53909660085628	9.48780787752133	9.55309591138931	9.45527592461755	9.429863003874882	9.393215285492081	9.4673392682948
EIF2S1	10.739399883185301	10.6861986883726	10.686001136685	10.630800242435301	10.7904038268735	10.7909964819362	10.834164539810299	10.849628891971399	10.8590137849201	10.824296492748699	10.8327453097616	10.8903631382761	10.644637078683301	10.6776612374867	10.704397142707501	10.7798628673123	10.7468387085089	10.7201028032881	10.3796340098161	10.4966694894371	10.519422384537801	10.810904849616001	10.6699562008211	10.5802005842572
EIF2S2	11.2497465018557	11.226154710423401	11.2361998230344	11.0676555667711	11.1384309410679	11.1082956032348	11.3125084585096	11.379604302652302	11.2723114408201	11.312933529961601	11.3005317589572	11.353695079004801	11.1374640590162	11.1704902333886	11.1696525817314	11.2709834771528	11.2379573027804	11.2387949544376	10.868884998546	10.911209839792399	11.083019335422302	11.3225680853209	11.2255491709361	11.1078692170909
EIF2S3	12.3426158815536	12.368872468131	12.362154877729399	12.2250944742468	12.1463247145147	12.1664774857196	12.4212674596134	12.3886767067102	12.3200294441825	12.303652987410299	12.2447768927547	12.3403143653177	12.4511224200198	12.333507622839699	12.414709668549099	12.1753486394341	12.2929634366142	12.211761390904801	12.404960281011801	12.3762739733959	12.4182553564063	12.1230613908723	12.243214546047001	12.174342953001199
EIF3A	13.357164749425099	13.377988347688902	13.3288569397465	13.315297979109301	13.252827184317999	13.4002214081453	13.323412016979	13.3510089279527	13.369631883318	13.3472260056379	13.3347077252633	13.3397240145697	13.4125014807935	13.389168491643	13.419711038806401	13.2808946328988	13.304227622049401	13.273685074886	13.397679021254802	13.393677346839098	13.4644583861132	13.3184751835129	13.3073982273296	13.212977943383901
EIF3B	12.1070176898922	12.061502203668198	11.9653383086465	11.758847331113	11.895393789784801	12.183885474850099	12.0087441362744	12.1662012993154	12.1250694512868	12.1150787740516	11.9882348978842	12.048775214532599	12.018373146670198	12.0081651034866	12.0411099031209	12.021577053724501	12.0317850969081	11.9988402972738	11.9896663288212	11.9052711020228	11.991509496136599	11.966411161642199	12.020193101567099	11.9145462388334
EIF3C	14.1225789276809	14.0873029829638	13.998684919756998	13.7840422222863	13.8898700564376	14.155724246057801	14.0824460282265	14.1513917983139	14.101509167035802	14.1239646731122	13.9774076515821	14.075765135761001	14.0170860245933	13.9536813229493	13.995874871842199	14.0588034780711	14.122208179715098	14.080014630822301	13.982170991134401	13.9563702827014	14.0973998976396	13.963197312855801	14.0666092727315	13.8771048048925
EIF3CL	7.71699596776224	7.749971162909841	7.84134344125831	7.39986989783442	7.30094431239162	7.026827477346179	7.547778011835799	7.300099044237929	7.91464531112861	7.55155221549725	7.50223199253537	7.445733511256861	7.784942199482121	7.83714065543879	7.348095073619209	7.49048670107844	7.43828824512177	7.927333826941349	7.96239668365188	8.01585213322551	7.73528752640225	7.489130890136191	7.73267463112231	7.4551914523334
EIF3D	11.7508087375175	11.709984030042	11.7055255370451	11.4573931431344	11.5798672655608	11.593242744551699	11.7844695810426	11.8133638467331	11.620584021454599	11.7019529647488	11.6217259821553	11.717957371864701	11.781906974454902	11.6708517393464	11.7495160143416	11.5730027033885	11.6840579384971	11.6053936635019	11.652204409955402	11.710138454342502	11.7508285278651	11.5711923999401	11.564591072456	11.620449434502499
EIF3E	12.659673751531301	12.6837316044489	12.69378436	12.6582297799509	12.586056221198199	12.555897954545	12.7172660465943	12.7743371484855	12.397900224351899	12.5040579616456	12.4933256157421	12.600847038823302	12.781673172186197	12.664026527432899	12.7529335324072	12.5369523450862	12.654598989839599	12.565691984865198	12.883510045461302	12.899555049806098	12.784042303980101	12.5324169808437	12.470033220511198	12.8544614673896
EIF3F	12.652225262056	12.6454472100651	12.5495588881844	12.251280129520199	12.271614285492802	12.559279251135	12.5005943425284	12.6327410487114	12.3779551472463	12.386125510072802	12.2349289582953	12.1776329315757	12.701568680633303	12.651848744079098	12.601960294633	12.4024092772108	12.452129213765	12.5020176632111	13.012046932537698	12.9400460850182	12.952155497809802	12.3091891305494	12.400239823663199	12.700212339056401
EIF3G	11.479843098227198	11.391710725323101	11.3925735821517	11.229671605805098	11.4940687245171	11.491480154031501	11.411391560590598	11.536659852129901	11.458386479692098	11.5279926329968	11.4511784108962	11.2941097430582	11.4080613305338	11.480645319612599	11.2819084576469	11.426539119709402	11.353955130630698	11.5526919925963	11.3540354459943	11.3877943929328	11.4322777029717	11.375781260904901	11.2935682445277	11.4844269747646
EIF3H	12.0086513470926	11.9642578566802	11.9369511771928	11.698255054737198	11.8314355259743	11.913355564436701	12.029171567764301	12.0723499030837	11.8561425269992	11.924283899368902	11.8309749206576	11.8844440092254	12.034844590494401	11.906311269318	11.912496917470902	11.827259957513098	11.955793278689498	11.9496076305366	12.0103640760606	12.0410702933287	12.0642066627847	11.7603895528212	11.779813978945	11.919415897005699
EIF3I	11.6681350273243	11.662560235766001	11.5907450787569	11.4041610407137	11.420885415388598	11.6363308864162	11.694074720141302	11.820803305393401	11.672581567927999	11.6229478307217	11.5450247113132	11.5596620656584	11.6543454980914	11.5627973310569	11.5652625869346	11.5499375632519	11.641485730286501	11.639020474408698	11.4722473610985	11.517902231804301	11.643055703007901	11.6192962107252	11.524835874175801	11.533266786092401
EIF3IP1	6.31868995346809	6.31868995346808	6.31868995346808	6.31868995346809	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.2031631564089205	6.31868995346808	6.31868995346808	6.434216750527249	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808	6.31868995346808
EIF3J	10.9338165138725	10.8900380546726	10.9325346775034	10.9104462850476	11.041781662647299	10.914291794154902	11.055190739375698	11.0517197503577	11.1208229541701	11.0811809873999	11.075297769013	11.132894426556499	10.8488116909357	10.7486899725531	10.8981703289171	11.0071362223968	11.1072579407794	10.9577775844154	10.615070884821698	10.623891103384	10.721981286644	10.960453215067899	10.960987203910301	10.7361971592944
EIF3J-AS1	8.31083949606892	8.38089955826064	8.41214048508397	8.43735814274092	8.22717795616574	8.13345517569576	8.36171164723309	8.33365861564061	8.30518538098949	8.17503676445448	8.120076923524161	8.139110048439079	8.29661395929292	8.41954427956286	8.311381831497789	8.38832435618091	8.26539403591097	8.37355648397604	8.440954352171989	8.5065253253092	8.33294623106437	8.392173867088111	8.4096157664737	8.59263497045473
EIF3K	10.846273855731	10.782854093821301	10.743001557225302	10.5142906974126	10.7045499831417	10.824107592929598	10.7622348630839	10.8970278189709	10.7389528732604	10.779002434837198	10.7552913105074	10.770708347395802	10.762789834415901	10.6685447964516	10.682521325706698	10.763766297886901	10.8580113358512	10.8440348065961	10.8672570522265	10.771060219797599	10.654743613969	10.644617914458	10.6297329153298	10.8887074299804
EIF3L	13.159987620454302	13.143899081828899	13.0821713245182	12.977177686308	13.0254433021842	13.210626574116398	13.156704096254598	13.1573076039208	13.0061234188992	12.8878892875473	12.8063662313218	12.7862749057148	13.282812079081198	13.237631104144599	13.2301037616361	12.9457581947543	12.9909391696908	12.9984665121994	13.540366993400099	13.467986255888	13.4200986219331	12.8721801704689	13.0254804565404	13.2446436011239
EIF3M	11.392005396678801	11.373338051124401	11.372505136235398	11.2500015471	11.306003583763301	11.3085023284303	11.535312044953802	11.6329721652741	11.339196925056699	11.373442965822198	11.303814072827198	11.351133538613901	11.4235885059338	11.3465689818585	11.3778934987048	11.289420362634301	11.3664398867097	11.3351153698634	11.294135194906001	11.2949560152839	11.393191670242901	11.2231275314544	11.194275483751099	11.342495603222899
EIF4A2	13.2423659860728	13.3252456491045	13.3942053662976	13.486782521233598	13.2381435321385	13.031264380559302	13.3213984784335	13.432489922897698	13.2298670830464	13.292538425636302	13.263392509613302	13.370144067271	13.3492523401713	13.2966934909156	13.3237659675074	13.257687899554801	13.310246748810401	13.2831742722187	13.283098308077701	13.280967050772901	13.1351840244698	13.3168452673047	13.2370309961683	13.4786853046649
EIF4A3	11.170459861226199	11.074362627057099	11.065268614366	10.9609550452615	11.249246747769	11.2765287858421	11.2844844462371	11.3554202639849	11.3195060162377	11.3410247262668	11.283617358113698	11.3064376248667	11.068883924432	10.9977539507355	10.979581319002301	11.167283390038	11.238413363734601	11.256585995467802	10.8190215074542	10.8012838521303	10.815587735525401	11.0278039489821	11.0320131547113	11.0308032523103
EIF4B	13.759144987081802	13.7574245754296	13.725739028714301	13.2206092668571	13.2257705018136	13.3208271419594	13.6141307303089	13.5663657369802	13.388602652609197	13.3780276665675	13.3631505530987	13.2619712597297	13.8131502089015	13.767656321081901	13.7737162403478	13.435871905149698	13.481365792969301	13.475305873703402	14.1346922904765	14.113279576375598	14.015244619923902	13.3711935407495	13.455248361647902	13.8322256958396
EIF4E	11.094697758459699	11.0361155595549	11.0854973971405	10.998054080567501	11.1738006772819	11.025655164525098	11.114983144253399	11.162926106187301	11.103036357198901	11.077220125300801	11.1201299609702	11.1797971969123	11.0679426778316	10.936773146201999	11.064911654935301	11.0731310001417	11.2043005317713	11.076162023038002	10.947784663910001	11.0497836287673	10.884023631575902	11.1421594224824	10.949307660021802	11.1152901702596
EIF4E1B	6.335814195860059	6.335814195860059	6.335814195860059	6.335814195860059	6.335814195860059	6.335814195860059	6.27599763717314	6.26757737937639	6.298387553284839	6.27599763717314	6.26757737937639	6.298387553284839	6.335814195860059	6.23164923501894	6.335814195860059	6.335814195860059	6.43997915670117	6.335814195860059	6.27599763717314	6.26757737937639	6.298387553284839	6.515263871920809	6.5405246453110495	6.448094123585711
EIF4E2	11.2617711355215	11.2557578708046	11.2379251209055	10.979847796881199	10.9978875910319	11.051385840729198	11.195315369785199	11.2833096400311	11.254219040069199	11.216722697739101	11.1830726025865	11.2244138356146	11.2406659904546	11.1953437927964	11.097190682865698	11.141914611268302	11.1872368089265	11.2853899188572	11.2085058929807	11.186570295946	11.2136633024998	11.1446172429407	11.1122086648821	11.0728650252621
EIF4E3	9.59429628464323	9.57946277182286	9.599464291530278	9.81185240305013	9.85635294151122	9.796348382388949	9.653290030634869	9.75738304246603	9.62333585345115	9.60346073165478	9.512278748371712	9.55458370369122	9.55885397148883	9.515439426464921	9.5321297785652	9.73851665700107	9.78193120202499	9.76524084992471	9.72258114346926	9.81717973146476	9.721241523676241	9.6154093512209	9.5078997346773	9.695580176161199
EIF4EBP1	10.8208325456882	10.739549743900099	10.676768487446099	10.304952050927	10.548800456291199	10.737144225653198	10.676031173804999	10.786968821562601	10.6274589360174	10.5838456515494	10.5757945181218	10.4306543240352	10.783507969405699	10.904718979972598	10.6783871193355	10.6002168745901	10.479005864023199	10.705337724660199	11.0476834352141	10.917191716671901	10.9417620266216	10.4598894274231	10.4874946316352	10.767574401317301
EIF4EBP2	13.4597293754716	13.4633774487569	13.4158299958745	13.2500971959148	13.239152976059101	13.3817953347061	13.475484408015099	13.3586606538467	13.5012124754002	13.405070567223499	13.3989763870408	13.346154618944599	13.470035378691001	13.433491343232902	13.4719176511539	13.3446072824739	13.381151317932	13.3427250100109	13.5541975769929	13.534160988193099	13.4527751496362	13.1945327700982	13.337487293249199	13.329143078348698
EIF4EBP3	6.664703637833309	6.637132211650389	6.52273981517179	6.26147824976333	6.34419252831209	6.68736971774787	6.48175589017601	6.72239822458567	6.4315250645047595	6.66944414451136	6.501628217146091	6.701946449692941	6.57217879804176	6.71786432151624	6.56129315111002	6.55561578358986	6.40993026011538	6.56650143052161	6.79099876255825	6.681103993567961	6.4315250645047595	6.3133903660176305	6.35045872796353	6.69059258456079
EIF4ENIF1	10.3759910370106	10.3681757484615	10.3639593505265	10.3712464666755	10.3946923323226	10.4073415261277	10.4391453201128	10.32651238619	10.4190654861047	10.4057394930957	10.4474893529339	10.371946060120301	10.435549493580801	10.3314851714535	10.456705791851801	10.314060295272801	10.4181246174001	10.292903997001801	10.3507255470362	10.333992903753	10.4499113221716	10.303609217462501	10.391224934830301	10.2582967093106
EIF4G1	14.045172519042401	14.009573647316001	13.922736877856	13.8086290954888	13.9154257106681	14.1759360190481	14.000252944081	14.0155022906341	14.163618046953001	14.1141283342699	14.0182058839025	14.038617288181902	13.9272229270486	13.9489257663186	13.9581090790146	14.044850399259401	14.0231475599894	14.013964247293401	13.894303605403499	13.9002046866255	14.020263640527801	13.935461768861598	14.010233791453901	13.721647676953301
EIF4G2	15.6836798468661	15.7110803237588	15.6786309242222	15.9430564900909	15.8608550594128	15.9582032580227	15.843445059184198	15.8087980545307	15.8215073211784	15.8416485479912	15.799771842741402	15.8370198598744	15.707197201843801	15.6010897706021	15.6692136453815	15.7898508135008	15.8959582447425	15.8278343699631	15.6962388375614	15.7202719212673	15.723871575801699	15.6127635859526	15.665254212149902	15.611697273834801
EIF4G3	12.4186237230588	12.4266921871953	12.4545876593612	12.2565474015604	12.232342009150901	12.1486555926533	12.4653814398705	12.243412215757301	12.3703823359612	12.382960209530802	12.3978323875576	12.3925895075844	12.366171851593199	12.3047343403386	12.388863311565899	12.390037433775198	12.4514749450298	12.3673459738025	12.4149839989317	12.3943712963025	12.3425728669558	12.2490929224038	12.476802671119302	12.4068738602354
EIF4H	13.5572931570172	13.4817452639489	13.456593156333001	13.2917584401053	13.51840211931	13.5938584421579	13.4788858879334	13.478529486765002	13.574910716403801	13.5650536692168	13.6206987851933	13.5681400869242	13.519502013434698	13.551553915966599	13.4784824458675	13.4623169421437	13.4302650396117	13.5033365097109	13.403248139470902	13.3546797405301	13.4367098368502	13.516450214535599	13.5097298986683	13.3838772709785
EIF5	13.482749466717598	13.5095222391346	13.4960523310311	13.5323973333869	13.452079016136	13.4924887404465	13.4873488994997	13.5431824867552	13.449231828666198	13.486235622954302	13.531502879295198	13.602093783152302	13.490228113220198	13.4118976683768	13.492239694394	13.5000947535497	13.578425198392999	13.498083172375901	13.546144596903801	13.512910042504899	13.4552194661856	13.460916614182	13.3930503249843	13.4741006555356
EIF5A	12.7762080162695	12.6569145841768	12.5877180115399	12.2186488778899	12.576529174168199	12.7841188920788	12.6041514380354	12.777433308590698	12.797356305952402	12.7780531328779	12.735487374085698	12.7305617353141	12.5591346015466	12.609400827781998	12.5486369867765	12.7145018618026	12.6642356355672	12.7249994765728	12.388087077637401	12.3598861943481	12.4870870327781	12.7769812781478	12.674466049674	12.532267852653801
