Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	neuron projection development (GO:0031175)	4/167	0.004140051745977996	0.27529034223872484	0	0	6.5524788592273255	35.953759415941505	ATCAY;NPY;NPTX2;PAK3
GO_Biological_Process_2018	regulation of potassium ion transmembrane transport (GO:1901379)	2/32	0.0069040978392453205	0.27529034223872484	0	0	17.449122807017545	86.82055608920706	DPP10;FHL1
GO_Biological_Process_2018	dendrite morphogenesis (GO:0048813)	2/32	0.0069040978392453205	0.27529034223872484	0	0	17.449122807017545	86.82055608920706	PAK3;MAPK8IP2
GO_Biological_Process_2018	nervous system development (GO:0007399)	6/455	0.008680890315298897	0.27529034223872484	0	0	3.614142538975501	17.155001681390303	DCX;EVL;SIM1;PCDHB10;NAIP;PCDH17
GO_Biological_Process_2018	regulation of potassium ion transport (GO:0043266)	2/36	0.0086815795559782	0.27529034223872484	0	0	15.393188854489164	73.06456811678534	DPP10;FHL1
GO_Biological_Process_2018	spermatid development (GO:0007286)	2/36	0.0086815795559782	0.27529034223872484	0	0	15.393188854489164	73.06456811678534	KLHL32;TNP1
GO_Biological_Process_2018	plasma membrane bounded cell projection organization (GO:0120036)	3/118	0.011048238684188551	0.27529034223872484	0	0	6.889391304347826	31.040044074584884	ATCAY;NPY;NPTX2
GO_Biological_Process_2018	anterograde trans-synaptic signaling (GO:0098916)	4/240	0.01443863352486948	0.27529034223872484	0	0	4.5089326614750345	19.10817027517902	NPY;NPTX2;SSTR3;PCDHB10
GO_Biological_Process_2018	cellular protein complex assembly (GO:0043623)	3/144	0.018775379729816136	0.27529034223872484	0	0	5.611631205673759	22.30740606678445	CALY;MAPK8IP2;SEPT3
GO_Biological_Process_2018	neuron development (GO:0048666)	3/144	0.018775379729816136	0.27529034223872484	0	0	5.611631205673759	22.30740606678445	ATCAY;NPY;NPTX2
GO_Biological_Process_2018	epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	1/6	0.023175738337888063	0.27529034223872484	0	0	51.732467532467524	194.75459813850162	HEYL
GO_Biological_Process_2018	single strand break repair (GO:0000012)	1/6	0.023175738337888063	0.27529034223872484	0	0	51.732467532467524	194.75459813850162	TNP1
GO_Biological_Process_2018	signal complex assembly (GO:0007172)	1/6	0.023175738337888063	0.27529034223872484	0	0	51.732467532467524	194.75459813850162	MAPK8IP2
GO_Biological_Process_2018	polyphosphate metabolic process (GO:0006797)	1/6	0.023175738337888063	0.27529034223872484	0	0	51.732467532467524	194.75459813850162	ATCAY
GO_Biological_Process_2018	negative regulation of mononuclear cell migration (GO:0071676)	1/6	0.023175738337888063	0.27529034223872484	0	0	51.732467532467524	194.75459813850162	NOV
GO_Biological_Process_2018	negative regulation of neurological system process (GO:0031645)	1/6	0.023175738337888063	0.27529034223872484	0	0	51.732467532467524	194.75459813850162	NOV
GO_Biological_Process_2018	synapse assembly (GO:0007416)	2/63	0.025154451310478648	0.27529034223872484	0	0	8.56816220880069	31.5541458221579	PCDHB10;PCDH17
GO_Biological_Process_2018	chemical synaptic transmission (GO:0007268)	4/289	0.026461321458476246	0.27529034223872484	0	0	3.724419155998104	13.527355477999553	NPY;NPTX2;SSTR3;PCDHB10
GO_Biological_Process_2018	smooth muscle cell migration (GO:0014909)	1/7	0.026986482201804024	0.27529034223872484	0	0	43.108225108225106	155.72497995291064	NOV
GO_Biological_Process_2018	nucleic acid transport (GO:0050657)	1/7	0.026986482201804024	0.27529034223872484	0	0	43.108225108225106	155.72497995291064	NXF2
GO_Biological_Process_2018	nuclear body organization (GO:0030575)	1/7	0.026986482201804024	0.27529034223872484	0	0	43.108225108225106	155.72497995291064	AFF2
GO_Biological_Process_2018	neuropeptide signaling pathway (GO:0007218)	2/70	0.030567483298969408	0.27529034223872484	0	0	7.6834365325077405	26.79843186891491	NPY;SSTR3
GO_Biological_Process_2018	barbed-end actin filament capping (GO:0051016)	1/8	0.03078255073937752	0.27529034223872484	0	0	36.948051948051955	128.60904834963858	ADD2
GO_Biological_Process_2018	kynurenine metabolic process (GO:0070189)	1/8	0.03078255073937752	0.27529034223872484	0	0	36.948051948051955	128.60904834963858	TDO2
GO_Biological_Process_2018	galactose catabolic process (GO:0019388)	1/8	0.03078255073937752	0.27529034223872484	0	0	36.948051948051955	128.60904834963858	PGM5
GO_Biological_Process_2018	endothelial cell chemotaxis (GO:0035767)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	NOV
GO_Biological_Process_2018	hexose catabolic process (GO:0019320)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	PGM5
GO_Biological_Process_2018	central nervous system neuron development (GO:0021954)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	NPY
GO_Biological_Process_2018	negative regulation of leukocyte chemotaxis (GO:0002689)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	NOV
GO_Biological_Process_2018	atrioventricular valve development (GO:0003171)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	HEYL
GO_Biological_Process_2018	regulation of sensory perception of pain (GO:0051930)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	NOV
GO_Biological_Process_2018	positive regulation of protein maturation (GO:1903319)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	TNP1
GO_Biological_Process_2018	indolalkylamine catabolic process (GO:0046218)	1/9	0.034563999521536416	0.27529034223872484	0	0	32.327922077922075	108.78160264941485	TDO2
GO_Biological_Process_2018	actin filament capping (GO:0051693)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	ADD2
GO_Biological_Process_2018	tryptophan catabolic process (GO:0006569)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	TDO2
GO_Biological_Process_2018	galactose metabolic process (GO:0006012)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	PGM5
GO_Biological_Process_2018	dorsal/ventral axis specification (GO:0009950)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	CXXC4
GO_Biological_Process_2018	muscle cell migration (GO:0014812)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	NOV
GO_Biological_Process_2018	pulmonary valve development (GO:0003177)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	HEYL
GO_Biological_Process_2018	tryptophan metabolic process (GO:0006568)	1/10	0.038330883967986014	0.27529034223872484	0	0	28.734487734487733	93.71751271850756	TDO2
GO_Biological_Process_2018	mitochondrion distribution (GO:0048311)	1/11	0.04208325933054256	0.27529034223872484	0	0	25.859740259740263	81.92637908684091	ATCAY
GO_Biological_Process_2018	inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001)	1/11	0.04208325933054256	0.27529034223872484	0	0	25.859740259740263	81.92637908684091	NAIP
GO_Biological_Process_2018	negative regulation of myotube differentiation (GO:0010832)	1/11	0.04208325933054256	0.27529034223872484	0	0	25.859740259740263	81.92637908684091	NOV
GO_Biological_Process_2018	epithelial cell-cell adhesion (GO:0090136)	1/11	0.04208325933054256	0.27529034223872484	0	0	25.859740259740263	81.92637908684091	NOV
GO_Biological_Process_2018	pulmonary valve morphogenesis (GO:0003184)	1/12	0.04582118067620417	0.27529034223872484	0	0	23.507674144037782	72.47436706660487	HEYL
GO_Biological_Process_2018	negative regulation of androgen receptor signaling pathway (GO:0060766)	1/12	0.04582118067620417	0.27529034223872484	0	0	23.507674144037782	72.47436706660487	HEYL
GO_Biological_Process_2018	poly(A)+ mRNA export from nucleus (GO:0016973)	1/13	0.049544702882849234	0.27529034223872484	0	0	21.547619047619047	64.74800798109044	NXF2
GO_Biological_Process_2018	regulation of NMDA receptor activity (GO:2000310)	1/13	0.049544702882849234	0.27529034223872484	0	0	21.547619047619047	64.74800798109044	MAPK8IP2
GO_Biological_Process_2018	clathrin coat assembly (GO:0048268)	1/14	0.05325388064665963	0.27529034223872484	0	0	19.88911088911089	58.32848923315731	CALY
GO_Biological_Process_2018	acetyl-CoA metabolic process (GO:0006084)	1/14	0.05325388064665963	0.27529034223872484	0	0	19.88911088911089	58.32848923315731	TDO2
GO_Biological_Process_2018	cell morphogenesis involved in neuron differentiation (GO:0048667)	2/97	0.055119598978329715	0.27529034223872484	0	0	5.49224376731302	15.917895101704955	MAPK8IP2;PAK3
GO_Biological_Process_2018	mitochondrion localization (GO:0051646)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	ATCAY
GO_Biological_Process_2018	embryonic axis specification (GO:0000578)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	CXXC4
GO_Biological_Process_2018	mesenchyme morphogenesis (GO:0072132)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	HEYL
GO_Biological_Process_2018	endocardial cushion morphogenesis (GO:0003203)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	HEYL
GO_Biological_Process_2018	atrioventricular valve morphogenesis (GO:0003181)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	HEYL
GO_Biological_Process_2018	mesenchymal cell development (GO:0014031)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	HEYL
GO_Biological_Process_2018	inhibition of cysteine-type endopeptidase activity (GO:0097340)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	NAIP
GO_Biological_Process_2018	positive regulation of potassium ion transport (GO:0043268)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	FHL1
GO_Biological_Process_2018	septin ring assembly (GO:0000921)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	SEPT3
GO_Biological_Process_2018	negative regulation of insulin secretion (GO:0046676)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	NOV
GO_Biological_Process_2018	synaptic vesicle transport along microtubule (GO:0099517)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	AP3B2
GO_Biological_Process_2018	anterograde synaptic vesicle transport (GO:0048490)	1/15	0.05694876845661975	0.27529034223872484	0	0	18.467532467532468	52.920620399451245	AP3B2
GO_Biological_Process_2018	leukocyte tethering or rolling (GO:0050901)	1/16	0.060629420612100124	0.27529034223872484	0	0	17.23549783549784	48.31066980519067	ADD2
GO_Biological_Process_2018	negative regulation of NF-kappaB import into nucleus (GO:0042347)	1/16	0.060629420612100124	0.27529034223872484	0	0	17.23549783549784	48.31066980519067	NOV
GO_Biological_Process_2018	cardiac epithelial to mesenchymal transition (GO:0060317)	1/16	0.060629420612100124	0.27529034223872484	0	0	17.23549783549784	48.31066980519067	HEYL
