	partition_group
8	['AF131837', 'SCG2', 'LMX1A', 'GFRA3', 'ISL1', 'SGCD', 'PYY', 'FAM13A-AS1', 'MIAT', 'KIAA2022', 'ZNF117', 'TMEM196', 'HLA-DQA2', 'GIP', 'PTCHD2', 'SEPT5-GP1BB', 'GNAO1', 'SYT4', 'STX1A', 'SIM1', 'RGS11', 'MYT1', 'AK024119', 'AL109792', 'BRSK2', 'TMEM212', 'DHRS2', 'NKTR', 'LINC00617', 'TDO2', 'EFCC1', 'ST8SIA6-AS1', 'AB074188', 'FAM181B', 'NFAT5', 'PAPPA2', 'LINC00939', 'ERO1LB', 'PAK3', 'HMP19', 'ST6GALNAC5', 'ATCAY', 'SAMD14', 'ADAMTSL1', 'FAM153A', 'FAM135B', 'SPC25', 'AF070581', 'FAT3', 'UNC13A', 'PLCXD3', 'CHST9', 'AK096718', 'CACNA1B', 'APLP1', 'AK022997', 'UNC5D', 'AK126318', 'BC022892', 'DCX', 'NPAS3', 'GPR112', 'CRISPLD1', 'PCSK1', 'PCED1B-AS1', 'BC033961', 'LINC00890', 'FBN1', 'SERPINA10', 'KIF5C', 'S100A1', 'SEPT3', 'NCAM1', 'ZNF846', 'LOC100652999', 'ASIC5', 'F10', 'AK095045', 'KCNMB2-IT1', 'DIRAS1', 'AK054990', 'AK125960', 'GPR123', 'ADAM12', 'GRIK3', 'LPPR5', 'LOC100131257', 'FAM179A', 'AX746823', 'NXF2', 'CLEC4G', 'GUCY1A3', 'MAGEA5', 'ZNF519', 'AK123868', 'LDHAL6A', 'GABRB3', 'LOC100216479', 'ANP32A-IT1', 'KCNA6', 'LOC100216546', 'GPR64', 'AX748371', 'NOV', 'FHL1', 'MAPK8IP2', 'ECEL1', 'FFAR3', 'LOC283731', 'KCNJ2', 'DBC1', 'AX747775', 'PCDH17', 'MIR29C', 'AK094325']
2	['ASCL1', 'SV2B', 'RIMBP2', 'ATOH8', 'TMEM8C', 'TUB', 'BTBD17', 'KCNJ11', 'CACNA1A', 'PSD', 'ASCL2', 'TP73', 'ADAMTSL2', 'KCNJ6', 'GCK', 'WNK2', 'TFCP2L1', 'PTGDR2', 'CADPS', 'CRYBA2', 'TMEM198', 'FCGBP', 'KLHL32', 'PLEKHB1', 'KCNB2', 'KIAA1324', 'PDE8B', 'AKR1B1', 'KCNH2', 'TUBA3FP', 'H1FX-AS1', 'SSTR3', 'BAIAP3', 'UCP2', 'ELFN1', 'ADCY2', 'MANEAL', 'SEZ6', 'CLPS', 'MAPK4', 'PGA3', 'REEP2', 'C2CD4B', 'TEKT2', 'PNMAL1', 'CAMK2N2', 'CBFA2T3', 'KCNMB2', 'REM2', 'SMOC1', 'DPEP1', 'AP3B2', 'CHRM4', 'AX747158', 'KCNK17', 'GPR148', 'FAM171A2', 'PPP1R1A', 'ZDHHC8P1', 'ZG16', 'TRPM2', 'P2RX6', 'WDR17', 'AEBP1', 'FABP5', 'SDK2', 'RAB26', 'SCT', 'PAK7', 'NPM2', 'SCUBE1', 'STMN3', 'INHBE', 'ZNF853', 'CPA1', 'NPTXR', 'FER1L6-AS1', 'SH3RF3', 'LOC400891', 'CRLF1', 'BGN', 'CHRNA5', 'LRFN1', 'SSTR1', 'CEND1', 'UCHL1', 'CHST8', 'SH3RF3-AS1', 'BAI1', 'TSPAN11', 'PPM1E', 'TMEM151A', 'MTUS2', 'METTL21EP', 'PODXL2', 'LGI3', 'AK125871', 'WNT6', 'KCNH7', 'RBP1', 'CADM3', 'PDZD4', 'CCDC146', 'TUBB4A', 'ATP6V0E2', 'CRIP2', 'DDC', 'IGHG1', 'TDRD6', 'MAP1A', 'FLJ00385', 'FAM106CP', 'GPR142', 'RGS16', 'PAK6', 'DLGAP3', 'CDK5R1', 'DNER', 'MALAT1']
7	['CHGA', 'SSTR5-AS1', 'SCGB1A1', 'SST', 'MAFB', 'SYT5', 'MUC16', 'CHGB', 'LINC00643', 'MLLT11', 'FSTL5', 'GNG4', 'KCNJ3', 'TSPAN7', 'SNAP25', 'KIF5A', 'ACTL6B', 'CDKN1C', 'CACNG4', 'LRP4-AS1', 'CAMK1G', 'RAB3C', 'GPR162', 'MUC5AC', 'SH2D3C', 'CCL19', 'CFC1', 'CERKL', 'GAP43', 'RASD1', 'SERF2-C15ORF63']
5	['CNIH2', 'C2CD4A', 'DSCAML1', 'KIF1A', 'PAX4', 'DPP10', 'CELA3A', 'GALNT16', 'USP41', 'C1QL1', 'SPINK4', 'LAMP5', 'RIIAD1', 'DLL1', 'CELA3B', 'TMEM178B', 'RAPGEF4', 'LZTS1', 'LSP1', 'PLCE1-AS1', 'INS-IGF2', 'SLC38A3', 'BC015342']
3	['INSM1', 'PGA5', 'NEUROD1', 'NKX2-2', 'IGFBPL1', 'SSTR2', 'VWA5B2', 'SCN3A', 'UBE2QL1', 'HEPACAM2', 'GPR119', 'ENPP2', 'SV2A', 'LOC100507351', 'DUSP26', 'LOC642366', 'SLC6A17', 'ARNT2', 'ADORA2A', 'LRRTM3', 'ASXL3', 'CAMK2B', 'DLL3', 'SUCNR1', 'BHMT', 'TMEM200A', 'FFAR1', 'CACNA1H', 'RUNDC3A', 'CAMKV', 'ADAMTS2', 'KLK12', 'DACT1', 'TACR3', 'LINC00261', 'CDH22', 'TAF9B', 'GRAP2', 'AKT3', 'KCNN3', 'TMEM158', 'FAM167A', 'DPYSL4', 'ACE', 'NEURL', 'CHRNB2', 'MUC5B', 'BEX1', 'VSTM2L', 'RPS16P5', 'DUSP2', 'RAB39B', 'TTC7B', 'DCHS1', 'MPP2']
6	['JAM3', 'OR51E1', 'ARX', 'MMRN1', 'ID4', 'SLC18A1', 'HES6', 'GABBR2', 'PDZRN3', 'LMX1B', 'BAALC', 'TOX', 'SVOP', 'NOL4', 'MAP6', 'SPARC', 'CPT1C', 'SLC26A7', 'FRMPD4', 'ZCCHC18', 'SULT2A1', 'CACNA2D1', 'C7', 'PCSK2', 'ST8SIA5', 'LIMCH1', 'SMTNL2', 'COL10A1', 'MMP2', 'CTXN1', 'KSR2', 'CLCA1', 'ALAS2', 'NACAD', 'AX746640', 'TUBB2B', 'CELF3', 'LGR6', 'BMS1P1', 'MEP1B', 'MLN', 'PTPN22', 'CPLX1', 'JX088243', 'CALY', 'SCGN', 'MPP1', 'DOK6', 'AK094786', 'TMEFF2', 'UBE2Q2P2', 'N4BP2L2-IT2', 'TSSK4', 'GPM6B', 'ANKRD36B', 'LOC100505716', 'VN1R1', 'BMS1P6', 'AX746869', 'LOC284581', 'SULT1C2P1', 'AL832439', 'TPPP3', 'FGF2', 'AK125301']
0	['RFX6', 'RGS4', 'MARCH4', 'CA8', 'LOC728392', 'AGT', 'FEV', 'BRS3', 'GNG2', 'NFASC', 'AMER3', 'KCNK16', 'NEGR1', 'LOC646903', 'NOVA2', 'KCTD12', 'PGM5', 'PCYT1B', 'NKD1', 'STARD9', 'CABP7', 'ASIC4', 'RRAGD', 'SPTBN4', 'TPST2', 'SPIB', 'PRKXP1', 'UNC79', 'AK5', 'CPE', 'B3GAT1', 'PCSK1N', 'STMN2', 'TAGLN3', 'FBXL16', 'DOCK8', 'CACNB2', 'DDN', 'GRIN1', 'MIR7-3HG', 'PRR18', 'BRSK1', 'FAM131B', 'NAT8L', 'IFI6', 'ANKRD65', 'XKR7', 'NPTX2', 'KIF19', 'PAX6', 'GAD2', 'WNK3', 'FAM110B', 'CNGA3', 'QDPR', 'DNAJC12', 'SYN1', 'SYT14', 'MYBPC2', 'HECW2', 'CERS1', 'IGSF21', 'TMPRSS6', 'PDE2A', 'CRMP1', 'LINC00494', 'FAM57B', 'DNAH11', 'CPLX2', 'RTN1', 'PGA4', 'GGT5', 'GRIK5', 'TNP1', 'RUNX1T1', 'SLC25A53', 'STMN4', 'MBOAT4', 'FFAR2', 'ITGBL1', 'VGF', 'RGS14', 'ATP1A3', 'ST8SIA3', 'CNPY1', 'HLA-DPA1', 'TMEFF1', 'ISLR2', 'FGF14', 'CLIP3', 'PEX5L', 'HOPX', 'JPH4', 'LY6H', 'SPDYE7P', 'NRXN2', 'GDF1', 'SFRP1', 'CD200', 'EML1', 'LINC00907', 'APBB1', 'RET', 'NAALADL1', 'FSD1', 'SLC30A4', 'TRPC7', 'MAPK8IP1', 'NPY', 'TAC1', 'KIAA0845', 'RGS9', 'PELI3', 'PLXNC1', 'NAV3', 'SLC12A5', 'FAXC']
4	['SCG3', 'KCNH6', 'CDK5R2', 'ETV1', 'GATA2', 'HHEX', 'SLC8A1', 'SCG5', 'ABCC8', 'TMEM132B', 'NDRG4', 'CPB1', 'GHRL', 'ELAVL3', 'ELOVL4', 'ANKRD13B', 'KCNH8', 'BOC', 'SLC16A12', 'AVPR1B', 'NEFM', 'PTPRN', 'KCNMA1', 'LIN7A', 'TPH1', 'CCDC74B', 'CACNA1C', 'STXBP5L', 'RPRML', 'KCNH3', 'BSN', 'SPOCK3', 'GFRA1', 'VCAN', 'PPP1R16B', 'EFNB3', 'TMEM59L', 'ANK2', 'UCN3', 'GLYATL3', 'IGSF10', 'CLGN', 'PRKCG', 'SCN3B', 'GPBAR1', 'ACOT7', 'KCNK3', 'CDHR3', 'PTP4A3', 'CADM2', 'RTN4RL1', 'NCALD', 'NHSL2', 'GPC6', 'CHST10', 'PGF', 'TMEM190', 'AMPH', 'INA', 'SGSM1', 'COL14A1', 'NTS', 'IMPG1', 'JAKMIP2', 'AK311257', 'USP32P2', 'GAST', 'CES1', 'FW340024', 'THBS4']
1	['ST18', 'MAP2', 'DACH1', 'AK092048', 'SCGB1C1', 'FAM105A', 'SYP', 'HEYL', 'CHRNA3', 'ACSS3', 'GYLTL1B', 'CSH1', 'BC005905', 'RGAG4', 'AK123889', 'AK024092', 'TCTEX1D4', 'BC029255', 'AK054970', 'HNRNPU-AS1', 'GOLGA6L9', 'AK130076', 'CSH2', 'AK055017', 'TMEM61', 'WDR52', 'ARHGEF25', 'AX747535', 'KIT', 'TMEM35', 'LOC646214', 'SYCP2', 'AK090700', 'LPPR3', 'LOC100294362', 'IFNE']
