Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	Long-term potentiation	1/67	0.033006592393803165	0.10190489088016397	0	0	33.54208754208754	114.41366955149842	CAMK2B
KEGG_2019_Human	Amphetamine addiction	1/68	0.03349171276321553	0.10190489088016397	0	0	33.039800995024876	112.21827165973407	CAMK2B
KEGG_2019_Human	Gastric acid secretion	1/75	0.0368814272661001	0.10190489088016397	0	0	29.903903903903903	98.68429377205669	CAMK2B
KEGG_2019_Human	Glioma	1/75	0.0368814272661001	0.10190489088016397	0	0	29.903903903903903	98.68429377205669	CAMK2B
KEGG_2019_Human	ErbB signaling pathway	1/85	0.041705318095063774	0.10190489088016397	0	0	26.33068783068783	83.65592938917332	CAMK2B
KEGG_2019_Human	Insulin secretion	1/86	0.0421865092184754	0.10190489088016397	0	0	26.01960784313725	82.36909635390155	CAMK2B
KEGG_2019_Human	Protein digestion and absorption	1/90	0.044109099977003116	0.10190489088016397	0	0	24.845193508114857	77.54406436315156	PGA5
KEGG_2019_Human	GnRH signaling pathway	1/93	0.04554876304685277	0.10190489088016397	0	0	24.031400966183572	74.2323201774775	CAMK2B
KEGG_2019_Human	Circadian entrainment	1/97	0.047465278302624564	0.10190489088016397	0	0	23.025462962962962	70.17601174086535	CAMK2B
KEGG_2019_Human	Aldosterone synthesis and secretion	1/98	0.04794386563583509	0.10190489088016397	0	0	22.78694158075601	69.220448859451	CAMK2B
KEGG_2019_Human	Inflammatory mediator regulation of TRP channels	1/100	0.048900391141830465	0.10190489088016397	0	0	22.324354657687987	67.37423003045056	CAMK2B
KEGG_2019_Human	HIF-1 signaling pathway	1/100	0.048900391141830465	0.10190489088016397	0	0	22.324354657687987	67.37423003045056	CAMK2B
KEGG_2019_Human	Melanogenesis	1/101	0.04937832948591827	0.10190489088016397	0	0	22.1	66.48218412151981	CAMK2B
KEGG_2019_Human	Glucagon signaling pathway	1/103	0.05033355779220386	0.10190489088016397	0	0	21.664488017429193	64.75695871628933	CAMK2B
KEGG_2019_Human	Cholinergic synapse	1/112	0.05462140403176767	0.10190489088016397	0	0	19.8988988988989	57.85265494685789	CAMK2B
KEGG_2019_Human	Neurotrophin signaling pathway	1/119	0.05794434091963676	0.10190489088016397	0	0	18.71186440677966	53.29648635296648	CAMK2B
KEGG_2019_Human	Oocyte meiosis	1/125	0.060784202074777874	0.10190489088016397	0	0	17.801075268817204	49.85058258369441	CAMK2B
KEGG_2019_Human	Dopaminergic synapse	1/131	0.06361635628304868	0.10190489088016397	0	0	16.974358974358974	46.76240127804881	CAMK2B
KEGG_2019_Human	Adrenergic signaling in cardiomyocytes	1/145	0.07019484901226249	0.10190489088016397	0	0	15.313271604938274	40.67940505968954	CAMK2B
KEGG_2019_Human	Oxytocin signaling pathway	1/153	0.07393528453317921	0.10190489088016397	0	0	14.501461988304095	37.77000181895698	CAMK2B
KEGG_2019_Human	Cushing syndrome	1/155	0.0748682748782873	0.10190489088016397	0	0	14.311688311688313	37.09625453392642	CAMK2B
KEGG_2019_Human	Wnt signaling pathway	1/158	0.07626617429781724	0.10190489088016397	0	0	14.036093418259025	36.12224803851215	CAMK2B
KEGG_2019_Human	Necroptosis	1/162	0.07812708300812571	0.10190489088016397	0	0	13.684610075914426	34.887798212932466	CAMK2B
KEGG_2019_Human	Tuberculosis	1/179	0.0859983623481033	0.10400881775117096	0	0	12.367041198501873	30.341633100316358	CAMK2B
KEGG_2019_Human	Axon guidance	1/181	0.08692040716803273	0.10400881775117096	0	0	12.228395061728394	29.871064148550712	CAMK2B
KEGG_2019_Human	Calcium signaling pathway	1/188	0.09014097538434816	0.10400881775117096	0	0	11.766488413547235	28.314647577691108	CAMK2B
KEGG_2019_Human	Proteoglycans in cancer	1/201	0.09609491968203436	0.10677213298003817	0	0	10.994444444444444	25.753593684518666	CAMK2B
KEGG_2019_Human	cAMP signaling pathway	1/212	0.10110545917546417	0.1083272776879973	0	0	10.415481832543444	23.86802605954351	CAMK2B
KEGG_2019_Human	Olfactory transduction	1/444	0.20112585712272685	0.2080612315062692	0	0	4.902683722096816	7.863043837994176	CAMK2B
KEGG_2019_Human	Pathways in cancer	1/530	0.23557795316153474	0.23557795316153474	0	0	4.087586641461877	5.909478817995119	CAMK2B
